a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err
484,56,104,95,-1293,-358,14035,1899,56336,64860,7.5625,0.875,1.625,0.37109375,-5.05078125,-1.3984375,0.85662841796875,0.11590576171875,-0.5615234375,-0.041259765625,-25.02560146350363,-72.26383356635833,31.051694179867933,0.870578229427,0.1184303388,-0.570000886917,-0.040448069572,-24.761376490106045,-79.38282654384147,30.95846515907634,0.2642249733975852,7.1189929774831455,0.09322902079159334
518,56,118,95,-1300,-366,13963,1920,56229,64822,8.09375,0.875,1.84375,0.37109375,-5.078125,-1.4296875,0.85223388671875,0.1171875,-0.56805419921875,-0.0435791015625,-26.531001981409055,-73.33867050016507,32.46455967955275,0.866049766541,0.119688011706,-0.576533913612,-0.042787723243,-26.24965884379409,-81.25386406927608,32.35245288899317,0.28134313761496443,7.915193569111011,0.1121067905595794
541,47,131,87,-1324,-371,13888,1940,56122,64783,8.453125,0.734375,2.046875,0.33984375,-5.171875,-1.44921875,0.84765625,0.118408203125,-0.5745849609375,-0.04595947265625,-28.12855253210383,-74.41162502343775,33.96078633133155,0.861381828785,0.120882071555,-0.583089351654,-0.045180212706,-27.825298339604014,-83.51537063013808,33.82532460887256,0.3032541924998142,9.103745606700329,0.13546172245898447
554,26,143,74,-1359,-381,13811,1959,56013,64743,8.65625,0.40625,2.234375,0.2890625,-5.30859375,-1.48828125,0.84295654296875,0.11956787109375,-0.58123779296875,-0.04840087890625,-29.83129349695644,-75.54454813916702,35.552674868187715,0.856542348862,0.122015789151,-0.589714348316,-0.047685392201,-29.514012919845676,-86.96122172011972,35.39827144568097,0.31728057711076474,11.416673580952704,0.15440342250674632
554,4,144,64,-1385,-392,13732,1977,55903,64701,8.65625,0.0625,2.25,0.25,-5.41015625,-1.53125,0.838134765625,0.12066650390625,-0.58795166015625,-0.05096435546875,-31.652748118261588,-76.72173526666974,37.24913169309038,0.851558983326,0.12312169373,-0.596393287182,-0.050294965506,-31.321614322142473,nan,37.08029990349772,0.331133796119115,nan,0.16883178959266587
552,-13,134,56,-1400,-407,13651,1994,55794,64658,8.625,-0.203125,2.09375,0.21875,-5.46875,-1.58984375,0.83319091796875,0.1217041015625,-0.5946044921875,-0.0535888671875,-33.57395939198222,-77.90298481478634,39.036588989992794,0.84646499157,0.124228812754,-0.60309034586,-0.053011763841,-33.2517436610302,nan,38.87713494697137,0.32221573095202416,nan,0.15945404302142663
553,-26,120,54,-1400,-422,13568,2012,55685,64612,8.640625,-0.40625,1.875,0.2109375,-5.46875,-1.6484375,0.828125,0.122802734375,-0.60125732421875,-0.056396484375,-35.64471917991663,-79.10680308549085,40.964589135453075,0.841306746006,0.125372231007,-0.60973829031,-0.05580246076,-35.29401937401447,nan,40.783861654244504,0.35069980590215977,nan,0.18072748120857085
556,-36,105,61,-1382,-448,13485,2033,55579,64565,8.6875,-0.5625,1.640625,0.23828125,-5.3984375,-1.75,0.82305908203125,0.12408447265625,-0.60772705078125,-0.05926513671875,-37.81961386402026,-80.29296389100085,43.00744263497373,0.836137771606,0.126642391086,-0.616243720055,-0.058675307781,-37.44350165434572,nan,42.80213234376462,0.3761122096745453,nan,0.20531029120910915
554,-38,104,69,-1359,-466,13402,2055,55476,64518,8.65625,-0.59375,1.625,0.26953125,-5.30859375,-1.8203125,0.8179931640625,0.12542724609375,-0.614013671875,-0.0621337890625,-40.068048064710005,-81.46733408016921,45.12960103153603,0.830977916718,0.128017172217,-0.622567236423,-0.061584945768,-39.677631799458155,nan,44.91123502768648,0.3904162652518508,nan,0.21836600384955318
545,-40,120,82,-1339,-481,13319,2079,55376,64471,8.515625,-0.625,1.875,0.3203125,-5.23046875,-1.87890625,0.81292724609375,0.12689208984375,-0.6201171875,-0.06500244140625,-42.390720215708974,-82.6234191903865,47.33657311438231,0.82581537962,0.129512190819,-0.628704965115,-0.064505212009,-41.987897086051724,nan,47.10593969434528,0.40282312965725,nan,0.23063342003703013
538,-38,136,102,-1331,-494,13236,2105,55278,64425,8.40625,-0.59375,2.125,0.3984375,-5.19921875,-1.9296875,0.807861328125,0.12847900390625,-0.6260986328125,-0.06781005859375,-44.77780301257989,-83.8140451967327,49.62313028498578,0.82060444355,0.131153732538,-0.634725987911,-0.067410990596,-44.38209816307263,nan,49.39794507250742,0.39570484950726126,nan,0.2251852124783582
524,-33,146,125,-1339,-502,13150,2133,55181,64380,8.1875,-0.515625,2.28125,0.48828125,-5.23046875,-1.9609375,0.8026123046875,0.13018798828125,-0.63201904296875,-0.070556640625,-47.2618730730834,-84.97807062907256,52.02220255393167,0.815286576748,0.132932141423,-0.640721142292,-0.07027797401,-46.87213032544259,nan,51.80013449352829,0.38974274764080974,nan,0.22206806040338023
511,-25,136,141,-1349,-502,13062,2163,55083,64334,7.984375,-0.390625,2.125,0.55078125,-5.26953125,-1.9609375,0.7972412109375,0.13201904296875,-0.63800048828125,-0.0733642578125,-49.872115418043265,-86.29466533166084,54.55258500656043,0.80986225605,0.134776338935,-0.6467217803,-0.073087200522,-49.448475616581746,nan,54.29875020323297,0.423639801461519,nan,0.25383480332745734
496,-13,108,156,-1359,-502,12972,2194,54985,64290,7.75,-0.203125,1.6875,0.609375,-5.30859375,-1.9609375,0.791748046875,0.1339111328125,-0.64398193359375,-0.0760498046875,-52.55509174361621,-87.97425619182269,57.1707463167437,0.80433088541,0.136674791574,-0.652743399143,-0.075834281743,-52.1078743976191,nan,56.889896422480675,0.44721734599711027,nan,0.280849894263028
481,8,64,166,-1359,-497,12881,2224,54888,64247,7.515625,0.125,1.0,0.6484375,-5.30859375,-1.94140625,0.78619384765625,0.1357421875,-0.64990234375,-0.07867431640625,-55.2827330940477,nan,59.834000195944824,0.798733770847,0.13858474791,-0.658767819405,-0.0784977898,-54.826991668001696,nan,59.548469451340736,0.45574142604600354,nan,0.2855307446040882
472,35,16,179,-1347,-492,12790,2256,54790,64206,7.375,0.546875,0.25,0.69921875,-5.26171875,-1.921875,0.7806396484375,0.1376953125,-0.6558837890625,-0.0811767578125,-58.06401886969259,nan,62.57018315315744,0.793111145496,0.140538260341,-0.664783716202,-0.081058070064,-57.58837865329466,nan,62.26097193050281,0.4756402163979274,nan,0.30921122265462486
468,71,-40,195,-1311,-476,12700,2289,54694,64167,7.3125,1.109375,-0.625,0.76171875,-5.12109375,-1.859375,0.775146484375,0.13970947265625,-0.6617431640625,-0.08355712890625,-60.83478910969595,nan,65.31064572017452,0.787561476231,0.14258120954,-0.670738875866,-0.083476230502,-60.34992604108151,nan,64.991786504617,0.4848630686144375,nan,0.3188592155575236
476,97,-69,207,-1277,-456,12611,2322,54600,64130,7.4375,1.515625,-1.078125,0.80859375,-4.98828125,-1.78125,0.76971435546875,0.1417236328125,-0.66748046875,-0.0858154296875,-63.577758361857654,nan,68.03322905657534,0.782087683678,0.144658967853,-0.67655056715,-0.085753306746,-63.07793861501715,nan,67.70309198742741,0.499819746840501,nan,0.3301370691479235
490,117,-90,218,-1247,-433,12524,2356,54508,64096,7.65625,1.828125,-1.40625,0.8515625,-4.87109375,-1.69140625,0.764404296875,0.143798828125,-0.673095703125,-0.087890625,-66.2633844167986,nan,70.71791018473984,0.776679575443,0.14673024416,-0.682216107845,-0.087869651616,-65.7570346857945,nan,70.3778385699455,0.5063497310041072,nan,0.3400716147943399
509,129,-106,225,-1221,-404,12439,2389,54418,64065,7.953125,2.015625,-1.65625,0.87890625,-4.76953125,-1.578125,0.75921630859375,0.14581298828125,-0.6785888671875,-0.08978271484375,-68.87597072878246,nan,73.33926612600733,0.771331310272,0.148731395602,-0.687750816345,-0.089803494513,-68.37724930231431,nan,73.00274096958417,0.4987214264681512,nan,0.33652515642316416
534,136,-119,233,-1193,-366,12355,2420,54331,64037,8.34375,2.125,-1.859375,0.91015625,-4.66015625,-1.4296875,0.75408935546875,0.147705078125,-0.68389892578125,-0.09149169921875,-71.40743651291807,nan,75.8847334164955,0.766058206558,0.150620013475,-0.693153500557,-0.09149992466,-70.92235814360231,nan,75.56250731001437,0.4850783693157581,nan,0.32222610648112493
568,132,-111,233,-1180,-340,12271,2449,54244,64011,8.875,2.0625,-1.734375,0.91015625,-4.609375,-1.328125,0.74896240234375,0.14947509765625,-0.689208984375,-0.09307861328125,-73.91503611741484,nan,78.40633082834718,0.760799348354,0.152369603515,-0.698463976383,-0.09303432703,-73.41922255955863,nan,78.07607802156805,0.4958135578562093,nan,0.3302528067791286
598,99,-124,200,-1196,-325,12187,2474,54157,63985,9.34375,1.546875,-1.9375,0.78125,-4.671875,-1.26953125,0.74383544921875,0.1510009765625,-0.69451904296875,-0.09466552734375,-76.4060767756934,nan,80.8919451968608,0.755478739738,0.153855845332,-0.703774869442,-0.094615057111,-75.92043157935342,nan,80.56991031158186,0.4856451963399877,nan,0.32203488527893853
597,88,-196,125,-1165,-333,12101,2494,54078,63954,9.328125,1.375,-3.0625,0.48828125,-4.55078125,-1.30078125,0.73858642578125,0.1522216796875,-0.6993408203125,-0.0965576171875,-78.81842544534804,nan,83.25220212993419,0.750311851501,0.155084908009,-0.708889424801,-0.096529282629,-78.35347157719698,nan,82.9493983301389,0.4649538681510563,nan,0.30280379979528504
593,110,-205,131,-1114,-343,12017,2516,54003,63924,9.265625,1.71875,-3.203125,0.51171875,-4.3515625,-1.33984375,0.73345947265625,0.153564453125,-0.70391845703125,-0.098388671875,-81.11441290301295,nan,85.51101304696107,0.745300889015,0.156418219209,-0.713743984699,-0.098420895636,-80.66463853180362,nan,85.21727893373755,0.4497743712093296,nan,0.29373411322352183
575,116,-184,92,-1083,-343,11939,2535,53927,63890,8.984375,1.8125,-2.875,0.359375,-4.23046875,-1.33984375,0.72869873046875,0.15472412109375,-0.70855712890625,-0.1004638671875,-83.3250445304789,nan,87.64912891930183,0.74041223526,0.157586187124,-0.718399643898,-0.100435182452,-82.88023411563314,nan,87.3672248243482,0.44481041484576167,nan,0.28190409495363156
555,118,-164,64,-1065,-335,11862,2552,53853,63856,8.671875,1.84375,-2.5625,0.25,-4.16015625,-1.30859375,0.7239990234375,0.15576171875,-0.71307373046875,-0.1025390625,-85.45700989675488,nan,89.69902268081114,0.735587954521,0.158592611551,-0.72292381525,-0.102500602603,-85.0206678029068,nan,89.42550343966155,0.43634209384808287,nan,0.2735192411495859
