timestamp,a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err,q_w_err,q_x_err,q_y_err,q_z_err
1724094497.4752893,-501.0,1352.0,3810.0,-32768.0,3221.0,14433.0,50651.0,63594.0,64885.0,57577.0,-1.19990478515625,3.23806640625,9.1250244140625,-8.731442584633616,0.8582756520112572,3.845852991455597,-0.90850830078125,-0.1185302734375,-0.03973388671875,-0.48577880859375,55.99310048253961,-2.4622910026053844,13.650924285377387,1.082006335258,-0.132212668657,0.040543057024,0.18776358664,18.96312022379087,7.896563619046485,-12.85667387080644,37.029980258748736,10.358854621651869,26.507598156183825,1.99051463603925,0.013682395219499988,0.08027694374274999,0.67354239523375
1724094497.4896314,-352.0,1057.0,3843.0,-32768.0,3948.0,13000.0,50702.0,64215.0,65148.0,57310.0,-0.8430468750000001,2.53153564453125,9.20406005859375,-8.731442584633616,1.051993875858567,3.464012255866608,-0.9053955078125,-0.08062744140625,-0.023681640625,-0.5020751953125,57.85970131746598,-2.1823265482785144,9.05973527295957,1.073312759399,-0.175797969103,0.040397610515,0.206245139241,20.622245146190497,9.162408334173886,-17.245415298130776,37.23745617127548,11.3447348824524,26.305150571090344,1.9787082672115,0.09517052769675,0.06407925114,0.7083203345535
1724094497.4910007,-264.0,540.0,3894.0,-32768.0,3682.0,10856.0,50761.0,64844.0,65416.0,57095.0,-0.63228515625,1.2933105468750001,9.3262060546875,-8.731442584633616,0.9811148558539117,2.8927166961298383,-0.90179443359375,-0.042236328125,-0.00732421875,-0.51519775390625,59.4165028319187,-1.736915044053803,4.445840850547676,1.063086152077,-0.219163015485,0.039282206446,0.221554875374,21.924984761607842,10.406691179420577,-21.657270951592334,37.49151807031086,12.143606223474379,26.10311180214001,1.96488058567075,0.17692668736,0.046606425196,0.73675262928025
1724094497.505689,-116.0,71.0,3876.0,-32768.0,3548.0,9312.0,50832.0,65473.0,157.0,56922.0,-0.277822265625,0.17004638671875,9.283095703125001,-8.731442584633616,0.9454088833703637,2.4812986251253735,-0.8974609375,-0.00384521484375,0.00958251953125,-0.5257568359375,60.7274968231168,-1.2172355414467688,-0.1681284394157254,1.05130648613,-0.262243330479,0.037408091128,0.23445956409,22.954157027367387,11.632038829696576,-26.09351355323791,37.773339795749415,12.849274371143345,25.925385113822184,1.94876742363,0.25839811563525,0.027825571596749997,0.7602164000275
1724094497.5073023,-42.0,-360.0,3766.0,-32768.0,3575.0,7908.0,50914.0,570.0,435.0,56786.0,-0.10059082031250001,-0.8622070312500001,9.0196435546875,-8.731442584633616,0.9526033703633173,2.10718530149178,-0.8924560546875,0.0347900390625,0.02655029296875,-0.5340576171875,61.81634868041217,-0.5861557146856256,-4.788632667707524,1.038027405739,-0.305006891489,0.034984581172,0.245099157095,23.725077042983095,12.834978316354114,-30.561051643410376,38.091271637429074,13.42113403103974,25.772418975702852,1.9304834604265,0.3397969305515,0.008434288203249998,0.7791567742825
1724094497.521725,57.0,-679.0,3446.0,-32768.0,3014.0,6665.0,51003.0,1192.0,729.0,56685.0,0.13651611328125002,-1.6262182617187502,8.2532373046875,-8.731442584633616,0.8031179183986121,1.775972437334688,-0.88702392578125,0.07275390625,0.04449462890625,-0.54022216796875,62.68657305951364,-0.018853456883583843,-9.388408407883961,1.023309350014,-0.347198396921,0.031249927357,0.253906071186,24.31113144340088,13.9023730804616,-35.05561476504269,38.37544161611277,13.921226537345184,25.66720635715873,1.91033327579525,0.419952303171,0.01324470154925,0.79412823915475
1724094497.5375013,196.0,-915.0,3103.0,-32351.0,2517.0,5530.0,51104.0,1800.0,1033.0,56621.0,0.469423828125,-2.19144287109375,7.43174560546875,-8.620327729964666,0.6706860652320195,1.473537521149411,-0.880859375,0.10986328125,0.06304931640625,-0.54412841796875,63.35464928212266,0.4861206407363663,-13.94306178060455,1.007369995117,-0.38823056221,0.026415608823,0.261008888483,24.740156487964335,14.825963036328682,-39.51924157663099,38.61449279415832,14.339842395592315,25.576179796026437,1.888229370117,0.49809384346,0.03663370758325,0.80513730645175
1724094497.5393271,173.0,-1161.0,3073.0,-24955.0,2178.0,3661.0,51194.0,2270.0,1268.0,56593.0,0.41433837890625,-2.78061767578125,7.35989501953125,-6.649571218857785,0.5803552840982672,0.9755191437482811,-0.8753662109375,0.1385498046875,0.077392578125,-0.54583740234375,63.764107318084,0.9028833615310591,-17.472398463001284,0.993924379349,-0.419378221035,0.022614361718,0.26525297761,24.943579252213638,15.511784874371083,-42.976360916393645,38.82052806587036,14.608901512840024,25.50396245339236,1.8692905902865,0.5579280257225,0.054778216407,0.81109037995375
1724094497.5537186,45.0,-1382.0,2970.0,-18393.0,1907.0,2526.0,51268.0,2621.0,1435.0,56583.0,0.10777587890625001,-3.3099169921875,7.1132080078125,-4.90104441708881,0.5081439516875094,0.673084227563004,-0.870849609375,0.15997314453125,0.08758544921875,-0.54644775390625,64.0081164329174,1.2770236804852833,-20.086077237333193,0.983298003674,-0.441976875067,0.020050263032,0.267790138721,25.02534668619188,16.030252234124333,-45.52571186083636,38.98276974672552,14.75322855363905,25.439634623503167,1.854147613049,0.60195001959825,0.06753518618675,0.81423789262725
1724094497.5553253,-42.0,-1526.0,2892.0,-12444.0,1541.0,998.0,51313.0,2862.0,1547.0,56591.0,-0.10059082031250001,-3.6547998046875003,6.926396484375,-3.3158591163080056,0.4106186835608034,0.2659295562580673,-0.86810302734375,0.1746826171875,0.09442138671875,-0.54595947265625,64.06043916742803,1.5359558371404618,-21.8739529188961,0.975932061672,-0.456996738911,0.018186731264,0.26837053895,24.974976516661595,16.307177978845953,-47.25838267521374,39.08546265076643,14.771222141705492,25.384429756317637,1.84403508901575,0.6316793560985,0.07623465545475,0.81433001160625
1724094497.5695624,-58.0,-1570.0,2971.0,-6648.0,1181.0,-655.0,51325.0,2997.0,1608.0,56618.0,-0.1389111328125,-3.7601806640625,7.1156030273437505,-1.7714425751539393,0.3146921903214204,-0.17453292519943295,-0.86737060546875,0.18292236328125,0.09814453125,-0.5443115234375,63.913354535374985,1.654825457631656,-22.871933447698808,0.972180902958,-0.464797884226,0.016893170774,0.266957730055,24.79493090283213,16.32044687574364,-48.19603226893415,39.11842363254286,14.665621418111986,25.32409882123534,1.83955150842675,0.64772024750725,0.081251360476,0.8112692534925
1724094497.5711298,-33.0,-1658.0,3028.0,-2432.0,802.0,-1579.0,51313.0,3053.0,1634.0,56652.0,-0.07903564453125,-3.9709423828125003,7.252119140625,-0.6480367543282762,0.2137029099388477,-0.42074425784718267,-0.86810302734375,0.18634033203125,0.0997314453125,-0.542236328125,63.66689384923118,1.6576065064393177,-23.287517648025908,0.971113443375,-0.467371612787,0.016002357006,0.264537155628,24.565896809952825,16.16202197205546,-48.54515657955761,39.100997039278354,14.504415465616141,25.257638931531705,1.8392164707187502,0.65371194481825,0.0837290883065,0.8067734837530001
1724094497.5856564,68.0,-1548.0,2750.0,3028.0,201.0,-2919.0,51269.0,3002.0,1619.0,56698.0,0.162861328125,-3.7074902343750002,6.5863037109375,0.8068483931356992,0.053558958725322174,-0.7778039826826638,-0.87078857421875,0.1832275390625,0.09881591796875,-0.5394287109375,63.28185931440453,1.4658343975364279,-22.938477172303823,0.973657488823,-0.463191181421,0.015380481258,0.260727018118,24.27198773768324,15.752565959778837,-48.13192268445886,39.00987157672129,14.286731562242409,25.193445512155034,1.84444606304175,0.6464187204835,0.08343543671075,0.8001557290554999
1724094497.5869749,62.0,-1476.0,2711.0,10764.0,-724.0,-5133.0,51176.0,2804.0,1546.0,56763.0,0.1484912109375,-3.5350488281250003,6.49289794921875,2.868202147857552,-0.19291883640364801,-1.3677519161048692,-0.87646484375,0.171142578125,0.0943603515625,-0.53546142578125,62.66617321267349,1.0241269931985704,-21.52724172128213,0.981353580952,-0.449387997389,0.014879466034,0.254623144865,23.85411841719122,14.954577508413662,-46.64152694870606,38.81205479548227,13.930450515215092,25.114285227423927,1.857818424702,0.620530575514,0.0794808855285,0.79008457064625
1724094497.6016374,102.0,-1585.0,3059.0,18480.0,-1847.0,-7088.0,51945.0,2302.0,1327.0,57389.0,0.2442919921875,-3.79610595703125,7.32636474609375,4.924226652954994,-0.4921562028142789,-1.888686066890963,-0.82952880859375,0.1405029296875,0.08099365234375,-0.49725341796875,61.82686292593704,0.30699157818844475,-19.03552137788658,0.993769884109,-0.425765872002,0.014352896251,0.246568292379,23.331637232391106,13.797299199076175,-44.06835072356443,38.49522569354593,13.49030762088773,25.032829345677847,1.8232986927027501,0.5662688016895,0.06664075609275,0.74382171034775
1724094497.6173358,152.0,-1630.0,3388.0,26236.0,-3231.0,-8882.0,50928.0,1948.0,1226.0,56982.0,0.36404296875000003,-3.9038818359375003,8.114326171875,6.990909657301256,-0.8609402768234623,-2.366719758200555,-0.8916015625,0.118896484375,0.0748291015625,-0.5220947265625,60.770377460850696,-0.5320008334831161,-15.478242422122287,1.010247826576,-0.391913831234,0.013529689983,0.23674480617,22.70355965066378,12.292577307564436,-40.40110576861543,38.06681781018692,12.824578141047551,24.922863346493145,1.901849389076,0.510810315609,0.0612994115795,0.7588395327324999
1724094497.618836,124.0,-1491.0,3730.0,32767.0,-4776.0,-10598.0,50748.0,1313.0,1002.0,57107.0,0.296982421875,-3.5709741210937502,8.9334228515625,8.731176122152396,-1.2726248103091478,-2.823969375974947,-0.902587890625,0.08013916015625,0.0611572265625,-0.51446533203125,59.50670116668885,-1.601161623160578,-10.987857614994729,1.02921974659,-0.348931998014,0.011859429069,0.225136592984,21.935270482746926,10.458694881583545,-35.81089355372387,37.57143068394193,12.059856504744124,24.82303593872914,1.931807637215,0.42907115817025,0.0492977974935,0.73960192501525
1724094497.63384,33.0,-1076.0,4014.0,32767.0,-5952.0,-12073.0,50584.0,665.0,791.0,57275.0,0.07903564453125,-2.5770410156250003,9.613608398437501,8.731176122152396,-1.5859846882244653,-3.2170015357751973,-0.91259765625,0.04058837890625,0.04827880859375,-0.50421142578125,57.98147908532329,-2.704677995659764,-6.466845900894552,1.046710729599,-0.304904729128,0.008082400076,0.211744114757,20.97062647120527,8.397706785625363,-31.221577675024303,37.01085261411802,11.102384781285128,24.754731774129752,1.959308385849,0.34549310803425,0.04019640851775,0.7159555405382501
1724094497.635523,46.0,-715.0,4084.0,32767.0,-7255.0,-13022.0,50435.0,65534.0,600.0,57475.0,0.11017089843750001,-1.7124389648437501,9.781259765625,8.731176122152396,-1.933185301254788,-3.4698744304534594,-0.92169189453125,-0.0001220703125,0.03662109375,-0.49200439453125,56.24537336497039,-3.877692558486261,-1.8812781044870774,1.062453866005,-0.259868770838,0.002263358096,0.197191864252,19.849522268799994,6.15954823541882,-26.61613126304316,36.3958510961704,10.037240793905081,24.734853158556085,1.98414576053625,0.2597467005255,0.034357735654,0.68919625878325
