ax,ay,az,wx,wy,wz,q_w,q_x,q_y,q_z,psi,theta,phi
-0.9,-0.11,-12.51,-2.71,0.21,-0.16,0.43118,-0.63055,0.68528,0.08618,-82.32302994776205,44.39810092079637,-147.7212433013633
-0.82,0.01,-12.46,-2.74,0.21,-0.17,0.42818,-0.63255,0.68494,0.08865,-82.33113907877261,44.32330487671227,-148.21023587136455
-0.82,0.16,-12.29,-2.74,0.21,-0.17,0.42517,-0.63454,0.68459,0.09112,-82.3388251795381,44.24858985171945,-148.69929820947056
-0.87,0.15,-12.14,-2.76,0.2,-0.18,0.42214,-0.63654,0.68421,0.09362,-82.34312614045572,44.1748676413373,-149.1905118767924
-0.89,0.11,-12.04,-2.82,0.17,-0.19,0.41908,-0.63857,0.68378,0.0962,-82.34121598146635,44.105195531519215,-149.6875356220221
-0.89,0.05,-11.96,-2.93,0.12,-0.22,0.41596,-0.64068,0.68326,0.09891,-82.32702488877905,44.03972755134222,-150.19485312900323
-0.89,0.11,-12.12,-3.0,0.08,-0.23,0.41281,-0.64283,0.68268,0.10173,-82.30506653930573,43.981371311903686,-150.7097722059274
-0.91,0.27,-12.14,-3.03,0.05,-0.23,0.40965,-0.64497,0.68206,0.10461,-82.27998347499386,43.927881324294354,-151.2278183629366
-0.91,0.45,-12.11,-3.03,0.01,-0.23,0.40652,-0.64709,0.6814,0.10752,-82.2500391167676,43.88043110317021,-151.74243302701288
-0.83,0.51,-12.08,-3.03,-0.07,-0.21,0.40346,-0.64916,0.6807,0.11052,-82.21579681383832,43.849047048656494,-152.25429871853137
-0.79,0.59,-12.26,-3.04,-0.11,-0.18,0.40042,-0.65118,0.67999,0.11358,-82.1834634216682,43.82716057796559,-152.7684199177617
-0.76,0.82,-12.31,-3.01,-0.14,-0.15,0.39743,-0.65313,0.67928,0.11666,-82.15374927132113,43.81410162672124,-153.27922517295704
-0.89,1.09,-12.51,-2.9,-0.17,-0.1,0.39456,-0.65494,0.6786,0.11969,-82.13089542871784,43.8105744336932,-153.77602008251327
-0.46,1.37,-12.35,-2.42,-0.09,0.04,0.39204,-0.65632,0.67818,0.12223,-82.14562460884814,43.803825428188794,-154.2149493076583
-0.36,1.43,-12.23,-2.33,-0.09,0.06,0.3896,-0.65762,0.67778,0.12469,-82.16350955877033,43.79843439966905,-154.64078693814892
-0.29,1.63,-12.13,-2.19,-0.1,0.1,0.3873,-0.65878,0.67743,0.12704,-82.18889142350174,43.79816837758821,-155.0469747909772
-0.36,1.78,-12.08,-2.06,-0.1,0.13,0.38512,-0.65982,0.67713,0.12928,-82.2213765735824,43.80099202521911,-155.4355261987974
-0.45,1.93,-12.04,-1.93,-0.1,0.18,0.38305,-0.66073,0.6769,0.13141,-82.26455192339108,43.80658717912455,-155.80880694500254
-0.54,1.99,-11.87,-1.82,-0.11,0.23,0.38109,-0.66152,0.67673,0.13347,-82.31702247244712,43.818502874904695,-156.16939587016753
-0.58,2.04,-11.72,-1.67,-0.16,0.3,0.37931,-0.66213,0.67663,0.13547,-82.38098609794051,43.84442191842353,-156.51184069508963
-0.59,2.1,-11.6,-1.54,-0.2,0.34,0.37769,-0.66261,0.67656,0.1374,-82.4491962155329,43.8795909900534,-156.83476068178166
-0.59,2.11,-11.47,-1.42,-0.26,0.39,0.37624,-0.66296,0.67653,0.13929,-82.52265787952463,43.92870151444105,-157.1401627125563
-0.57,2.09,-11.49,-1.31,-0.32,0.44,0.37495,-0.66318,0.67654,0.14116,-82.60231858538606,43.992668873954734,-157.4308686839519
-0.66,2.09,-11.42,-1.19,-0.38,0.51,0.37382,-0.66324,0.67661,0.143,-82.69281492866021,44.07084922560422,-157.70769340787098
-0.69,2.17,-11.44,-1.1,-0.43,0.57,0.37282,-0.66318,0.67672,0.14484,-82.79091091035265,44.16279923445773,-157.97482995580836
-0.74,2.27,-11.39,-0.98,-0.48,0.63,0.37197,-0.66297,0.67689,0.14664,-82.8997052348377,44.2668742230574,-158.22846141622344
-0.75,2.36,-11.28,-0.85,-0.53,0.7,0.37129,-0.66261,0.67713,0.1484,-83.01928037150235,44.38576768699454,-158.4670900367292
-0.82,2.38,-11.09,-0.68,-0.61,0.8,0.37083,-0.66203,0.67746,0.15012,-83.15497054991589,44.52439397186466,-158.68757304555132
-0.88,2.38,-10.97,-0.53,-0.69,0.88,0.37058,-0.66126,0.67786,0.15181,-83.30296973147416,44.68225100989227,-158.89045179697973
-1.01,2.38,-10.94,-0.35,-0.76,0.94,0.37057,-0.66031,0.67832,0.15342,-83.45899951531074,44.856986771932355,-159.0676969670991
-0.74,2.09,-9.69,-0.14,-0.88,0.99,0.37088,-0.65917,0.67881,0.15496,-83.61632373619422,45.05652830140144,-159.20998301091123
-0.64,1.46,-8.09,0.23,-1.81,0.79,0.37254,-0.65781,0.67867,0.15692,-83.6549873782724,45.40689465309245,-159.20923333433734
-1.0,1.61,-8.9,0.44,-2.53,0.62,0.37518,-0.65633,0.67801,0.15929,-83.59735747679018,45.876861113715286,-159.10777614046444
-0.72,1.59,-9.29,0.57,-3.05,0.48,0.37851,-0.65479,0.67693,0.16195,-83.46128254542256,46.43026464131818,-158.9294433254384
-0.79,1.42,-9.72,0.71,-3.56,0.24,0.38254,-0.65328,0.67535,0.16482,-83.2248866328784,47.058024359669616,-158.65673087054694
-0.99,1.76,-9.98,0.86,-4.13,-0.05,0.38736,-0.65182,0.67318,0.16793,-82.86671364391613,47.769445220597454,-158.27155266311527
-1.34,2.02,-10.13,0.96,-4.6,-0.26,0.39279,-0.65036,0.67054,0.17128,-82.40988765318993,48.55142419483151,-157.7967430064527
-1.92,2.57,-10.81,1.05,-4.98,-0.4,0.3987,-0.64886,0.66753,0.17484,-81.8714423838748,49.392119021965534,-157.24612704174427
-2.31,2.94,-11.49,1.16,-5.22,-0.42,0.40494,-0.64721,0.66435,0.1785,-81.28710132438076,50.27293640601433,-156.63802721020082
-2.61,3.11,-11.75,1.28,-5.42,-0.39,0.41147,-0.64536,0.66107,0.18225,-80.66805095353868,51.192383873026266,-155.97816049418046
-2.77,3.09,-12.11,1.34,-5.49,-0.3,0.41807,-0.64333,0.65781,0.18605,-80.03875396995815,52.129881536239424,-155.29495145486757
-2.92,2.89,-12.15,1.36,-5.47,-0.2,0.42462,-0.64115,0.65463,0.18985,-79.4106432146253,53.07118882813068,-154.60168572423035
-2.93,2.6,-12.05,1.35,-5.43,-0.12,0.43107,-0.63887,0.65151,0.19366,-78.78057187455964,54.01198807647333,-153.90286849005736
-3.06,2.37,-11.8,1.31,-5.37,-0.06,0.43738,-0.63654,0.64843,0.19747,-78.14458866130644,54.946462569967586,-153.20027748194875
-3.25,2.36,-11.45,1.29,-5.33,-0.03,0.44359,-0.63416,0.64536,0.20128,-77.49539059857551,55.877277956491355,-152.48606939666007
-3.81,1.98,-10.49,1.04,-5.42,0.14,0.44957,-0.63171,0.64229,0.20552,-76.85141674400225,56.84212943416453,-151.81285293365696
-4.18,2.0,-10.33,1.13,-5.51,0.11,0.45571,-0.62916,0.63912,0.20973,-76.15861961235932,57.82377420784176,-151.0793524900293
-4.53,1.96,-11.14,1.27,-5.54,0.09,0.46199,-0.62649,0.63591,0.2138,-75.42298424175637,58.81006482138262,-150.2810630369342
-4.66,1.75,-11.58,1.45,-5.39,0.06,0.46827,-0.62373,0.63279,0.21752,-74.66740017584641,59.76651137060209,-149.4296943695329
-4.66,1.37,-12.63,1.62,-5.19,-0.01,0.47452,-0.62095,0.62976,0.22081,-73.88726858362652,60.67917826086565,-148.52167327814112
-4.45,1.38,-12.5,1.82,-4.74,-0.15,0.48055,-0.61827,0.62695,0.22337,-73.10822517310419,61.49405341260509,-147.5739578658384
-4.73,1.43,-12.13,1.93,-4.55,-0.21,0.48649,-0.6156,0.62423,0.22561,-72.3139659724983,62.268057438617674,-146.59130799563093
-4.84,1.31,-11.63,1.99,-4.42,-0.25,0.49236,-0.61294,0.62156,0.22763,-71.49864535256472,63.01301504656383,-145.57544517059682
-4.65,0.88,-11.24,2.03,-4.35,-0.34,0.49821,-0.61033,0.61884,0.22946,-70.63857572830803,63.72985726407778,-144.50972970202045
-4.69,0.72,-10.79,2.06,-4.36,-0.45,0.50411,-0.60777,0.61599,0.23118,-69.71295083852603,64.4304424068084,-143.3790511865538
-4.81,0.65,-10.65,2.09,-4.39,-0.49,0.51006,-0.60519,0.61307,0.23286,-68.7354767837168,65.12859835548538,-142.19413639361827
-5.03,0.69,-10.64,2.12,-4.39,-0.51,0.51602,-0.60257,0.61011,0.23449,-67.71543424498105,65.81832879717143,-140.9627748656217
-5.31,0.71,-10.86,2.18,-4.36,-0.5,0.52198,-0.59987,0.60717,0.23603,-66.66569485190873,66.4965159357855,-139.69014845947882
-5.53,0.58,-11.11,2.29,-4.2,-0.49,0.52787,-0.59711,0.60438,0.23732,-65.61626176021444,67.14347957888529,-138.3941824903008
-5.59,0.54,-11.37,2.38,-4.02,-0.46,0.53364,-0.59429,0.60176,0.23838,-64.5799243900526,67.75599428889313,-137.09044383061934
-5.61,0.51,-11.62,2.49,-3.8,-0.42,0.53927,-0.59139,0.59936,0.23916,-63.57328030998332,68.32710732561833,-135.78948895501924
-5.55,0.48,-11.96,2.61,-3.54,-0.37,0.54473,-0.58842,0.59723,0.23963,-62.61356827070847,68.8540245834295,-134.5062763978523
-5.58,0.46,-12.39,2.76,-3.12,-0.32,0.54991,-0.58541,0.59552,0.23963,-61.74943206300489,69.3136804561553,-133.27897256636297
-5.57,0.34,-12.67,2.85,-2.75,-0.29,0.55481,-0.58241,0.59415,0.23923,-60.970306865355305,69.70853607775203,-132.108659451768
-5.62,0.27,-12.82,2.94,-2.37,-0.29,0.55943,-0.57946,0.59311,0.23841,-60.27946732396396,70.03563734971603,-131.0003169689456
-5.63,0.28,-12.62,2.98,-2.06,-0.3,0.5638,-0.57657,0.59232,0.23727,-59.661449461916504,70.30595232971667,-129.9480020331024
-5.69,0.28,-12.37,2.96,-1.82,-0.32,0.56793,-0.57379,0.59169,0.23592,-59.097735061471916,70.52964490858832,-128.94743178078218
-5.74,0.27,-12.37,2.98,-1.66,-0.36,0.57193,-0.57107,0.59115,0.23438,-58.56402178524974,70.71502853722598,-127.97036309754239
-5.71,0.31,-12.47,3.0,-1.53,-0.38,0.57583,-0.56838,0.5907,0.23268,-58.05877267393259,70.87164825202807,-127.01380206628656
-5.89,0.34,-12.59,3.0,-1.34,-0.4,0.57955,-0.56576,0.59038,0.2308,-57.602422863313365,70.99044593501516,-126.10128626709951
-6.33,0.36,-12.37,3.04,-1.17,-0.36,0.58313,-0.56311,0.59025,0.22878,-57.20540203423948,71.09225715644484,-125.23460810267095
-6.75,0.32,-12.18,3.15,-1.0,-0.32,0.58663,-0.56038,0.59033,0.22655,-56.867834347392275,71.17681100042778,-124.40218754468836
-6.8,0.31,-12.36,3.23,-0.87,-0.3,0.59006,-0.55759,0.59055,0.22415,-56.5736941848974,71.24239629043741,-123.59470139902774
-6.75,0.27,-12.48,3.19,-0.72,-0.33,0.59332,-0.5549,0.59085,0.22163,-56.320150134508935,71.27873485046302,-122.83058059859329
-6.6,0.17,-12.28,3.27,-0.61,-0.36,0.59655,-0.55219,0.59124,0.21891,-56.09602646325184,71.29249433919365,-122.07839234553833
-6.0,-0.03,-12.66,3.23,-0.53,-0.41,0.59968,-0.54958,0.59163,0.2161,-55.887475979524886,71.28134393203307,-121.3468920876832
-4.81,-1.89,-11.62,1.6,-0.26,-0.69,0.60131,-0.54878,0.59147,0.21423,-55.70860542574376,71.16352838715726,-120.92192528304938
-5.07,-2.37,-10.94,0.51,-0.26,-0.65,0.60204,-0.54894,0.59099,0.21335,-55.537436164888966,71.0552248865457,-120.69076071295456
-5.27,-2.64,-10.93,-0.48,-0.28,-0.66,0.60198,-0.54999,0.59017,0.21336,-55.3587216638162,70.94977218316353,-120.62270753569952
-5.64,-2.61,-10.99,-1.43,-0.28,-0.7,0.60114,-0.55194,0.58901,0.21418,-55.17313665238287,70.83619973755057,-120.71329604768547
-6.43,-1.96,-10.88,-2.33,-0.26,-0.73,0.59954,-0.55472,0.58756,0.21577,-54.99007519966335,70.71983484372831,-120.96143489098884
-6.98,-1.55,-10.76,-2.76,-0.23,-0.75,0.59756,-0.5579,0.58598,0.2177,-54.81275903778055,70.60058987790907,-121.288187123532
-7.38,-0.98,-10.57,-2.94,-0.19,-0.78,0.59538,-0.56126,0.58435,0.21974,-54.64498120403984,70.47284009453475,-121.65536517525483
-7.53,-0.55,-10.47,-2.95,-0.16,-0.81,0.59316,-0.56464,0.58271,0.22174,-54.481234425054964,70.33683641457118,-122.02762740375043
-7.58,-0.13,-10.29,-2.67,-0.1,-0.86,0.59113,-0.56781,0.58116,0.22341,-54.325007027807935,70.18483612851472,-122.35861998433211
-7.54,0.05,-10.23,-2.32,-0.07,-0.88,0.58936,-0.57069,0.57972,0.22473,-54.173262313491186,70.0230075543516,-122.6345279963654
-7.57,0.09,-10.3,-1.96,-0.04,-0.88,0.58786,-0.57325,0.57842,0.22571,-54.03100567659178,69.857067127338,-122.85718445826124
-7.56,0.07,-10.5,-1.48,0.02,-0.87,0.58671,-0.57539,0.57734,0.22622,-53.91002665849813,69.68395693989798,-123.015639112739
-7.53,0.03,-10.69,-1.18,0.09,-0.85,0.58575,-0.57727,0.57643,0.22643,-53.812695885604924,69.50622575077278,-123.14391620945435
-7.41,-0.04,-10.99,-0.95,0.17,-0.83,0.58491,-0.57896,0.57569,0.22638,-53.74528195673439,69.32263588733022,-123.25882081716026
-7.25,-0.12,-11.31,-0.8,0.26,-0.8,0.58411,-0.58053,0.5751,0.22614,-53.710378037032484,69.13229944925125,-123.37687730955349
-6.93,-0.21,-11.77,-0.7,0.37,-0.75,0.58328,-0.582,0.57468,0.22576,-53.718556848899006,68.93660538748749,-123.51562226991138
-6.66,-0.24,-12.07,-0.66,0.45,-0.72,0.58241,-0.58344,0.57436,0.2253,-53.75356783327978,68.7367580345511,-123.67116342688261
-6.41,-0.29,-12.31,-0.64,0.52,-0.7,0.58148,-0.58487,0.57412,0.22477,-53.81313615756559,68.52870310037846,-123.84507971809288
-6.11,-0.33,-12.57,-0.6,0.62,-0.7,0.5805,-0.5863,0.57398,0.22411,-53.90100284361461,68.30768643018861,-124.03638837262915
-5.92,-0.36,-12.69,-0.59,0.7,-0.71,0.57946,-0.58775,0.5739,0.22336,-54.008705314254705,68.07353448555118,-124.24294914926456
-5.75,-0.39,-12.71,-0.58,0.78,-0.73,0.57836,-0.58924,0.57387,0.22251,-54.13371601802653,67.82426079312668,-124.46337068392538
-5.64,-0.4,-12.64,-0.57,0.87,-0.77,0.57721,-0.59078,0.57388,0.22154,-54.27281164607177,67.55723545500817,-124.69376958380964
-5.5,-0.33,-12.39,-0.54,0.97,-0.82,0.57601,-0.59237,0.57394,0.22041,-54.428630740255265,67.26747915404736,-124.93366069310115
-5.56,-0.19,-11.25,-0.28,1.07,-0.93,0.57499,-0.59386,0.57408,0.21888,-54.58909297891324,66.94782644880064,-125.13281721895225
-5.6,-0.17,-11.02,-0.17,1.04,-0.94,0.57409,-0.59525,0.57422,0.21728,-54.73695225377495,66.632500950215,-125.30246066811299
-5.7,-0.19,-10.72,0.01,0.97,-0.95,0.57341,-0.59646,0.57434,0.21558,-54.860264158695934,66.32448682047149,-125.41953509068932
-5.74,-0.23,-10.53,0.17,0.91,-0.95,0.57293,-0.59751,0.57446,0.2138,-54.96464376723097,66.02826710107163,-125.49227462462693
-5.8,-0.28,-10.39,0.35,0.84,-0.95,0.57266,-0.59838,0.57458,0.21192,-55.0509455839994,65.74069711598827,-125.51836038080823
-5.81,-0.3,-10.24,0.53,0.76,-0.96,0.57263,-0.59908,0.57468,0.20995,-55.112118286371704,65.46554217785082,-125.49156306130298
-5.84,-0.34,-10.15,0.8,0.65,-0.95,0.57293,-0.5995,0.57477,0.20786,-55.14436610417524,65.20718783023113,-125.39400310549492
-5.88,-0.39,-10.11,1.01,0.57,-0.95,0.57348,-0.59971,0.57486,0.20566,-55.15736545418442,64.96021927534194,-125.24394327558255
-6.02,-0.4,-10.09,1.21,0.48,-0.94,0.57429,-0.59971,0.57494,0.20338,-55.14784725528323,64.7295215187184,-125.04008816869529
-6.97,-0.1,-10.0,1.31,0.3,-0.9,0.57532,-0.59952,0.57493,0.20123,-55.10007449105263,64.53129222825692,-124.7877190921732
-6.92,-0.48,-10.11,1.53,0.13,-0.93,0.57671,-0.59912,0.57481,0.199,-55.002048928738894,64.348940211363,-124.45380849981194
-6.87,-0.61,-10.13,1.7,0.0,-0.95,0.57836,-0.59855,0.57461,0.19672,-54.869042218183324,64.17863178185758,-124.06158548009053
-6.56,-0.78,-10.23,1.9,-0.11,-0.99,0.5803,-0.59781,0.57433,0.19433,-54.70002197461973,64.01545140221596,-123.60457381741001
-6.17,-0.94,-10.24,2.11,-0.21,-1.05,0.58252,-0.59691,0.57396,0.19179,-54.49621336970992,63.850751653155776,-123.08287972106743
-5.69,-1.04,-10.29,2.45,-0.31,-1.13,0.58515,-0.59575,0.57352,0.18896,-54.25453104819224,63.680592013058146,-122.47022396957149
-5.46,-1.23,-10.43,2.73,-0.35,-1.17,0.58807,-0.59436,0.57307,0.18588,-53.99742345181609,63.504553974189896,-121.79649205407729
-5.26,-1.49,-10.71,2.94,-0.38,-1.24,0.59121,-0.59283,0.57258,0.18258,-53.72518139160821,63.31740597156658,-121.07463560825836
-5.23,-1.54,-10.94,3.24,-0.3,-1.33,0.59456,-0.59112,0.57215,0.17886,-53.465378095361054,63.10163682632606,-120.311675390172
-5.31,-1.84,-11.27,3.4,-0.22,-1.41,0.59799,-0.58935,0.57174,0.17486,-53.21879266480164,62.86031775722527,-119.53370668204623
-5.52,-1.97,-11.48,3.42,-0.13,-1.54,0.60138,-0.58768,0.57129,0.17064,-52.98400841190875,62.58416827410895,-118.76235810724945
-5.6,-2.14,-11.7,3.39,-0.02,-1.71,0.60468,-0.58619,0.57076,0.16619,-52.76005943254872,62.26286292463801,-118.00535068043997
-5.66,-2.5,-11.74,3.21,0.2,-1.96,0.60767,-0.58512,0.57015,0.16146,-52.569780105749125,61.86914053172058,-117.30821778287019
-5.69,-2.72,-11.72,3.0,0.41,-2.17,0.61033,-0.58446,0.56947,0.15653,-52.41431384121122,61.41404575463073,-116.67722164741747
-5.61,-2.84,-11.7,2.72,0.61,-2.38,0.61261,-0.58427,0.56871,0.15147,-52.2930167853379,60.90252090279492,-116.123289290888
-5.45,-3.06,-11.68,2.41,0.81,-2.57,0.61447,-0.58455,0.56787,0.14631,-52.20813195026523,60.334440620595366,-115.65245643640444
-5.18,-2.95,-11.52,1.96,1.04,-2.75,0.61576,-0.58544,0.56697,0.14117,-52.16837763224643,59.715047486168174,-115.29733721607693
-4.97,-2.81,-11.32,1.66,1.18,-2.82,0.61667,-0.58667,0.56606,0.13609,-52.16241074793678,59.07316400794913,-115.02017030417011
-4.79,-2.4,-10.41,0.79,1.14,-2.67,0.6168,-0.58856,0.56505,0.13193,-52.1665461443852,58.46744218836975,-114.90193653323198
-4.81,-2.26,-10.42,0.66,0.97,-2.64,0.61693,-0.59049,0.56388,0.12806,-52.134160961165236,57.88526977119731,-114.77710665045801
-4.68,-2.38,-10.56,0.6,0.9,-2.58,0.61705,-0.5924,0.56267,0.12435,-52.09168292958991,57.322293920794934,-114.65401778133347
-4.77,-2.55,-10.96,0.63,0.95,-2.63,0.61715,-0.59433,0.56145,0.12052,-52.05736911706402,56.74674839551359,-114.53306064786669
-4.74,-2.41,-10.88,0.7,1.07,-2.68,0.61721,-0.59625,0.5603,0.11648,-52.04930121919257,56.15506445424138,-114.42114358441032
-4.95,-2.08,-10.71,0.77,1.18,-2.66,0.61722,-0.59809,0.55928,0.11231,-52.07371876799163,55.56219883072045,-114.32296877051503
-5.08,-1.71,-10.53,0.81,1.15,-2.57,0.61726,-0.59979,0.55831,0.10823,-52.10186870807667,54.99234502750109,-114.22113343441708
-4.85,-0.35,-12.95,0.84,1.2,-2.42,0.61723,-0.60132,0.5575,0.10422,-52.15943842335549,54.44429866974293,-114.13728975470875
-4.16,0.1,-12.89,0.82,1.99,-1.79,0.61641,-0.60245,0.55797,0.1001,-52.47527045857187,53.94837590353471,-114.25357640885561
-3.57,-0.63,-11.77,0.91,2.18,-1.41,0.61544,-0.6032,0.55896,0.09607,-52.87432246143338,53.5052665768319,-114.41578219187222
-4.02,-1.06,-11.23,1.0,2.32,-1.17,0.6144,-0.60368,0.56031,0.09206,-53.328148868177195,53.09750287680799,-114.60172543943172
-3.78,-0.98,-11.06,0.98,2.48,-0.8,0.61314,-0.60388,0.56212,0.08826,-53.854149071970774,52.741614948609026,-114.84393866596355
-3.63,-1.4,-10.23,1.1,2.56,-0.32,0.61185,-0.60358,0.56445,0.08472,-54.44667932662827,52.46563377518203,-115.11388603396088
-3.32,-1.95,-9.77,1.25,2.46,-0.08,0.61075,-0.60292,0.56691,0.08135,-55.03696955750882,52.23933936844232,-115.35374895182188
-3.34,-2.04,-9.69,1.53,2.32,0.06,0.60999,-0.60186,0.56939,0.078,-55.606810836969125,52.04877511291986,-115.52987490734358
-3.61,-1.93,-9.51,1.87,2.09,0.15,0.60971,-0.60037,0.57178,0.07465,-56.13273734656492,51.894446285065165,-115.61393469797417
-4.15,-2.98,-9.41,2.15,1.87,0.23,0.60987,-0.59853,0.57406,0.07132,-56.61369648999423,51.774192246185414,-115.61476949630384
-4.69,-2.95,-9.09,2.48,1.66,0.24,0.61049,-0.59635,0.57619,0.06792,-57.04731133326199,51.67673556906729,-115.52505512892748
-5.26,-2.94,-9.2,2.75,1.3,0.17,0.61166,-0.59392,0.57795,0.06455,-57.39105780219114,51.59994545508224,-115.32165221570209
-5.48,-2.72,-9.47,2.96,0.96,0.11,0.61331,-0.5913,0.57935,0.06125,-57.6493433840648,51.543130690077476,-115.01886215853872
-5.66,-3.01,-9.3,3.27,0.63,0.17,0.6155,-0.58831,0.58052,0.05803,-57.83875549965984,51.52681171848593,-114.61313067966762
-5.62,-3.16,-9.4,3.48,0.26,0.15,0.61819,-0.5851,0.58133,0.05493,-57.93979661368181,51.5382781322439,-114.10603976812062
-5.56,-3.28,-9.82,3.66,-0.02,0.11,0.62127,-0.58172,0.58185,0.05187,-57.972825923980324,51.56552152889628,-113.51742149022955
-5.53,-3.59,-9.96,3.81,-0.18,0.12,0.6246,-0.57816,0.58222,0.04882,-57.96929067617684,51.6062091335898,-112.87581144706918
-5.45,-3.97,-10.06,4.0,-0.41,0.09,0.62828,-0.57442,0.58234,0.04577,-57.90777446352686,51.6585282302688,-112.15910465011251
-5.34,-4.13,-10.21,4.13,-0.58,0.04,0.6322,-0.57057,0.58224,0.0427,-57.800432722878284,51.712441496849365,-111.38631488817227
-5.18,-4.45,-10.35,4.18,-0.7,0.02,0.63625,-0.56667,0.58199,0.03966,-57.66166184672151,51.76977332578637,-110.58162285699139
-5.02,-4.8,-10.46,4.22,-0.76,0.0,0.64037,-0.56273,0.58164,0.03661,-57.50468795048641,51.82556124575361,-109.75636359680249
-4.76,-5.01,-10.61,4.27,-0.85,-0.07,0.64459,-0.55878,0.58112,0.03351,-57.31932208002239,51.87054585078616,-108.90102988485556
-4.65,-4.98,-10.79,4.31,-0.89,-0.15,0.64885,-0.55483,0.58047,0.03033,-57.11755327001377,51.89971073801426,-108.02672934010901
-4.61,-5.04,-10.84,4.3,-0.88,-0.21,0.65307,-0.55092,0.57976,0.02709,-56.9137574848292,51.91500347343372,-107.1526430258066
-4.58,-5.2,-10.72,4.28,-0.85,-0.27,0.65723,-0.54706,0.579,0.02378,-56.71174842064967,51.914440727304026,-106.28283656950987
-4.51,-5.3,-10.48,4.27,-0.84,-0.37,0.66135,-0.54328,0.57814,0.02037,-56.50504673020537,51.89108510598864,-105.41176161386768
-4.32,-5.37,-10.26,4.23,-0.82,-0.45,0.6654,-0.53959,0.57721,0.0169,-56.29833615267977,51.84934637179943,-104.54778899585324
-3.89,-5.33,-9.7,3.89,-0.81,-0.75,0.66914,-0.53648,0.57601,0.01341,-56.07708475428524,51.743903873471154,-103.73203697229313
-3.72,-5.07,-9.62,3.79,-0.78,-0.78,0.67275,-0.53348,0.57479,0.00995,-55.863687152429534,51.62793384012409,-102.93969149369397
-3.59,-4.8,-9.6,3.74,-0.76,-0.79,0.67628,-0.53052,0.57357,0.00651,-55.65816433423661,51.50801297393521,-102.1621938041441
-3.45,-4.52,-9.44,3.74,-0.77,-0.78,0.6798,-0.52753,0.57233,0.00309,-55.45312606458413,51.38893771839624,-101.38505116946605
-3.28,-4.46,-9.19,3.74,-0.8,-0.75,0.68332,-0.5245,0.57106,-0.00028,-55.24475862523747,51.273369667142745,-100.6059939147316
-3.02,-4.75,-8.95,3.65,-0.75,-0.67,0.68671,-0.52148,0.56988,-0.00353,-55.053620734145575,51.16937603767155,-99.85525585544612
-2.94,-4.93,-8.71,3.56,-0.72,-0.59,0.68998,-0.51847,0.56877,-0.00665,-54.87529734633281,51.07637922837151,-99.12957230259963
-2.8,-4.94,-8.47,3.46,-0.73,-0.52,0.69317,-0.51549,0.56769,-0.00961,-54.69884967853159,50.996146758381975,-98.42196056382953
-2.69,-4.85,-8.14,3.28,-0.73,-0.37,0.6962,-0.51256,0.56671,-0.01226,-54.529184194166625,50.94295702953976,-97.75103265391745
-2.64,-4.81,-7.79,3.11,-0.75,-0.22,0.69911,-0.50967,0.56581,-0.0146,-54.35975527518898,50.917999344251605,-97.10895832242667
-2.75,-4.9,-7.55,2.89,-0.78,-0.06,0.70187,-0.50686,0.565,-0.01656,-54.18847943805266,50.92539807461029,-96.50303085147544
-2.98,-5.03,-7.46,2.61,-0.8,0.11,0.70443,-0.50419,0.56429,-0.01808,-54.0153856742651,50.96615653479975,-95.94404915145175
-3.37,-5.24,-7.37,2.19,-0.83,0.36,0.70669,-0.50175,0.56375,-0.01896,-53.84217398493032,51.056541176564295,-95.45755303022084
-3.75,-5.37,-7.35,1.87,-0.88,0.52,0.70876,-0.49951,0.56328,-0.01936,-53.65790126554932,51.180040849522435,-95.01738851425671
-4.09,-5.53,-7.38,1.55,-0.94,0.67,0.71064,-0.49748,0.56287,-0.01928,-53.46082618151958,51.335077409772744,-94.62290329909564
-4.41,-5.69,-7.45,1.26,-1.01,0.8,0.71236,-0.49564,0.56249,-0.01876,-53.247371608178774,51.51713938008851,-94.26575457016509
-4.77,-5.96,-7.55,0.92,-1.11,0.94,0.71391,-0.49405,0.56211,-0.01773,-53.00913720269628,51.72741993902074,-93.94890401099073
-5.02,-6.16,-7.58,0.72,-1.19,1.01,0.71538,-0.49261,0.5617,-0.0164,-52.74994716948524,51.95251894848843,-93.64988355899766
-5.21,-6.33,-7.66,0.57,-1.28,1.04,0.71682,-0.49131,0.56122,-0.01484,-52.46547830176823,52.186012397069604,-93.35770230198528
-5.37,-6.37,-7.9,0.5,-1.36,1.03,0.71827,-0.49009,0.56065,-0.01317,-52.158643308535346,52.41855364904004,-93.06045837660966
-5.42,-6.23,-8.34,0.53,-1.44,1.0,0.7198,-0.48886,0.55997,-0.0115,-51.82921478112325,52.64477569657179,-92.74070067750674
-5.32,-6.09,-8.54,0.65,-1.48,0.98,0.72144,-0.48751,0.55922,-0.00992,-51.48627381994892,52.86498613906734,-92.3897494772398
-5.23,-6.01,-8.61,0.81,-1.52,0.95,0.72323,-0.48601,0.5584,-0.00848,-51.1298671237455,53.078618018664386,-92.00023523041048
-5.15,-5.94,-8.67,1.06,-1.56,0.94,0.72523,-0.48424,0.55752,-0.00723,-50.759812099626274,53.288756079988964,-91.55663770556373
-5.11,-5.87,-8.74,1.25,-1.58,0.95,0.72738,-0.48225,0.55662,-0.00611,-50.381238697401734,53.49986086801572,-91.07337292536147
