ax,ay,az,wx,wy,wz,q_w,q_x,q_y,q_z,psi,theta,phi
7.0,-0.71,-11.0,0.46,0.31,0.26,0.89181,-0.01355,-0.38388,-0.23903,-35.13678508359936,-43.72309399466127,12.737945258717941
7.06,-0.69,-11.01,0.52,0.32,0.28,0.89188,-0.01335,-0.38386,-0.23879,-35.10980693565921,-43.71643853058581,12.749856884104934
7.13,-0.67,-11.03,0.59,0.33,0.3,0.89196,-0.01312,-0.38385,-0.23853,-35.08143977527764,-43.71064498143225,12.765045512431115
7.16,-0.68,-11.02,0.68,0.35,0.32,0.89204,-0.01285,-0.38384,-0.23825,-35.05236370894112,-43.703319207567716,12.784714825831763
7.23,-0.66,-11.02,0.74,0.37,0.33,0.89213,-0.01255,-0.38383,-0.23795,-35.021565074868356,-43.69545511258276,12.80715791244398
7.28,-0.68,-11.01,0.81,0.39,0.33,0.89222,-0.01222,-0.38382,-0.23764,-34.99092025129619,-43.6864711290599,12.83321728584336
7.3,-0.71,-11.03,0.86,0.42,0.33,0.89232,-0.01186,-0.3838,-0.23732,-34.959592668870876,-43.67556807448087,12.862057712225504
7.33,-0.75,-10.97,0.92,0.46,0.33,0.89243,-0.01147,-0.38377,-0.23699,-34.92758106839005,-43.6627526968853,12.893679380180094
7.33,-0.83,-10.88,0.99,0.5,0.32,0.89254,-0.01105,-0.38373,-0.23665,-34.8953850539199,-43.64742442203865,12.928415520820561
7.33,-0.88,-10.81,1.03,0.52,0.32,0.89266,-0.01061,-0.38368,-0.2363,-34.86199267944853,-43.630573024364644,12.964559403707115
7.3,-0.96,-10.76,1.07,0.54,0.32,0.89278,-0.01015,-0.38363,-0.23594,-34.82823702063791,-43.61301024285573,13.002945459159521
7.29,-1.05,-10.85,1.11,0.56,0.32,0.89291,-0.00967,-0.38357,-0.23557,-34.793282494875704,-43.5939364220001,13.042739516158974
7.53,-1.13,-10.85,1.13,0.59,0.31,0.89304,-0.00917,-0.3835,-0.2352,-34.759000158334786,-43.572765816034696,13.084782396664995
7.54,-1.17,-10.69,1.19,0.6,0.3,0.89317,-0.00864,-0.38344,-0.23483,-34.726560728783745,-43.551956597807774,13.131444030015986
7.41,-1.35,-10.5,1.33,0.6,0.31,0.8933,-0.00805,-0.38339,-0.23443,-34.69336111653996,-43.530364359675076,13.185318984832623
7.35,-1.55,-10.38,1.44,0.58,0.34,0.89343,-0.00742,-0.38336,-0.23399,-34.65734895464481,-43.51014965014684,13.243655472849845
7.32,-1.73,-10.28,1.53,0.55,0.39,0.89357,-0.00677,-0.38336,-0.23351,-34.61735219104206,-43.49408726564147,13.30387470459997
7.28,-1.87,-10.2,1.64,0.51,0.45,0.8937,-0.00608,-0.38338,-0.23298,-34.57367350805473,-43.47882493936971,13.368387509798428
7.31,-1.97,-10.17,1.74,0.47,0.49,0.89383,-0.00536,-0.38343,-0.23241,-34.52701864150584,-43.466781568376646,13.436491129274101
7.3,-2.07,-10.22,1.88,0.43,0.54,0.89396,-0.00459,-0.38352,-0.2318,-34.47873420438679,-43.458658208882525,13.511423569780662
7.29,-2.13,-10.26,1.98,0.4,0.58,0.89408,-0.00379,-0.38363,-0.23115,-34.42764046317442,-43.45178625558972,13.589785443858274
7.29,-2.2,-10.33,2.07,0.36,0.61,0.8942,-0.00296,-0.38377,-0.23047,-34.37495090743254,-43.44821205871871,13.67224055837778
7.3,-2.23,-10.42,2.16,0.33,0.65,0.89432,-0.0021,-0.38393,-0.22975,-34.31896123877451,-43.446543298043935,13.757789108976572
7.38,-2.21,-10.55,2.23,0.3,0.69,0.89444,-0.00122,-0.38411,-0.229,-34.26054268493645,-43.44717082595454,13.845563431321347
7.52,-2.09,-10.81,2.31,0.27,0.72,0.89455,-0.00031,-0.38432,-0.22822,-34.201037371996776,-43.45056061202112,13.937769784232927
7.67,-1.98,-11.02,2.36,0.27,0.74,0.89466,0.00062,-0.38453,-0.22742,-34.139799355220084,-43.453465879224545,14.031713322102101
7.84,-1.88,-11.2,2.4,0.28,0.75,0.89477,0.00156,-0.38474,-0.22661,-34.077696425585344,-43.456258193972644,14.126526249541701
8.01,-1.8,-11.34,2.44,0.29,0.77,0.89489,0.00252,-0.38495,-0.22578,-34.01336451343568,-43.45920107095641,14.222734545366869
8.19,-1.73,-11.34,2.46,0.31,0.78,0.89501,0.00349,-0.38515,-0.22494,-33.94782316064427,-43.46064101226122,14.319316970416367
8.32,-1.67,-11.12,2.47,0.31,0.81,0.89513,0.00446,-0.38536,-0.22409,-33.88125828269224,-43.4637661075632,14.415892617605495
8.31,-1.64,-10.8,2.48,0.29,0.82,0.89525,0.00543,-0.38557,-0.22323,-33.813326828021104,-43.46716825533596,14.511966802836463
8.16,-1.63,-10.39,2.52,0.27,0.84,0.89537,0.00641,-0.3858,-0.22235,-33.74385281097807,-43.473338734578824,14.609396121273782
7.98,-1.59,-10.01,2.58,0.25,0.87,0.89548,0.00741,-0.38604,-0.22145,-33.67348734814563,-43.4799193848518,14.709404400134444
7.76,-1.59,-9.68,2.65,0.26,0.91,0.89559,0.00843,-0.38628,-0.22052,-33.60001909289606,-43.48613665294139,14.810652016219798
7.56,-1.61,-9.42,2.75,0.3,0.98,0.89572,0.00949,-0.38652,-0.21954,-33.52072166145025,-43.49257116610842,14.914181316762907
7.46,-1.64,-9.39,2.82,0.34,1.02,0.89586,0.01058,-0.38675,-0.21852,-33.43660701570545,-43.497571259099324,15.01897720940832
7.42,-1.7,-9.44,2.89,0.37,1.04,0.896,0.0117,-0.38697,-0.21748,-33.35090581547116,-43.500523874043694,15.126392672399952
7.45,-1.78,-9.49,2.95,0.39,1.05,0.89615,0.01284,-0.38719,-0.21642,-33.26297551675457,-43.50382279497674,15.235197232914032
7.45,-1.88,-9.5,2.99,0.42,1.03,0.8963,0.01401,-0.38739,-0.21536,-33.1758432233882,-43.50366128635902,15.347133875290384
7.47,-2.03,-9.49,3.03,0.45,1.01,0.89645,0.0152,-0.38758,-0.2143,-33.089356411899,-43.50180776774072,15.461323753225475
7.42,-2.13,-9.44,3.05,0.48,1.0,0.8966,0.0164,-0.38776,-0.21324,-33.00301164718806,-43.49860858983168,15.576396513534045
7.4,-2.23,-9.44,3.09,0.53,1.0,0.89676,0.01763,-0.38792,-0.21217,-32.91558830557254,-43.49262207545008,15.693751582966442
7.3,-2.35,-9.45,3.13,0.57,1.01,0.89693,0.01888,-0.38807,-0.21109,-32.82693854979575,-43.48561929277602,15.812505788407808
7.19,-2.48,-9.42,3.16,0.6,1.03,0.8971,0.02014,-0.38821,-0.20999,-32.73567775881749,-43.477367036062766,15.93114659605586
7.07,-2.7,-9.48,3.2,0.62,1.09,0.89728,0.02141,-0.38834,-0.20886,-32.63994604045262,-43.46852912385129,16.048819910200944
6.96,-2.91,-9.57,3.22,0.61,1.15,0.89746,0.02267,-0.38848,-0.2077,-32.539953750708676,-43.46200519133808,16.16411733585564
6.86,-3.15,-9.68,3.24,0.59,1.21,0.89764,0.02393,-0.38863,-0.2065,-32.43483247941815,-43.45751951993286,16.277912153969677
6.68,-3.36,-9.82,3.27,0.57,1.28,0.89782,0.02518,-0.38879,-0.20526,-32.324088162895464,-43.455420397608684,16.388833201895803
6.58,-3.55,-9.98,3.3,0.55,1.37,0.898,0.02643,-0.38896,-0.20398,-32.208220875398126,-43.45540423282464,16.498249811599855
6.49,-3.88,-10.2,3.34,0.49,1.5,0.89818,0.02766,-0.38916,-0.20263,-32.08285022853206,-43.46110233433606,16.60288916963971
6.43,-4.17,-10.34,3.36,0.43,1.62,0.89836,0.02887,-0.38939,-0.20122,-31.949349008594336,-43.47250128571183,16.703235535728908
6.38,-4.42,-10.41,3.37,0.36,1.74,0.89853,0.03005,-0.38965,-0.19976,-31.809069686942806,-43.4892805044686,16.79876181450541
6.34,-4.66,-10.42,3.36,0.29,1.86,0.8987,0.0312,-0.38995,-0.19825,-31.661890260399684,-43.513489026583485,16.889561029710126
6.4,-4.94,-10.28,3.35,0.22,2.0,0.89887,0.03231,-0.39027,-0.19667,-31.503824093296284,-43.542715856906916,16.972275153475262
6.55,-5.35,-9.84,3.34,0.11,2.19,0.89903,0.03336,-0.39064,-0.19501,-31.334047019934943,-43.58129501057635,17.045412566043552
6.62,-5.57,-9.41,3.35,0.02,2.33,0.89919,0.03438,-0.39105,-0.19329,-31.155933159829797,-43.62740792424418,17.11319831812198
6.61,-5.77,-9.05,3.4,-0.07,2.47,0.89933,0.03538,-0.39151,-0.19149,-30.96851446120794,-43.68107257801156,17.177159061217033
6.61,-5.94,-8.75,3.46,-0.14,2.59,0.89947,0.03638,-0.39201,-0.18963,-30.774201702909313,-43.741429202019724,17.239790686990023
6.64,-6.05,-8.51,3.5,-0.22,2.7,0.8996,0.03737,-0.39255,-0.18771,-30.57293455091373,-43.80820410156886,17.300030402295082
6.66,-6.12,-8.29,3.53,-0.31,2.81,0.89971,0.03834,-0.39313,-0.18573,-30.364636000561283,-43.881108254665406,17.35680587687672
6.67,-6.13,-8.16,3.55,-0.39,2.86,0.89981,0.0393,-0.39375,-0.18373,-30.15484034920624,-43.960253890856826,17.413109170727456
6.69,-6.15,-8.06,3.57,-0.45,2.88,0.8999,0.04026,-0.39439,-0.18172,-29.94469120234745,-44.04244159487082,17.46987128001192
6.78,-6.14,-7.96,3.56,-0.49,2.87,0.89997,0.04121,-0.39505,-0.17971,-29.735518839258766,-44.12727701693522,17.526570139265825
6.86,-6.17,-7.88,3.54,-0.53,2.83,0.90002,0.04216,-0.39572,-0.17772,-29.530241294654672,-44.212898609471324,17.5851549290161
6.98,-6.16,-7.85,3.49,-0.56,2.75,0.90006,0.0431,-0.3964,-0.17578,-29.33206727811408,-44.30000372814585,17.645428811366514
7.07,-6.13,-7.92,3.46,-0.56,2.67,0.90009,0.04404,-0.39707,-0.17388,-29.139402288487112,-44.385469345751716,17.70737037111812
7.18,-6.17,-8.03,3.42,-0.56,2.58,0.90011,0.04498,-0.39773,-0.17203,-28.953664495167367,-44.46919475479398,17.77153362680432
7.3,-6.19,-8.15,3.38,-0.55,2.49,0.90012,0.04592,-0.39838,-0.17023,-28.77487920436428,-44.55114668736612,17.83795446398097
7.37,-6.21,-8.3,3.34,-0.53,2.38,0.90012,0.04687,-0.39901,-0.16848,-28.603225021859853,-44.629571244761635,17.907614533819473
7.48,-6.17,-8.47,3.29,-0.49,2.24,0.90011,0.04783,-0.39961,-0.1668,-28.44116264208987,-44.70283127838494,17.981161503418296
7.54,-6.17,-8.54,3.24,-0.45,2.13,0.9001,0.04879,-0.40019,-0.16518,-28.286709610665238,-44.773324387382615,18.05679052370696
7.59,-6.19,-8.54,3.17,-0.42,2.02,0.90009,0.04974,-0.40075,-0.16362,-28.139358381595713,-44.841277137386044,18.133129912101193
7.58,-6.22,-8.47,3.1,-0.39,1.92,0.90007,0.05068,-0.40128,-0.16212,-27.999202744597973,-44.90454001149357,18.210133897993398
7.47,-6.25,-8.42,3.05,-0.35,1.81,0.90005,0.05162,-0.40179,-0.16068,-27.86671824436088,-44.96490877474845,18.289318350320517
7.27,-6.3,-8.28,2.99,-0.3,1.68,0.90002,0.05257,-0.40226,-0.15931,-27.743566760037847,-45.01843336173989,18.372139630359186
7.07,-6.35,-8.2,2.97,-0.25,1.59,0.9,0.05353,-0.40271,-0.15798,-27.625387673436368,-45.06955493923714,18.457162692886605
6.86,-6.4,-8.16,2.96,-0.19,1.51,0.89998,0.0545,-0.40313,-0.15669,-27.512263485580352,-45.116141127347674,18.544336752113455
6.61,-6.46,-8.18,2.93,-0.12,1.43,0.89997,0.05548,-0.40351,-0.15544,-27.403371060763316,-45.157361755419814,18.632851571038984
6.33,-6.59,-8.21,2.86,-0.02,1.32,0.89997,0.05646,-0.40383,-0.15424,-27.298823508060753,-45.19042645619701,18.72095384466863
6.15,-6.67,-8.23,2.77,0.06,1.23,0.89998,0.05742,-0.40411,-0.1531,-27.199717530537995,-45.21863141155536,18.807267430197946
6.0,-6.72,-8.17,2.68,0.13,1.14,0.89999,0.05837,-0.40434,-0.15202,-27.106658081127854,-45.23956120099358,18.89315725479132
5.96,-6.74,-8.02,2.61,0.19,1.05,0.90002,0.05931,-0.40454,-0.15099,-27.018101240932893,-45.257518146996055,18.978218105595534
5.97,-6.82,-7.82,2.57,0.24,0.97,0.90005,0.06025,-0.40471,-0.15,-26.93406630605628,-45.271008809933214,19.064099819709124
6.01,-6.84,-7.68,2.54,0.3,0.89,0.90008,0.06119,-0.40484,-0.14905,-26.854163345791005,-45.27854539170957,19.150364000627576
5.98,-6.95,-7.58,2.54,0.37,0.8,0.90012,0.06216,-0.40494,-0.14814,-26.77995761325763,-45.281508160477664,19.2413276644892
5.95,-7.01,-7.51,2.55,0.43,0.75,0.90016,0.06315,-0.40501,-0.14725,-26.708510801518287,-45.279676628128755,19.3348771656109
5.89,-7.12,-7.44,2.6,0.47,0.71,0.90021,0.06417,-0.40507,-0.14636,-26.637857177479237,-45.276611704517194,19.431845978001046
5.8,-7.14,-7.36,2.66,0.51,0.68,0.90026,0.06522,-0.40511,-0.14547,-26.5680477599039,-45.27020113531013,19.53217767978397
5.71,-7.11,-7.32,2.76,0.54,0.65,0.90031,0.06633,-0.40514,-0.14457,-26.49967563320101,-45.26132616644453,19.640024348618624
5.59,-7.16,-7.24,2.93,0.58,0.62,0.90036,0.06752,-0.40516,-0.14365,-26.432399213453905,-45.24966173320714,19.757674212011963
5.59,-7.41,-7.11,3.08,0.61,0.58,0.90041,0.06879,-0.40518,-0.14272,-26.368015450918357,-45.23661013986808,19.88610572536044
5.52,-7.78,-6.96,3.25,0.65,0.52,0.90045,0.07015,-0.40519,-0.14178,-26.307100520391135,-45.21986008957722,20.026676280706795
5.5,-7.84,-6.86,3.45,0.69,0.44,0.90048,0.07162,-0.40519,-0.14083,-26.250711918986976,-45.199004468754175,20.18220585558874
5.47,-7.68,-6.8,3.65,0.74,0.37,0.90051,0.07319,-0.40518,-0.13987,-26.197838538851094,-45.17499176455847,20.3508664913921
5.52,-7.6,-6.57,3.92,0.81,0.22,0.90053,0.07492,-0.40515,-0.13892,-26.154540446336576,-45.144161405460636,20.542143289901293
5.47,-7.65,-6.42,4.1,0.88,0.09,0.90054,0.07676,-0.40509,-0.13799,-26.119074683213437,-45.10612338065289,20.74902027409655
5.15,-7.99,-6.35,4.29,0.94,-0.11,0.90054,0.07873,-0.40501,-0.13711,-26.09706820138282,-45.0615571053952,20.97631329602336
4.78,-8.44,-6.31,4.46,1.0,-0.4,0.90052,0.08084,-0.40489,-0.13632,-26.09421113742484,-45.00616552970813,21.226992364201543
4.52,-8.63,-6.24,4.55,1.1,-0.73,0.9005,0.08306,-0.40472,-0.13565,-26.11166697409814,-44.9400509041256,21.497033355199587
4.43,-8.91,-6.08,4.66,1.2,-1.2,0.90046,0.08543,-0.40449,-0.13517,-26.16163148579171,-44.858553171461764,21.795926884159975
4.11,-9.12,-6.05,4.72,1.28,-1.59,0.90039,0.08791,-0.4042,-0.13485,-26.237914198344313,-44.76220166335516,22.11661296027559
3.74,-9.82,-6.05,4.73,1.37,-1.99,0.90032,0.09048,-0.40385,-0.1347,-26.339207755517556,-44.653141590458056,22.455282950551954
3.5,-9.92,-6.17,4.73,1.51,-2.43,0.90024,0.09315,-0.40342,-0.13474,-26.468054922123464,-44.52718338188437,22.813538347587052
3.8,-9.59,-5.96,4.73,1.61,-2.99,0.90013,0.09594,-0.40291,-0.13503,-26.634245651371874,-44.38154724423476,23.197635083217996
4.01,-9.13,-5.77,4.79,1.65,-3.3,0.89999,0.09882,-0.40237,-0.13544,-26.819847731416527,-44.2259389317168,23.59858978861743
4.41,-8.81,-5.01,4.83,1.59,-3.5,0.89983,0.10175,-0.40185,-0.13593,-27.018742901778463,-44.069595284125135,24.01044619322649
4.54,-8.34,-4.93,4.81,1.55,-3.63,0.89963,0.10469,-0.40133,-0.13649,-27.227472834418595,-43.90929711772964,24.427013104089976
5.09,-7.45,-4.42,4.8,1.52,-3.67,0.89942,0.10764,-0.40083,-0.13707,-27.438609689094108,-43.75059899091248,24.845374651756277
5.84,-6.89,-4.07,4.77,1.44,-3.56,0.8992,0.11055,-0.40036,-0.13761,-27.64202245477729,-43.59701801922625,25.256292242121567
6.5,-6.34,-3.77,4.72,1.38,-3.33,0.89897,0.11339,-0.39993,-0.13806,-27.83013410822016,-43.45154629286919,25.653958955106635
6.8,-6.16,-3.72,4.69,1.34,-3.04,0.89874,0.11615,-0.39953,-0.13838,-27.996437167626073,-43.31442125287271,26.034502095116043
7.01,-6.0,-3.48,4.6,1.28,-2.75,0.89852,0.11881,-0.39916,-0.13859,-28.142553341250952,-43.186453075976395,26.396016812645183
7.2,-5.87,-3.22,4.46,1.21,-2.46,0.89832,0.12134,-0.39883,-0.1387,-28.26873654870241,-43.07022331353031,26.735227926517876
7.47,-5.9,-3.21,4.36,1.12,-2.03,0.89812,0.12373,-0.39855,-0.13864,-28.366878009042612,-42.967515226384464,27.04928382605857
7.75,-5.76,-3.23,4.41,1.02,-1.69,0.89792,0.12607,-0.39835,-0.13843,-28.445522328428773,-42.88031291677946,27.35291912976355
7.96,-5.5,-3.21,4.53,0.94,-1.33,0.89771,0.12839,-0.39821,-0.13804,-28.501808112340164,-42.805230794925585,27.648523876885626
7.98,-5.45,-3.07,4.64,0.86,-0.98,0.8975,0.13068,-0.39813,-0.13747,-28.535024284576266,-42.74324690350896,27.934490519036302
7.81,-5.51,-2.95,4.74,0.81,-0.69,0.89729,0.13296,-0.3981,-0.13675,-28.549776526749366,-42.69205364514142,28.214510105442326
7.53,-5.73,-2.8,4.77,0.79,-0.38,0.89709,0.13518,-0.3981,-0.13589,-28.54386979015139,-42.65044869238155,28.481052752682817
7.24,-5.96,-2.84,4.72,0.79,-0.23,0.8969,0.13735,-0.3981,-0.13497,-28.527045494041097,-42.612420275180774,28.737645960005008
6.99,-6.17,-3.0,4.66,0.8,-0.14,0.89672,0.13947,-0.3981,-0.13402,-28.503336091619648,-42.577350011451614,28.98565819711459
6.75,-6.45,-3.19,4.57,0.81,-0.1,0.89654,0.14154,-0.39808,-0.13307,-28.47625835043742,-42.54117198261061,29.225958383644663
6.55,-6.78,-3.47,4.44,0.81,-0.13,0.89637,0.14356,-0.39805,-0.13216,-28.451122472553326,-42.50498703429743,29.46030805332239
6.45,-6.98,-3.55,4.36,0.78,-0.19,0.89619,0.14555,-0.39802,-0.13129,-28.43026012831441,-42.468484655680214,29.692813739615328
6.45,-7.15,-3.45,4.27,0.72,-0.29,0.89599,0.14752,-0.398,-0.13049,-28.419042987895143,-42.43149982262981,29.92707750947482
6.5,-7.3,-3.3,4.16,0.65,-0.41,0.89578,0.14946,-0.398,-0.12977,-28.41835763070654,-42.3959378995037,30.162188592406757
6.52,-7.46,-3.18,4.04,0.6,-0.55,0.89555,0.15137,-0.398,-0.12914,-28.428998219761535,-42.35808265207323,30.398090738110056
6.5,-7.69,-3.08,3.86,0.58,-0.74,0.89532,0.15323,-0.39798,-0.12863,-28.45204921459113,-42.31599427917458,30.63144491376978
6.45,-7.89,-3.02,3.71,0.62,-0.89,0.89509,0.15505,-0.39791,-0.12821,-28.48243429148582,-42.26593137862483,30.860775979842668
6.45,-7.99,-2.96,3.56,0.68,-1.03,0.89488,0.15684,-0.3978,-0.12788,-28.520050341567153,-42.210251845967335,31.086823651468627
6.47,-7.96,-2.91,3.43,0.74,-1.14,0.89468,0.1586,-0.39764,-0.12762,-28.56219310405877,-42.14738691351799,31.30870069615138
6.43,-8.09,-2.89,3.35,0.77,-1.23,0.89448,0.16034,-0.39745,-0.12741,-28.6081234847434,-42.07974783976707,31.52831510246692
6.41,-8.13,-2.92,3.3,0.78,-1.32,0.89428,0.16208,-0.39725,-0.12725,-28.659666740489243,-42.00967617953088,31.74922474686351
6.33,-8.25,-2.91,3.32,0.77,-1.38,0.89407,0.16383,-0.39705,-0.12711,-28.714297414621498,-41.938467517253805,31.972451647646018
6.29,-8.36,-2.87,3.37,0.76,-1.42,0.89385,0.16561,-0.39685,-0.12698,-28.7715221509951,-41.86597498388112,32.20016619547667
6.27,-8.34,-2.83,3.46,0.76,-1.44,0.89361,0.16744,-0.39665,-0.12684,-28.830030270289527,-41.79171244419534,32.43463917834765
6.31,-8.28,-2.81,3.59,0.77,-1.44,0.89337,0.16933,-0.39646,-0.12668,-28.888444150076523,-41.718353593196014,32.676191307161986
6.75,-7.58,-2.45,3.83,0.81,-1.38,0.89311,0.17131,-0.39626,-0.12644,-28.940135961007428,-41.64295573091809,32.92630684800444
8.0,-5.87,-1.08,3.81,0.82,-1.18,0.89286,0.17325,-0.39608,-0.12611,-28.97867129592685,-41.5743108200157,33.16772554961802
7.91,-4.71,-0.52,3.71,0.85,-0.91,0.89264,0.17509,-0.3959,-0.12568,-28.99842067214613,-41.51236995133973,33.390365251057474
7.74,-4.18,-0.3,3.64,0.91,-0.71,0.89245,0.17686,-0.39571,-0.12516,-29.001457315624222,-41.45496700055624,33.59809567931943
7.7,-4.72,-0.21,3.35,1.07,-0.62,0.89232,0.17849,-0.39543,-0.12465,-28.992203379210086,-41.39165743339328,33.780414159093745
7.7,-5.17,-0.2,2.95,1.18,-0.57,0.89225,0.17994,-0.39508,-0.12418,-28.974033424692035,-41.32507291218997,33.93440401724122
7.7,-5.39,-0.2,2.53,1.21,-0.49,0.89223,0.18119,-0.3947,-0.12376,-28.95013062998137,-41.26009049820794,34.060455115884125
7.69,-5.4,-0.17,2.18,1.16,-0.39,0.89223,0.18226,-0.39432,-0.12337,-28.92187215047521,-41.19908428823035,34.16347937139249
7.69,-5.34,-0.04,1.94,1.08,-0.33,0.89224,0.1832,-0.39397,-0.123,-28.892091020583532,-41.14480943050652,34.25154334364172
7.8,-5.17,0.16,1.77,0.95,-0.33,0.89224,0.18406,-0.39367,-0.12268,-28.868664736626734,-41.0969613460767,34.33428468179018
8.0,-4.93,0.17,1.73,0.89,-0.36,0.89223,0.18491,-0.39339,-0.12239,-28.850167834347218,-41.05068850317892,34.4183953680984
8.25,-4.74,0.25,1.76,0.85,-0.37,0.89221,0.18577,-0.39313,-0.1221,-28.833541465104503,-41.00645116082849,34.505259245100106
8.37,-4.58,0.26,1.83,0.81,-0.36,0.89217,0.18666,-0.39289,-0.12179,-28.81749617572317,-40.96384811825911,34.59718731911413
8.4,-4.54,0.31,1.9,0.76,-0.34,0.89211,0.18757,-0.39268,-0.12146,-28.80218133010533,-40.92442751517804,34.693395096753115
8.32,-4.7,0.2,1.95,0.67,-0.35,0.89203,0.1885,-0.39251,-0.12114,-28.791958287333216,-40.88869095854064,34.79552673023055
8.21,-4.85,0.02,1.94,0.64,-0.37,0.89195,0.18943,-0.39236,-0.12083,-28.78400495720458,-40.85548361944341,34.898975495372
8.15,-5.1,-0.09,1.91,0.62,-0.39,0.89186,0.19034,-0.39221,-0.12054,-28.77824444361436,-40.82157850027219,35.00113469126117
8.09,-5.22,-0.27,1.84,0.61,-0.41,0.89177,0.19123,-0.39205,-0.12027,-28.77364772602758,-40.78621015042108,35.10097673931565
7.9,-5.27,-0.34,1.79,0.64,-0.41,0.8917,0.1921,-0.39188,-0.12001,-28.767963401228197,-40.750846891983926,35.19704150859787
7.85,-5.4,-0.27,1.73,0.67,-0.4,0.89163,0.19294,-0.39169,-0.11975,-28.75998500643569,-40.713421573714726,35.288271568762646
7.85,-5.34,-0.34,1.68,0.69,-0.39,0.89158,0.19376,-0.39149,-0.1195,-28.75092539851808,-40.67599156413562,35.37572891770567
7.87,-5.31,-0.36,1.65,0.7,-0.37,0.89153,0.19456,-0.39129,-0.11924,-28.739774015879856,-40.639301460469355,35.460232487140836
7.96,-5.37,-0.34,1.65,0.7,-0.35,0.89148,0.19535,-0.39109,-0.11897,-28.72691520293567,-40.60317173375049,35.54305653561843
8.06,-5.44,-0.34,1.65,0.68,-0.34,0.89143,0.19614,-0.3909,-0.1187,-28.71453752733224,-40.56847362102236,35.62633573943097
8.17,-5.42,-0.39,1.67,0.63,-0.33,0.89136,0.19694,-0.39073,-0.11843,-28.704537913976917,-40.535191825772756,35.71290961803725
8.2,-5.34,-0.41,1.68,0.62,-0.33,0.89129,0.19774,-0.39057,-0.11815,-28.693757984097612,-40.50363645848625,35.799564600357506
8.02,-5.2,-0.41,1.7,0.64,-0.31,0.89122,0.19855,-0.3904,-0.11786,-28.68148521824178,-40.470945839031955,35.88658865324234
7.97,-5.24,-0.18,1.72,0.68,-0.29,0.89116,0.19936,-0.39021,-0.11755,-28.665050504891987,-40.43684984479998,35.971315285351125
7.91,-5.25,-0.09,1.72,0.71,-0.28,0.89111,0.20017,-0.39001,-0.11724,-28.647524551055007,-40.402096097748874,36.054978749662695
7.91,-5.22,0.07,1.72,0.73,-0.27,0.89106,0.20098,-0.3898,-0.11692,-28.628133918396028,-40.366400943317316,36.13775472530868
7.77,-5.16,0.11,1.72,0.75,-0.26,0.89102,0.20179,-0.38958,-0.11659,-28.606392191444,-40.33035534911506,36.2191000147207
7.61,-5.14,0.21,1.74,0.79,-0.23,0.89098,0.2026,-0.38935,-0.11624,-28.58152952696658,-40.29368213399289,36.29919589727718
7.68,-5.34,0.55,1.76,0.8,-0.2,0.89095,0.20342,-0.38912,-0.11587,-28.5539774830838,-40.25813788223715,36.3792458735134
7.8,-5.44,0.65,1.76,0.75,-0.2,0.8909,0.20423,-0.38891,-0.11551,-28.529333980916892,-40.224079106766844,36.460452091165294
7.73,-5.36,0.58,1.8,0.71,-0.18,0.89084,0.20505,-0.38872,-0.11513,-28.504075131774865,-40.192660143839504,36.54368327578658
7.82,-5.57,0.89,1.85,0.67,-0.18,0.89077,0.20589,-0.38855,-0.11475,-28.48108240871281,-40.16309722438056,36.63092746952434
7.69,-5.6,0.78,1.88,0.62,-0.17,0.89069,0.20674,-0.3884,-0.11436,-28.458734655342248,-40.13587276984698,36.72056100188244
7.61,-5.77,0.92,1.94,0.6,-0.17,0.8906,0.20762,-0.38826,-0.11396,-28.437211388266157,-40.10931360689059,36.81460855122546
7.54,-5.98,0.96,1.99,0.56,-0.17,0.89049,0.20851,-0.38814,-0.11356,-28.418074733359575,-40.084208761681644,36.911958502317624
7.4,-6.2,0.92,2.08,0.53,-0.17,0.89037,0.20944,-0.38804,-0.11314,-28.39942066378937,-40.06125836901807,37.01509609471115
7.43,-6.4,1.07,2.16,0.48,-0.19,0.89023,0.21041,-0.38796,-0.11272,-28.384239507181395,-40.039264965022184,37.125294256762025
7.45,-6.48,1.05,2.24,0.44,-0.2,0.89007,0.21141,-0.3879,-0.1123,-28.372167282499536,-40.01840265627806,37.241297470283996
7.4,-6.51,1.13,2.33,0.4,-0.21,0.88989,0.21245,-0.38786,-0.11187,-28.36231214995602,-39.99882559804372,37.36399618394101
7.32,-6.43,1.19,2.42,0.36,-0.21,0.8897,0.21353,-0.38785,-0.11142,-28.353495552244052,-39.98277368162236,37.49296018527204
7.38,-6.35,1.29,2.57,0.33,-0.18,0.88948,0.21467,-0.38786,-0.11093,-28.344355031947696,-39.968079982857816,37.63060161280424
7.46,-6.19,1.26,2.7,0.31,-0.14,0.88924,0.21586,-0.38789,-0.1104,-28.334053251203752,-39.95552004859229,37.775120183629646
7.59,-5.95,1.2,2.86,0.3,-0.08,0.88899,0.21711,-0.38794,-0.10982,-28.321221519637458,-39.94586371050295,37.92685263296721
7.75,-5.7,1.16,3.03,0.3,0.02,0.88872,0.21841,-0.38801,-0.10916,-28.302258547508195,-39.93971346679472,38.084048975338995
8.01,-5.51,1.03,3.21,0.31,0.15,0.88844,0.21977,-0.3881,-0.1084,-28.27456041630448,-39.938201638452085,38.246695815391355
8.35,-5.27,1.01,3.43,0.33,0.31,0.88814,0.2212,-0.38821,-0.10753,-28.237744423360386,-39.94099608704362,38.416259839210426
