a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref
-122,336,257,852,15,-282,13053,7910,1571,5107,-0.0074462890625,0.0205078125,0.01568603515625,0.052001953125,0.00091552734375,-0.0172119140625,0.79669189453125,0.4827880859375,0.09588623046875,0.31170654296875,37.7348593144574,-8.522213795228888,59.43557245344649,1.008123636246,0.097951769829,-0.060659706593,0.008238710463,0.2650098513729006,-7.118331409226448,11.083152450999211
-123,321,210,847,5,-284,13021,7971,1613,5076,-0.00750732421875,0.01959228515625,0.0128173828125,0.05169677734375,0.00030517578125,-0.017333984375,0.79473876953125,0.48651123046875,0.09844970703125,0.309814453125,37.6441234236878,-8.335705465082512,60.02445598037666,1.008125662804,0.098228648305,-0.060546725988,0.008194838651,0.2593963255262572,-7.104958359356838,11.114676517154379
-126,323,198,817,5,-287,12991,8029,1654,5044,-0.0076904296875,0.01971435546875,0.0120849609375,0.04986572265625,0.00030517578125,-0.01751708984375,0.79290771484375,0.49005126953125,0.1009521484375,0.307861328125,37.54749517757663,-8.142999891029671,60.588374325288626,1.00812792778,0.098503030837,-0.060434192419,0.008150535636,0.2537540343206164,-7.091629291078663,11.145915489693113
-131,327,195,796,0,-289,12961,8085,1694,5012,-0.00799560546875,0.01995849609375,0.01190185546875,0.048583984375,0.0,-0.01763916015625,0.79107666015625,0.49346923828125,0.1033935546875,0.305908203125,37.45272668743546,-7.951113298346103,61.13820778340062,1.008130192757,0.098774835467,-0.060320947319,0.008105794899,0.24809536022675385,-7.0782075072136665,11.1768623233793
-125,348,220,781,-5,-297,12932,8140,1733,4980,-0.00762939453125,0.021240234375,0.013427734375,0.04766845703125,-0.00030517578125,-0.01812744140625,0.789306640625,0.496826171875,0.10577392578125,0.303955078125,37.356403290735535,-7.761485233510679,61.67662613597212,1.008133411407,0.099048502743,-0.060214027762,0.008060567081,0.24230701129835863,-7.065522379633459,11.208011546316353
-126,335,192,781,-26,-302,12903,8195,1771,4946,-0.0076904296875,0.02044677734375,0.01171875,0.04766845703125,-0.0015869140625,-0.0184326171875,0.78753662109375,0.50018310546875,0.10809326171875,0.3018798828125,37.246843953376576,-7.569899280022725,62.21597106029531,1.00813627243,0.099321864545,-0.060108333826,0.00801462587,0.23643370499058897,-7.052966384322345,11.239132060181607
-120,353,177,740,-28,-310,12876,8248,1808,4911,-0.00732421875,0.02154541015625,0.01080322265625,0.045166015625,-0.001708984375,-0.0189208984375,0.785888671875,0.50341796875,0.1103515625,0.29974365234375,37.1296435544204,-7.373943277832762,62.73615189173835,1.008140325546,0.099596269429,-0.060012388974,0.00796835497,0.2304153314433971,-7.041548001560227,11.270360134642257
-115,367,188,719,-36,-307,12850,8299,1843,4876,-0.00701904296875,0.02239990234375,0.011474609375,0.04388427734375,-0.002197265625,-0.01873779296875,0.7843017578125,0.50653076171875,0.11248779296875,0.297607421875,37.00889449148451,-7.183405339340819,63.237242061634554,1.008145093918,0.099870853126,-0.0599219203,0.007922500372,0.22438866667903343,-7.030774217828543,11.301596561528148
-110,371,180,707,-44,-302,12824,8349,1877,4842,-0.0067138671875,0.02264404296875,0.010986328125,0.04315185546875,-0.002685546875,-0.0184326171875,0.78271484375,0.50958251953125,0.11456298828125,0.2955322265625,36.89382673521286,-6.999218786914981,63.728697188629376,1.008150339127,0.100146204233,-0.059836693108,0.007877286524,0.2183771196438935,-7.020619176414525,11.332908927440567
-93,409,271,709,-61,-289,12798,8398,1909,4808,-0.00567626953125,0.02496337890625,0.01654052734375,0.04327392578125,-0.00372314453125,-0.01763916015625,0.7811279296875,0.5125732421875,0.11651611328125,0.29345703125,36.775009670372135,-6.823340603977956,64.21045502604302,1.008156657219,0.100424423814,-0.059760183096,0.007833659649,0.21243420479250527,-7.011504423841014,11.36452313730644
-93,420,286,835,-172,-264,12766,8460,1935,4769,-0.00567626953125,0.025634765625,0.0174560546875,0.05096435546875,-0.010498046875,-0.01611328125,0.7791748046875,0.516357421875,0.11810302734375,0.29107666015625,36.5977279600486,-6.693229806327154,64.78573238967192,1.008161306381,0.100714400411,-0.059694562107,0.007792037446,0.2065208309933113,-7.003676748289134,11.397472194826385
-99,401,179,855,-197,-248,12733,8526,1959,4729,-0.00604248046875,0.02447509765625,0.01092529296875,0.05218505859375,-0.01202392578125,-0.01513671875,0.77716064453125,0.5203857421875,0.11956787109375,0.28863525390625,36.40445350535772,-6.578042671357905,65.38537523049068,1.008165478706,0.101007737219,-0.059635650367,0.007752083242,0.2007023381462266,-6.996646437860657,11.430794805548741
-106,393,105,799,-174,-236,12701,8588,1983,4692,-0.0064697265625,0.02398681640625,0.00640869140625,0.04876708984375,-0.0106201171875,-0.014404296875,0.77520751953125,0.524169921875,0.12103271484375,0.286376953125,36.23424586064542,-6.463453195443277,65.95326021869266,1.00816988945,0.101296640933,-0.0595770441,0.007713301573,0.1950473177962195,-6.989660430447909,11.46360320459642
-114,398,161,727,-146,-228,12672,8643,2007,4657,-0.0069580078125,0.0242919921875,0.00982666015625,0.04437255859375,-0.0089111328125,-0.013916015625,0.7734375,0.52752685546875,0.12249755859375,0.28424072265625,36.0825646275108,-6.338421495039835,66.46659919943718,1.008174777031,0.101575605571,-0.059507153928,0.007674409542,0.18957936670000072,-6.981351707097553,11.495276039013653
-141,367,193,701,-166,-236,12644,8695,2028,4620,-0.00860595703125,0.02239990234375,0.01177978515625,0.04278564453125,-0.0101318359375,-0.014404296875,0.771728515625,0.53070068359375,0.123779296875,0.281982421875,35.91267782191166,-6.214359214082283,66.95687158199817,1.008177757263,0.10184147954,-0.059415396303,0.007632670458,0.18413067278589884,-6.970437311383338,11.525497674853623
-145,361,177,666,-174,-253,12618,8745,2048,4582,-0.00885009765625,0.02203369140625,0.01080322265625,0.0406494140625,-0.0106201171875,-0.01544189453125,0.7701416015625,0.53375244140625,0.125,0.2796630859375,35.73433031121005,-6.0851474367247285,67.42792091862226,1.008180737495,0.102103337646,-0.059322565794,0.007588958833,0.17850451520906138,-6.959368905739801,11.55527539682699
-146,356,162,617,-172,-276,12596,8791,2068,4543,-0.0089111328125,0.021728515625,0.0098876953125,0.03765869140625,-0.010498046875,-0.016845703125,0.768798828125,0.53656005859375,0.126220703125,0.27728271484375,35.55104906253157,-5.939657647492081,67.86249466552219,1.008184075356,0.102360755205,-0.059229291975,0.007542851381,0.17264891139181246,-6.948216727543059,11.584560306096098
-158,356,153,558,-156,-300,12576,8831,2089,4504,-0.0096435546875,0.021728515625,0.00933837890625,0.0340576171875,-0.009521484375,-0.018310546875,0.767578125,0.53900146484375,0.12750244140625,0.27490234375,35.378520044983624,-5.774261327092654,68.25656881722789,1.008187532425,0.102610222995,-0.059129599482,0.007494007237,0.16661708959940802,-6.93627650384617,11.612958177484757
-165,369,167,479,-128,-325,12561,8864,2112,4466,-0.01007080078125,0.02252197265625,0.01019287109375,0.02923583984375,-0.0078125,-0.01983642578125,0.76666259765625,0.541015625,0.12890625,0.2725830078125,35.22286114212268,-5.5830302904147295,68.59340464429225,1.008191823959,0.102851673961,-0.05902569741,0.007442575414,0.1604015849608191,-6.923811857320139,11.64045331005811
-164,388,182,438,-113,-338,12548,8893,2135,4428,-0.010009765625,0.023681640625,0.0111083984375,0.0267333984375,-0.00689697265625,-0.0206298828125,0.765869140625,0.54278564453125,0.13031005859375,0.270263671875,35.07117054022614,-5.381656649492388,68.89948708737468,1.008197069168,0.103091359138,-0.058923784643,0.007390092127,0.1540630934365995,-6.911568546194573,11.667742893145636
-163,413,192,404,-102,-343,12537,8919,2158,4390,-0.00994873046875,0.02520751953125,0.01171875,0.024658203125,-0.0062255859375,-0.02093505859375,0.76519775390625,0.54437255859375,0.1317138671875,0.2679443359375,34.921874660866166,-5.1721661641320695,69.1804778405839,1.008203268051,0.103330634534,-0.058825884014,0.007337417454,0.1476661674276704,-6.8997932800108694,11.694975316395531
-166,435,203,384,-92,-346,12527,8944,2182,4353,-0.0101318359375,0.02655029296875,0.01239013671875,0.0234375,-0.005615234375,-0.0211181640625,0.76458740234375,0.5458984375,0.1331787109375,0.26568603515625,34.78297840685572,-4.957780485591675,69.45154379306938,1.008210062981,0.103569239378,-0.058729317039,0.00728460867,0.1412494960524817,-6.888172330741463,11.722123477337316
-170,458,215,376,-87,-343,12518,8968,2206,4316,-0.0103759765625,0.0279541015625,0.01312255859375,0.02294921875,-0.00531005859375,-0.02093505859375,0.7640380859375,0.54736328125,0.1346435546875,0.263427734375,34.64504164635211,-4.740083809299617,69.71256628126999,1.008217215538,0.103807978332,-0.05863411352,0.007232204545,0.13486798499051042,-6.876714652501631,11.749277402225816
-175,489,229,379,-87,-333,12508,8992,2229,4280,-0.01068115234375,0.02984619140625,0.01397705078125,0.02313232421875,-0.00531005859375,-0.02032470703125,0.763427734375,0.548828125,0.13604736328125,0.26123046875,34.51153261683118,-4.532041896283041,69.97378839926519,1.008224606514,0.104048162699,-0.058541513979,0.007180918939,0.12857896337027336,-6.865573467361768,11.776582444389778
-179,508,237,392,-90,-320,12497,9018,2252,4245,-0.01092529296875,0.031005859375,0.01446533203125,0.02392578125,-0.0054931640625,-0.01953125,0.76275634765625,0.5504150390625,0.137451171875,0.25909423828125,34.38335256196579,-4.3319755532099204,70.24808687436774,1.00823199749,0.104290001094,-0.05845040828,0.007130949292,0.12241597073827043,-6.854620576003703,11.804063045677799
-182,524,243,407,-92,-307,12485,9045,2274,4210,-0.0111083984375,0.031982421875,0.01483154296875,0.02484130859375,-0.005615234375,-0.01873779296875,0.76202392578125,0.55206298828125,0.1387939453125,0.2569580078125,34.25248633612302,-4.139518907841599,70.52973867155599,1.008239388466,0.104533657432,-0.058360666037,0.007082312834,0.11638130879617437,-6.8438412199402086,11.831737550131264
-183,536,248,425,-97,-292,12472,9073,2296,4176,-0.01116943359375,0.03271484375,0.01513671875,0.02593994140625,-0.00592041015625,-0.017822265625,0.76123046875,0.55377197265625,0.14013671875,0.2548828125,34.12836788562309,-3.9531775640032305,70.81892887486819,1.008246660233,0.104779437184,-0.05827268213,0.00703519024,0.11048859262370067,-6.83328305300351,11.859640889005636
-182,549,250,453,-105,-274,12454,9103,2315,4142,-0.0111083984375,0.03350830078125,0.0152587890625,0.02764892578125,-0.00640869140625,-0.0167236328125,0.7601318359375,0.55560302734375,0.14129638671875,0.2528076171875,33.99854962091809,-3.790794770065572,71.13359735231657,1.008253931999,0.105028703809,-0.05818779394,0.006989963818,0.10475630612505897,-6.823108316449092,11.887923793838768
-180,551,246,471,-110,-261,12435,9134,2333,4109,-0.010986328125,0.03363037109375,0.0150146484375,0.02874755859375,-0.0067138671875,-0.01593017578125,0.75897216796875,0.5574951171875,0.14239501953125,0.25079345703125,33.87143087442896,-3.639844058824659,71.45448213046336,1.008261084557,0.105280138552,-0.058104779571,0.006946076639,0.09914435016133132,-6.813166299295053,11.916441864984419
-178,550,241,481,-115,-253,12418,9167,2352,4076,-0.0108642578125,0.0335693359375,0.01470947265625,0.02935791015625,-0.00701904296875,-0.01544189453125,0.7579345703125,0.55950927734375,0.1435546875,0.248779296875,33.74323300104299,-3.484500723042421,71.77985930482811,1.008268237114,0.105532862246,-0.058023225516,0.006902995519,0.093603136129649,-6.8034025676474545,11.945097793113524
-178,549,234,489,-118,-248,12400,9201,2371,4043,-0.0108642578125,0.03350830078125,0.0142822265625,0.02984619140625,-0.0072021484375,-0.01513671875,0.7568359375,0.56158447265625,0.14471435546875,0.24676513671875,33.61613917903257,-3.3312706156756002,72.1143128693697,1.008275270462,0.105786457658,-0.057942356914,0.006860407069,0.08810902054202521,-6.79372205158169,11.973847525394113
-176,548,222,489,-120,-241,12382,9235,2390,4010,-0.0107421875,0.033447265625,0.0135498046875,0.02984619140625,-0.00732421875,-0.01470947265625,0.7557373046875,0.56365966796875,0.1458740234375,0.2447509765625,33.48999300696611,-3.1773973886604394,72.44835718759529,1.008282423019,0.106040641665,-0.05786319077,0.006818550173,0.08267882889878288,-6.784247407626588,12.002655380828415
-175,545,215,484,-120,-236,12364,9269,2408,3978,-0.01068115234375,0.03326416015625,0.01312255859375,0.029541015625,-0.00732421875,-0.014404296875,0.754638671875,0.56573486328125,0.14697265625,0.2427978515625,33.36631871375368,-3.0321279767408695,72.77909531895509,1.008289694786,0.106294520199,-0.057784516364,0.006777151953,0.07730182401472473,-6.7748337617048175,12.031421594703767
-172,542,208,476,-118,-228,12347,9302,2426,3946,-0.010498046875,0.0330810546875,0.0126953125,0.029052734375,-0.0072021484375,-0.013916015625,0.75360107421875,0.5677490234375,0.1480712890625,0.2408447265625,33.24336347626698,-2.883501386025254,73.09992373264097,1.008297085762,0.10654810071,-0.057706907392,0.006736552808,0.07200945223914794,-6.765552094693684,12.060145173897455
-170,538,203,466,-118,-218,12329,9334,2443,3915,-0.0103759765625,0.0328369140625,0.01239013671875,0.0284423828125,-0.0072021484375,-0.0133056640625,0.75250244140625,0.5697021484375,0.14910888671875,0.23895263671875,33.12562939385188,-2.7428831335415644,73.41601407979336,1.008304715157,0.106800921261,-0.057629927993,0.006696855649,0.06682146194822458,-6.7563534637113865,12.088771713072113
-167,529,203,458,-115,-197,12311,9366,2459,3886,-0.01019287109375,0.03228759765625,0.01239013671875,0.0279541015625,-0.00701904296875,-0.01202392578125,0.75140380859375,0.5716552734375,0.15008544921875,0.2371826171875,33.01561855030247,-2.614960711228703,73.72757664289132,1.00831246376,0.10705280304,-0.057552680373,0.006659056526,0.061861883783186536,-6.747144865253046,12.117275529211357
-166,520,202,456,-115,-182,12293,9398,2474,3858,-0.0101318359375,0.03173828125,0.0123291015625,0.02783203125,-0.00701904296875,-0.0111083984375,0.75030517578125,0.5736083984375,0.1510009765625,0.2354736328125,32.90774453449698,-2.4957727626395956,74.03599187656299,1.008320093155,0.107304044068,-0.057474687696,0.006622546818,0.05706570213310019,-6.737862105194247,12.14569676256325
-166,511,198,458,-115,-166,12274,9430,2488,3831,-0.0101318359375,0.03118896484375,0.0120849609375,0.0279541015625,-0.00701904296875,-0.0101318359375,0.7491455078125,0.5755615234375,0.15185546875,0.23382568359375,32.80343546205444,-2.386397296256822,74.3453707182995,1.00832760334,0.107554934919,-0.057395782322,0.006587424781,0.052444151346351726,-6.728487244841753,12.174067483081446
-165,507,193,458,-118,-154,12255,9462,2501,3805,-0.01007080078125,0.03094482421875,0.01177978515625,0.0279541015625,-0.0072021484375,-0.0093994140625,0.74798583984375,0.5775146484375,0.15264892578125,0.23223876953125,32.70109058695671,-2.2857976242322176,74.65168849272825,1.008335113525,0.10780583322,-0.057317428291,0.006553382147,0.047942656987066214,-6.719187974072189,12.202429525796912
-164,504,181,458,-123,-138,12235,9494,2513,3779,-0.010009765625,0.03076171875,0.01104736328125,0.0279541015625,-0.00750732421875,-0.0084228515625,0.74676513671875,0.5794677734375,0.15338134765625,0.23065185546875,32.59669488771338,-2.191005927997915,74.96040722180636,1.008342623711,0.108057014644,-0.057240564376,0.006520828232,0.043594184201695835,-6.710078915138649,12.230811983746616
-163,503,172,448,-128,-131,12216,9526,2524,3754,-0.00994873046875,0.03070068359375,0.010498046875,0.02734375,-0.0078125,-0.00799560546875,0.74560546875,0.5814208984375,0.154052734375,0.2291259765625,32.49262045916099,-2.103923455356625,75.26200231201483,1.008350372314,0.108307637274,-0.057165183127,0.006488886196,0.03930538607410882,-6.701149305153675,12.259122742145458
-163,506,161,433,-136,-131,12198,9557,2534,3729,-0.00994873046875,0.0308837890625,0.00982666015625,0.02642822265625,-0.00830078125,-0.00799560546875,0.7445068359375,0.58331298828125,0.1546630859375,0.22760009765625,32.384702710934214,-2.0188756696244883,75.55234555442999,1.008358240128,0.108557417989,-0.057091869414,0.006456885487,0.034995177334896585,-6.6924578411524,12.287336034820676
-161,511,151,410,-141,-133,12181,9587,2543,3703,-0.00982666015625,0.03118896484375,0.00921630859375,0.0250244140625,-0.00860595703125,-0.00811767578125,0.74346923828125,0.58514404296875,0.15521240234375,0.22601318359375,32.26749644630601,-1.9317633168766453,75.83273913735731,1.008366465569,0.10880600661,-0.057021297514,0.00642471388,0.030644913504681074,-6.684082863246301,12.315410695879791
-159,521,140,374,-148,-141,12166,9614,2551,3677,-0.00970458984375,0.03179931640625,0.008544921875,0.0228271484375,-0.009033203125,-0.00860595703125,0.7425537109375,0.5867919921875,0.15570068359375,0.22442626953125,32.147509091023345,-1.8424246465502423,76.08689177977809,1.008375287056,0.109052479267,-0.056954331696,0.006391795818,0.02618500210592375,-6.676118545545109,12.34324398430618
-156,533,131,340,-154,-146,12154,9640,2559,3651,-0.009521484375,0.03253173828125,0.00799560546875,0.020751953125,-0.0093994140625,-0.0089111328125,0.7418212890625,0.58837890625,0.15618896484375,0.22283935546875,32.02481270711913,-1.7477552972188326,76.32286436299782,1.008384585381,0.109297096729,-0.056891296059,0.006358467042,0.021647255132748806,-6.66860617345437,12.37086485270184
-155,545,122,302,-159,-151,12144,9663,2566,3625,-0.00946044921875,0.03326416015625,0.0074462890625,0.0184326171875,-0.00970458984375,-0.00921630859375,0.7412109375,0.58978271484375,0.1566162109375,0.22125244140625,31.89927612576421,-1.6509447223613,76.53254288448315,1.008394479752,0.10953912884,-0.056831218302,0.006324642338,0.01703834224566048,-6.661431770408883,12.398189514753664
-156,555,116,259,-161,-154,12136,9683,2572,3599,-0.009521484375,0.03387451171875,0.007080078125,0.01580810546875,-0.00982666015625,-0.0093994140625,0.74072265625,0.59100341796875,0.156982421875,0.21966552734375,31.770832895871962,-1.5520621484371904,76.71593804050357,1.00840485096,0.109777629375,-0.056772567332,0.006290398538,0.012391341469014083,-6.654416688493453,12.425111346138689
-158,567,113,195,-164,-151,12132,9699,2576,3574,-0.0096435546875,0.03460693359375,0.00689697265625,0.01190185546875,-0.010009765625,-0.00921630859375,0.740478515625,0.59197998046875,0.1572265625,0.2181396484375,31.638905054512126,-1.4567776094040366,76.85650459054227,1.008415937424,0.110010504723,-0.056715123355,0.006256137509,0.007767478277692821,-6.647540502420143,12.451388917983316
-160,573,111,148,-169,-146,12131,9712,2578,3550,-0.009765625,0.03497314453125,0.00677490234375,0.009033203125,-0.01031494140625,-0.0089111328125,0.74041748046875,0.5927734375,0.1573486328125,0.2166748046875,31.503574087839063,-1.367824930637078,76.96384429204556,1.008427500725,0.110239043832,-0.056658312678,0.006222043652,0.0031860526622436744,-6.640738231731763,12.477168891539673
-166,579,112,97,-172,-136,12132,9721,2578,3527,-0.0101318359375,0.03533935546875,0.0068359375,0.00592041015625,-0.010498046875,-0.00830078125,0.740478515625,0.59332275390625,0.1573486328125,0.21527099609375,31.367460301035152,-1.2848965872283116,77.03685820578522,1.008439421654,0.11046230793,-0.05660039559,0.00618843222,-0.0012902529423059832,-6.63381010584608,12.502343869126227
-175,580,116,46,-174,-118,12136,9727,2576,3506,-0.01068115234375,0.035400390625,0.007080078125,0.0028076171875,-0.0106201171875,-0.0072021484375,0.74072265625,0.59368896484375,0.1572265625,0.2139892578125,31.233112068414602,-1.212673657039499,77.07545901980164,1.008451581001,0.110679619014,-0.056539587677,0.006155893672,-0.00556872597726055,-6.626554903142423,12.526834070932045
-181,583,119,-18,-177,-87,12143,9729,2571,3488,-0.01104736328125,0.03558349609375,0.00726318359375,-0.0010986328125,-0.01080322265625,-0.00531005859375,0.74114990234375,0.59381103515625,0.15692138671875,0.212890625,31.10282048432269,-1.1591190505722508,77.07165376134644,1.008464217186,0.110890164971,-0.056477505714,0.006125677377,-0.0095233527141978,-6.619177821055667,12.55053843867332
-187,584,118,-69,-179,-59,12152,9727,2563,3473,-0.01141357421875,0.03564453125,0.0072021484375,-0.00421142578125,-0.01092529296875,-0.00360107421875,0.74169921875,0.59368896484375,0.15643310546875,0.21197509765625,30.977963519390933,-1.125471974136276,77.029772033431,1.008477210999,0.111095167696,-0.05641407147,0.006097590551,-0.013182777099078885,-6.61166760096855,12.573597373960576
-189,582,120,-123,-182,-33,12164,9722,2552,3460,-0.01153564453125,0.0355224609375,0.00732421875,-0.00750732421875,-0.0111083984375,-0.00201416015625,0.742431640625,0.5933837890625,0.15576171875,0.211181640625,30.85048123336508,-1.108093098522754,76.9522414013736,1.008490681648,0.111294649541,-0.05635016039,0.006071495358,-0.01657354872948566,-6.604125306938298,12.596013534417985
-188,579,121,-177,-184,-15,12179,9713,2539,3449,-0.011474609375,0.03533935546875,0.00738525390625,-0.01080322265625,-0.01123046875,-0.00091552734375,0.74334716796875,0.59283447265625,0.15496826171875,0.21051025390625,30.725857220314218,-1.100435034206673,76.8351912684247,1.008504748344,0.111489005387,-0.056286547333,0.006046749651,-0.019780163161700063,-6.596634050064499,12.617834619190804
-181,572,120,-256,-189,-3,12198,9699,2523,3440,-0.01104736328125,0.034912109375,0.00732421875,-0.015625,-0.01153564453125,-0.00018310546875,0.7445068359375,0.59197998046875,0.15399169921875,0.2099609375,30.59967081574843,-1.1052810973680058,76.66763153087027,1.008519768715,0.111676618457,-0.056225158274,0.006022793241,-0.02287948605028777,-6.589411991321155,12.638879128236239
-178,570,118,-320,-197,0,12221,9681,2505,3432,-0.0108642578125,0.0347900390625,0.0072021484375,-0.01953125,-0.01202392578125,0.0,0.74591064453125,0.59088134765625,0.15289306640625,0.20947265625,30.46960950506043,-1.114922438297361,76.4576341217898,1.008535504341,0.111858658493,-0.056165505201,0.005998783279,-0.02596812273216277,-6.582390833114483,12.659286794192786
-178,572,111,-392,-207,-5,12248,9658,2485,3424,-0.0108642578125,0.034912109375,0.00677490234375,-0.02392578125,-0.01263427734375,-0.00030517578125,0.74755859375,0.5894775390625,0.15167236328125,0.208984375,30.33152705334619,-1.1239421439131834,76.20105621070641,1.008551955223,0.112034343183,-0.056107480079,0.005973900668,-0.0291322682941887,-6.575546911471997,12.67897467922413
-178,575,96,-481,-218,-8,12280,9629,2463,3416,-0.0108642578125,0.03509521484375,0.005859375,-0.02935791015625,-0.0133056640625,-0.00048828125,0.74951171875,0.58770751953125,0.15032958984375,0.20849609375,30.185204286579754,-1.130052930227433,75.88829850867563,1.008569359779,0.112202331424,-0.056051846594,0.005948291626,-0.032356688327449236,-6.568971574451081,12.697788549409653
-180,580,79,-627,-230,-10,12320,9590,2437,3410,-0.010986328125,0.035400390625,0.00482177734375,-0.03826904296875,-0.0140380859375,-0.0006103515625,0.751953125,0.5853271484375,0.14874267578125,0.2081298828125,30.033615337577054,-1.1433043973529486,75.47995626176242,1.008588194847,0.112357221544,-0.055998384953,0.005921714939,-0.035631988376306045,-6.562635527144307,12.715115819244353
-176,586,74,-758,-238,-10,12368,9542,2408,3405,-0.0107421875,0.0357666015625,0.0045166015625,-0.0462646484375,-0.0145263671875,-0.0006103515625,0.7548828125,0.5823974609375,0.14697265625,0.20782470703125,29.874413993351748,-1.1562442347807986,74.98412472413229,1.008608460426,0.112500846386,-0.055948104709,0.005894603208,-0.03893393844856206,-6.5566631266754785,12.731161032010094
-170,588,76,-901,-241,-5,12424,9483,2375,3403,-0.0103759765625,0.035888671875,0.004638671875,-0.05499267578125,-0.01470947265625,-0.00030517578125,0.75830078125,0.57879638671875,0.14495849609375,0.20770263671875,29.71677039634525,-1.1798487240272866,74.3862689107021,1.008630394936,0.112631961703,-0.055900380015,0.005867391825,-0.042198089916821384,-6.550987976971483,12.745778141525795
-163,587,90,-1042,-246,-5,12487,9414,2339,3403,-0.00994873046875,0.03582763671875,0.0054931640625,-0.0635986328125,-0.0150146484375,-0.00030517578125,0.76214599609375,0.5745849609375,0.14276123046875,0.20770263671875,29.559769734259206,-1.2076450893218438,73.6986187638167,1.008654117584,0.112750522792,-0.055854622275,0.00583954528,-0.04547727415809761,-6.545535468277651,12.758963702033261
-159,583,116,-1219,-259,-15,12560,9331,2299,3403,-0.00970458984375,0.03558349609375,0.007080078125,-0.07440185546875,-0.01580810546875,-0.00091552734375,0.7666015625,0.56951904296875,0.14031982421875,0.20770263671875,29.388754251452454,-1.2286543767976719,72.88782353858345,1.008679747581,0.112852551043,-0.055809356272,0.005809675902,-0.04888454407503631,-6.540114082191535,12.7702761422245
-147,564,166,-1339,-271,-28,12639,9238,2256,3403,-0.00897216796875,0.034423828125,0.0101318359375,-0.08172607421875,-0.01654052734375,-0.001708984375,0.77142333984375,0.5638427734375,0.1376953125,0.20770263671875,29.208801220606745,-1.248029745476273,71.99355052524628,1.008706927299,0.112943157554,-0.055763974786,0.005777770188,-0.05244604470679753,-6.534654174446311,12.78029499693855
-96,513,300,-1380,-328,-69,12720,9138,2208,3398,-0.005859375,0.03131103515625,0.018310546875,-0.084228515625,-0.02001953125,-0.00421142578125,0.7763671875,0.5577392578125,0.134765625,0.2073974609375,28.98628658000403,-1.2658924272163814,71.05102047309163,1.008735775948,0.113031543791,-0.055727828294,0.005741710775,-0.05657516629578994,-6.530222944120029,12.790074506444801
-90,482,284,-1357,-404,-131,12801,9040,2159,3383,-0.0054931640625,0.0294189453125,0.017333984375,-0.08282470703125,-0.024658203125,-0.00799560546875,0.78131103515625,0.5517578125,0.13177490234375,0.20648193359375,28.70172535440415,-1.257265941643155,70.1291176754406,1.008764028549,0.113122373819,-0.055697958916,0.005699252244,-0.06151806422499527,-6.526435405655598,12.800179818416584
-100,438,231,-1436,-410,-212,12887,8935,2113,3362,-0.006103515625,0.0267333984375,0.01409912109375,-0.087646484375,-0.0250244140625,-0.012939453125,0.78656005859375,0.54534912109375,0.12896728515625,0.2052001953125,28.39511165430281,-1.1993146897898408,69.15853115935062,1.00879240036,0.113204114139,-0.055661074817,0.005648206919,-0.06728101207497213,-6.521713353187843,12.809307526830214
-118,413,240,-1526,-387,-282,12978,8820,2070,3338,-0.0072021484375,0.02520751953125,0.0146484375,-0.0931396484375,-0.02362060546875,-0.0172119140625,0.7921142578125,0.538330078125,0.1263427734375,0.2037353515625,28.085228912197703,-1.1000268551497234,68.11868477589177,1.008820652962,0.1132722646,-0.055606838316,0.005589150358,-0.0736407349504104,-6.514856920950882,12.816942692098925
-147,408,254,-1615,-358,-346,13073,8698,2031,3311,-0.00897216796875,0.02490234375,0.0155029296875,-0.09857177734375,-0.0218505859375,-0.0211181640625,0.79791259765625,0.5308837890625,0.12396240234375,0.20208740234375,27.77286668522456,-0.9596074662850274,67.03148468564979,1.008848309517,0.113324686885,-0.055532842875,0.005522613879,-0.08049399274542537,-6.505588633991969,12.822845355195897
-170,408,274,-1710,-328,-399,13172,8566,1995,3282,-0.0103759765625,0.02490234375,0.0167236328125,-0.1043701171875,-0.02001953125,-0.02435302734375,0.803955078125,0.5228271484375,0.12176513671875,0.2003173828125,27.46153384277729,-0.7835632352854273,65.87697560944518,1.008875846863,0.113361701369,-0.055443406105,0.005450033583,-0.08773548122446893,-6.494433080996594,12.827039725633124
-182,417,298,-1836,-292,-456,13277,8422,1962,3252,-0.0111083984375,0.02545166015625,0.0181884765625,-0.112060546875,-0.017822265625,-0.02783203125,0.81036376953125,0.5140380859375,0.1197509765625,0.198486328125,27.154591527623843,-0.571555440181587,64.63474363770639,1.008904457092,0.113384127617,-0.055344983935,0.005371545441,-0.09543597670330811,-6.482151631149349,12.829606903544132
-175,426,308,-1930,-266,-486,13385,8268,1931,3221,-0.01068115234375,0.0260009765625,0.018798828125,-0.1177978515625,-0.0162353515625,-0.0296630859375,0.81695556640625,0.504638671875,0.11785888671875,0.19659423828125,26.849078623312973,-0.33501969961586375,63.325732929433784,1.008934736252,0.113400511444,-0.055247861892,0.005290423054,-0.10340974801467581,-6.469993197273546,12.831488583856798
