a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err
-579,74,559,41,-663,530,16172,1128,2751,1739,-9.046875,1.15625,8.734375,0.16015625,-2.58984375,2.0703125,0.987060546875,0.06884765625,0.16790771484375,0.10614013671875,13.907674993818581,18.47284464080067,10.20894192136472,0.989041209221,0.069715626538,0.169104680419,0.107013367116,14.007997070554664,18.637647141429834,10.318885350486411,0.10032207673608262,0.16480250062916468,0.10994342912169053
-575,76,519,84,-719,512,16178,1151,2684,1781,-8.984375,1.1875,8.109375,0.328125,-2.80859375,2.0,0.9874267578125,0.07025146484375,0.163818359375,0.10870361328125,14.171775932415251,17.953442828317783,10.345784294835244,0.989427447319,0.071123473346,0.165002450347,0.109584793448,14.271490111449838,18.115153169512027,10.45513621543905,0.09971417903458679,0.16171034119424377,0.10935192060380494
-568,89,488,141,-760,504,16184,1180,2614,1821,-8.875,1.390625,7.625,0.55078125,-2.96875,1.96875,0.98779296875,0.072021484375,0.1595458984375,0.11114501953125,14.423222880041518,17.408777497213332,10.51723609801169,0.989808917046,0.07288839668,0.160699352622,0.112036250532,14.52228066732369,17.565207680679922,10.624626376865852,0.09905778728217207,0.15643018346658977,0.10739027885416164
-552,97,463,210,-806,504,16190,1216,2540,1860,-8.625,1.515625,7.234375,0.8203125,-3.1484375,1.96875,0.9881591796875,0.07421875,0.155029296875,0.113525390625,14.668604056673184,16.83016831747692,10.730114822816628,0.990176022053,0.075087942183,0.156170621514,0.114400558174,14.764587217119834,16.983278814853318,10.836343341165808,0.09598316044665012,0.15311049737639593,0.10622851834918023
-535,99,463,253,-837,512,16195,1257,2463,1898,-8.359375,1.546875,7.234375,0.98828125,-3.26953125,2.0,0.98846435546875,0.07672119140625,0.15032958984375,0.1158447265625,14.907084976515822,16.22531654768331,10.971812638394704,0.990515589714,0.077563039958,0.151482030749,0.116754129529,15.005112753335844,16.378354115936865,11.074100836255642,0.09802777682002173,0.15303756825355563,0.10228819786093801
-519,89,455,287,-873,517,16200,1301,2383,1936,-8.109375,1.390625,7.109375,1.12109375,-3.41015625,2.01953125,0.98876953125,0.07940673828125,0.14544677734375,0.1181640625,15.142360646224063,15.596479434528877,11.228173593308183,0.990833342075,0.08025598526,0.146599158645,0.11908455193,15.240494905242906,15.747364149200672,11.330197956447796,0.09813425901884365,0.1508847146717951,0.10202436313961272
-504,80,449,323,-899,512,16205,1349,2301,1973,-7.875,1.25,7.015625,1.26171875,-3.51171875,2.0,0.98907470703125,0.08233642578125,0.14044189453125,0.12042236328125,15.368642104220188,14.950518313664247,11.50621630275413,0.991122186184,0.083162993193,0.14158603549,0.121336773038,15.464910134477213,15.098347547695221,11.604482643678752,0.09626803025702557,0.14782923403097392,0.0982663409246225
-492,76,438,351,-929,499,16209,1399,2216,2008,-7.6875,1.1875,6.84375,1.37109375,-3.62890625,1.94921875,0.98931884765625,0.08538818359375,0.13525390625,0.12255859375,15.577156821360333,14.28163288545181,11.790949908386374,0.991391777992,0.086237572134,0.136418506503,0.123469769955,15.672210908014234,14.429757614531843,11.890593800780493,0.09505408665390114,0.14812472908003294,0.09964389239411986
-458,78,404,394,-968,471,16213,1454,2128,2040,-7.15625,1.21875,6.3125,1.5390625,-3.78125,1.83984375,0.98956298828125,0.0887451171875,0.1298828125,0.12451171875,15.761860879345994,13.588960407833397,12.101874074074793,0.991649746895,0.08956822753,0.131064236164,0.12538062036,15.850869785194483,13.73781972778563,12.196860851825328,0.0890089058484893,0.14885931995223345,0.09498677775053466
-439,90,370,417,-980,456,16217,1511,2039,2070,-6.859375,1.40625,5.78125,1.62890625,-3.828125,1.78125,0.98980712890625,0.09222412109375,0.12445068359375,0.1263427734375,15.928838194509144,12.88886328423141,12.421132610404944,0.991872370243,0.093037039042,0.125660255551,0.127175271511,16.01354157570813,13.038977345032698,12.514102695783672,0.08470338119898457,0.15011406080128786,0.09297008537872742
-426,96,348,402,-978,448,16220,1566,1950,2099,-6.65625,1.5,5.4375,1.5703125,-3.8203125,1.75,0.989990234375,0.0955810546875,0.1190185546875,0.12811279296875,16.084329860238526,12.19058031188371,12.723857034209294,0.992062747478,0.096413068473,0.120255500078,0.128929391503,16.16691736946758,12.341677789099657,12.818023915948315,0.08258750922905378,0.1510974772159468,0.09416688173902088
-413,116,332,407,-968,443,16222,1621,1862,2128,-6.453125,1.8125,5.1875,1.58984375,-3.78125,1.73046875,0.9901123046875,0.09893798828125,0.1136474609375,0.1298828125,16.237670019495653,11.498764900916383,13.025841563822645,0.992203652859,0.09981752187,0.11491047591,0.130651503801,16.314594034889232,11.650812232937021,13.12395556585838,0.07692401539357974,0.15204733202063814,0.09811400203573406
-396,120,299,410,-947,443,16223,1677,1776,2156,-6.1875,1.875,4.671875,1.6015625,-3.69921875,1.73046875,0.99017333984375,0.10235595703125,0.1083984375,0.131591796875,16.38349738805831,10.820226977566785,13.334638885800837,0.992285192013,0.103226222098,0.109684407711,0.132377669215,16.461531227088955,10.973019870846784,13.430838857168435,0.07803383903064542,0.15279289327999912,0.09619997136759828
-444,-105,84,174,-842,433,16225,1707,1697,2187,-6.9375,-1.640625,1.3125,0.6796875,-3.2890625,1.69140625,0.99029541015625,0.10418701171875,0.10357666015625,0.13348388671875,16.538711413342778,10.214185622450652,13.47037069899377,0.992393791676,0.105075739324,0.104866042733,0.134243682027,16.613444108037857,10.365409428916687,13.56802772105821,0.07473269469507926,0.15122380646603517,0.09765702206443905
-476,-319,46,-110,-689,335,16228,1706,1629,2213,-7.4375,-4.984375,0.71875,-0.4296875,-2.69140625,1.30859375,0.990478515625,0.1041259765625,0.09942626953125,0.13507080078125,16.652714783749463,9.719823570821143,13.400079027353941,0.992617964745,0.105029068887,0.100728921592,0.135801047087,16.72292706874538,9.871819404883514,13.498627101385091,0.07021228499591814,0.1519958340623706,0.09854807403115018
-449,-339,98,-77,-553,200,16232,1705,1576,2227,-7.015625,-5.296875,1.53125,-0.30078125,-2.16015625,0.78125,0.99072265625,0.10406494140625,0.09619140625,0.13592529296875,16.697016250800477,9.340880205242904,13.338993426219064,0.992826879025,0.104971379042,0.097476758063,0.136635869741,16.764897373547655,9.489646551846024,13.437875779615938,0.06788112274717761,0.14876634660311971,0.09888235339687412
-383,-104,259,18,-486,41,16236,1711,1532,2226,-5.984375,-1.625,4.046875,0.0703125,-1.8984375,0.16015625,0.990966796875,0.10443115234375,0.093505859375,0.1358642578125,16.649601320377613,9.02964529292595,13.32912997239118,0.993064761162,0.105361245573,0.094823591411,0.13653370738,16.713413626317212,9.181428286500367,13.430793827465537,0.06381230593959941,0.15178299357441638,0.10166385507435827
-326,137,355,84,-471,-3,16240,1725,1492,2220,-5.09375,2.140625,5.546875,0.328125,-1.83984375,-0.01171875,0.9912109375,0.10528564453125,0.091064453125,0.135498046875,16.574690873744135,8.742625030886188,13.376625554827054,0.993297994137,0.106235094368,0.09237665683,0.136158809066,16.637695797338157,8.892752076317466,13.480085739632191,0.06300492359402199,0.15012704543127775,0.10346018480513663
-284,365,440,200,-520,31,16243,1753,1447,2216,-4.4375,5.703125,6.875,0.78125,-2.03125,0.12109375,0.99139404296875,0.10699462890625,0.08831787109375,0.13525390625,16.51524069039114,8.4051958354612,13.516722774153902,0.993457257748,0.107982695103,0.089656561613,0.135907366872,16.578395259002765,8.55673278285953,13.624667869665464,0.06315456861162616,0.15153694739833057,0.10794509551156217
-262,511,451,315,-584,128,16243,1795,1396,2220,-4.09375,7.984375,7.046875,1.23046875,-2.28125,0.5,0.99139404296875,0.10955810546875,0.085205078125,0.135498046875,16.512505675528867,8.004668900235284,13.752032205223946,0.993488430977,0.110536456108,0.086551107466,0.136124432087,16.5719742512614,8.156742335610764,13.857612845998007,0.05946857573253084,0.15207343537547935,0.10558064077406115
-252,542,436,399,-640,246,16241,1846,1339,2234,-3.9375,8.46875,6.8125,1.55859375,-2.5,0.9609375,0.99127197265625,0.1126708984375,0.08172607421875,0.1363525390625,16.5760545105509,7.54469810756052,14.047368059143533,0.993383705616,0.113686874509,0.08310123533,0.136946842074,16.631974556927556,7.698758314156187,14.15634191487106,0.05592004637665582,0.1540602065956671,0.10897385572752682
-249,538,506,553,-684,371,16236,1913,1279,2258,-3.890625,8.40625,7.90625,2.16015625,-2.671875,1.44921875,0.990966796875,0.11676025390625,0.07806396484375,0.1378173828125,16.710415398022,7.038393208824053,14.453551216390764,0.993076741695,0.117827169597,0.079434134066,0.138387575746,16.763448745655737,7.189807946125446,14.566957787901531,0.05303334763373613,0.15141473730139232,0.11340657151076705
-229,561,636,786,-765,451,16227,2005,1213,2287,-3.578125,8.765625,9.9375,3.0703125,-2.98828125,1.76171875,0.99041748046875,0.12237548828125,0.07403564453125,0.13958740234375,16.879836162215888,6.458771674863572,15.02708365402359,0.992550969124,0.123429022729,0.075415633619,0.140124738216,16.928508240562028,6.610362022361943,15.13722354503038,0.04867207834614007,0.15159034749837108,0.11013989100679034
-216,557,700,942,-891,522,16215,2114,1136,2320,-3.375,8.703125,10.9375,3.6796875,-3.48046875,2.0390625,0.98968505859375,0.1290283203125,0.0693359375,0.1416015625,17.06625610593545,5.779495930750303,15.705830071747577,0.991862237453,0.130068302155,0.070735365152,0.142105728388,17.110361504614453,5.932259557578955,15.812289276638586,0.044105398679000984,0.1527636268286514,0.10645920489100824
-207,516,682,901,-983,586,16203,2220,1049,2357,-3.234375,8.0625,10.65625,3.51953125,-3.83984375,2.2890625,0.98895263671875,0.135498046875,0.06402587890625,0.14385986328125,17.26100328461157,5.028523270035872,16.351038434223742,0.991123616695,0.136558920145,0.065441697836,0.144391477108,17.30811893707798,5.180045486738857,16.45864142731139,0.04711565246641314,0.15152221670298527,0.10760299308764942
-181,533,737,899,-1124,658,16190,2328,947,2400,-2.828125,8.328125,11.515625,3.51171875,-4.390625,2.5703125,0.9881591796875,0.14208984375,0.05780029296875,0.146484375,17.473315000319314,4.163560223724321,16.991868790145556,0.990307807922,0.143181338906,0.059254173189,0.146971404552,17.515977091002807,4.316886314670586,17.102178143231985,0.04266209068349269,0.1533260909462646,0.11030935308642853
-169,488,652,845,-1249,712,16175,2433,833,2446,-2.640625,7.625,10.1875,3.30078125,-4.87890625,2.78125,0.98724365234375,0.14849853515625,0.05084228515625,0.1492919921875,17.685285355564883,3.2130068693191283,17.597697751070797,0.989449262619,0.149599701166,0.05225327611,0.149760767817,17.72345443088569,3.3592046567519387,17.705736437685196,0.03816907532080549,0.14619778743281042,0.10803868661439964
-184,412,546,599,-1295,740,16163,2515,711,2494,-2.875,6.4375,8.53125,2.33984375,-5.05859375,2.890625,0.98651123046875,0.15350341796875,0.04339599609375,0.1522216796875,17.889582076430223,2.228690495002207,18.032193282852784,0.98870074749,0.154603272676,0.044771622866,0.152723178267,17.930090955802928,2.3674744853838563,18.13855585332206,0.04050887937270531,0.13878399038164924,0.10636257046927611
-170,397,530,712,-1344,735,16148,2608,585,2540,-2.65625,6.203125,8.28125,2.78125,-5.25,2.87109375,0.985595703125,0.1591796875,0.03570556640625,0.155029296875,18.07057877046126,1.2048744067139008,18.53625636078142,0.987779796124,0.160287976265,0.037109781057,0.155564919114,18.114638025201998,1.3432628470588424,18.64271311065108,0.044059254740737686,0.13838844034494158,0.10645674986966114
-170,264,301,678,-1370,735,16132,2698,457,2586,-2.65625,4.125,4.703125,2.6484375,-5.3515625,2.87109375,0.984619140625,0.1646728515625,0.02789306640625,0.1578369140625,18.24199765299323,0.16874689758987654,19.015646433003283,0.986796140671,0.165749907494,0.029291627929,0.158363878727,18.28439932119862,0.30436430649006363,19.11736047932886,0.0424016682053896,0.1356174089001871,0.10171404632557568
-165,344,409,773,-1362,709,16114,2796,331,2629,-2.578125,5.375,6.390625,3.01953125,-5.3203125,2.76953125,0.9835205078125,0.170654296875,0.02020263671875,0.16046142578125,18.387266658063577,-0.8610417873241771,19.55091108305875,0.985648214817,0.171752512455,0.021614061669,0.160988241434,18.430068792591108,-0.7272489183753972,19.65462338290355,0.042802134527530455,0.13379286894877995,0.10371229984480124
-156,424,460,1042,-1416,735,16089,2921,204,2673,-2.4375,6.625,7.1875,4.0703125,-5.53125,2.87109375,0.98199462890625,0.17828369140625,0.012451171875,0.16314697265625,18.527980458227383,-1.9323181582768212,20.272073761938152,0.984114170074,0.179365545511,0.013829753734,0.163658231497,18.568240999674384,-1.804495566561476,20.371726089200823,0.040260541447000975,0.12782259171534527,0.09965232726267104
-161,431,421,1139,-1444,799,16059,3055,74,2722,-2.515625,6.734375,6.578125,4.44921875,-5.640625,3.12109375,0.98016357421875,0.18646240234375,0.0045166015625,0.1661376953125,18.68745245839155,-3.044001018414033,21.052392107416694,0.98229598999,0.187547102571,0.005908016581,0.166634812951,18.7257861179899,-2.917438702252313,21.150401107178986,0.03833365959835078,0.1265623161617202,0.0980089997622926
-170,411,364,1119,-1426,878,16027,3186,65480,2778,-2.65625,6.421875,5.6875,4.37109375,-5.5703125,3.4296875,0.97821044921875,0.1944580078125,-0.00341796875,0.1695556640625,18.882730026065133,-4.1650540024502565,21.80948410773052,0.98028498888,0.195566669106,-0.002011693781,0.170057371259,18.9222464744181,-4.040361056484122,21.909640654874273,0.039516448352966194,0.12469294596613434,0.10015654714375444
-174,291,305,1014,-1416,952,15992,3306,65349,2840,-2.71875,4.546875,4.765625,3.9609375,-5.53125,3.71875,0.97607421875,0.2017822265625,-0.01141357421875,0.17333984375,19.111700829951086,-5.292186040231374,22.489378821744733,0.978177368641,0.202900007367,-0.010031104088,0.173879280686,19.15364462927853,-5.174227807526102,22.587562559403914,0.041943799327444964,0.11795823270527173,0.09818373765918054
-188,215,245,993,-1390,965,15956,3423,65219,2904,-2.9375,3.359375,3.828125,3.87890625,-5.4296875,3.76953125,0.973876953125,0.20892333984375,-0.01934814453125,0.17724609375,19.34552228179713,-6.416038955249749,23.14699299260225,0.975942611694,0.210014358163,-0.017920365557,0.177773073316,19.38732863502638,-6.295041577789677,23.242338516774634,0.04180635322924786,0.12099737746007211,0.09534552417238373
-182,113,172,986,-1382,934,15918,3538,65091,2964,-2.84375,1.765625,2.6875,3.8515625,-5.3984375,3.6484375,0.9715576171875,0.2159423828125,-0.02716064453125,0.180908203125,19.54636817397286,-7.522051377135889,23.795408877447063,0.97360765934,0.216991230845,-0.02572401613,0.181468710303,19.592285922118492,-7.4028217973362835,23.884666151302,0.04591774814563365,0.11922957979960547,0.08925727385493687
-184,47,91,991,-1324,888,15879,3651,64970,3020,-2.875,0.734375,1.421875,3.87109375,-5.171875,3.46875,0.96917724609375,0.22283935546875,-0.0345458984375,0.184326171875,19.72054936073014,-8.575495140982522,24.439832938697965,0.97118806839,0.223880246282,-0.033135250211,0.184950172901,19.77332459127746,-8.463220007196082,24.526254515732443,0.05277523054732214,0.11227513378644005,0.0864215770344785
-177,-38,49,927,-1234,806,15840,3755,64857,3070,-2.765625,-0.59375,0.765625,3.62109375,-4.8203125,3.1484375,0.966796875,0.22918701171875,-0.04144287109375,0.1873779296875,19.861523569638344,-9.556659170719374,25.035448126589454,0.968822062016,0.230226263404,-0.040021013469,0.188051104546,19.919519903277738,-9.446993658125661,25.119341381810695,0.05799633363939449,0.10966551259371293,0.08389325522124125
-191,-72,24,909,-1172,748,15802,3856,64751,3117,-2.984375,-1.125,0.375,3.55078125,-4.578125,2.921875,0.9644775390625,0.2353515625,-0.04791259765625,0.19024658203125,19.984067777636533,-10.484580787210794,25.61867534663066,0.966450333595,0.236376330256,-0.046504739672,0.190883591771,20.038740686714767,-10.377318524776213,25.700858783819186,0.054672909078234966,0.10726226243458115,0.08218343718852594
-191,-86,54,829,-1103,684,15765,3947,64651,3158,-2.984375,-1.34375,0.84375,3.23828125,-4.30859375,2.671875,0.96221923828125,0.24090576171875,-0.05401611328125,0.1927490234375,20.074017953161746,-11.351026776411564,26.14445807128499,0.964186787605,0.241974696517,-0.052608042955,0.19341237843,20.130974248159635,-11.247630623606367,26.229818051702754,0.05695629499788879,0.1033961528051961,0.08535998041776338
-193,-90,97,727,-1085,630,15730,4029,64552,3194,-3.015625,-1.40625,1.515625,2.83984375,-4.23828125,2.4609375,0.9600830078125,0.24591064453125,-0.06005859375,0.1949462890625,20.130773870339876,-12.192755260719792,26.612659092217683,0.962057054043,0.246963605285,-0.058653507382,0.195617035031,20.188571391056723,-12.09168246498512,26.694589659883352,0.05779752071684641,0.1010727957346731,0.08193056766566897
-224,-109,22,548,-1180,550,15699,4096,64443,3220,-3.5,-1.703125,0.34375,2.140625,-4.609375,2.1484375,0.95819091796875,0.25,-0.06671142578125,0.196533203125,20.109746815657896,-13.068227327644488,26.97419328313931,0.960170090199,0.251076608896,-0.065310150385,0.197153136134,20.161355464323474,-12.968703151662735,27.058202217662558,0.051608648665578016,0.09952417598175245,0.08400893452324709
-230,-129,-77,397,-1226,484,15671,4150,64328,3237,-3.59375,-2.015625,-1.203125,1.55078125,-4.7890625,1.890625,0.95648193359375,0.2532958984375,-0.07373046875,0.19757080078125,20.024227423433523,-13.953330228203184,27.24841693092004,0.958484768867,0.254414707422,-0.072294913232,0.198174580932,20.073779869327083,-13.852558827671338,27.33634621171307,0.04955244589356056,0.10077140053184586,0.08792928079303053
-211,-141,-157,100,-1288,415,15651,4179,64204,3244,-3.296875,-2.203125,-2.453125,0.390625,-5.03125,1.62109375,0.95526123046875,0.25506591796875,-0.081298828125,0.197998046875,19.873388008288007,-14.85231005346115,27.34536348117633,0.957213699818,0.256180047989,-0.079869411886,0.19857391715,19.920498258811282,-14.752582856966747,27.433756832925745,0.047110250523275,0.09972719649440265,0.08839335174941354
-197,-177,-255,-287,-1377,348,15639,4174,64066,3239,-3.078125,-2.765625,-3.984375,-1.12109375,-5.37890625,1.359375,0.95452880859375,0.2547607421875,-0.0897216796875,0.19769287109375,19.650730315252254,-15.784064702460004,27.201580213388127,0.956465363503,0.255897343159,-0.088311128318,0.198270052671,19.69705515787928,-15.688465149274359,27.292396468444466,0.046324842627026186,0.09559955318564484,0.09081625505633895
-174,-232,-378,-891,-1585,192,15642,4119,63900,3209,-2.71875,-3.625,-5.90625,-3.48046875,-6.19140625,0.75,0.9547119140625,0.25140380859375,-0.099853515625,0.19586181640625,19.265520346561303,-16.806685286274302,26.700330885739266,0.956581413746,0.252536684275,-0.098439343274,0.196461185813,19.315040749279962,-16.711801736367455,26.792422814534824,0.04952040271865954,0.09488354990684655,0.09209192879555772
-213,-265,-519,-1234,-1746,26,15651,4037,63717,3157,-3.328125,-4.140625,-8.109375,-4.8203125,-6.8203125,0.1015625,0.95526123046875,0.24639892578125,-0.11102294921875,0.19268798828125,18.741169533016837,-17.882626989828232,26.02173980438587,0.957173705101,0.247542351484,-0.109615191817,0.193260356784,18.786157193323543,-17.789559685606456,26.115178687748408,0.04498766030670609,0.09306730422177623,0.0934388833625377
-244,-275,-612,-1477,-1777,-200,15668,3936,63532,3080,-3.8125,-4.296875,-9.5625,-5.76953125,-6.94140625,-0.78125,0.956298828125,0.240234375,-0.122314453125,0.18798828125,18.068994539398602,-18.920798673499892,25.23837064251365,0.958195567131,0.241354286671,-0.12089855969,0.188559353352,18.114501468379338,-18.82678128858797,25.330405801182643,0.045506928980735495,0.09401738491192191,0.09203515866899181
-268,-298,-623,-1564,-1764,-476,15689,3829,63354,2976,-4.1875,-4.65625,-9.734375,-6.109375,-6.890625,-1.859375,0.95758056640625,0.23370361328125,-0.1331787109375,0.181640625,17.23248885667952,-19.874365893540155,24.45962771728223,0.959483146667,0.234791025519,-0.131791815162,0.182237043977,17.281135689513405,-19.78425161835839,24.547333768613356,0.048646832833885156,0.09011427518176518,0.08770605133112497
-230,-285,-627,-1475,-1669,-858,15712,3731,63194,2840,-3.59375,-4.453125,-9.796875,-5.76171875,-6.51953125,-3.3515625,0.958984375,0.22772216796875,-0.1429443359375,0.17333984375,16.18701492893492,-20.677619469959968,23.812320301691972,0.960925519466,0.228884324431,-0.141545325518,0.173939794302,16.235150177575896,-20.58846654508854,23.90773952638896,0.04813524864097474,0.08915292487142779,0.09541922469698605
68,93,-234,-852,-1108,-1165,15735,3690,63101,2697,1.0625,1.453125,-3.65625,-3.328125,-4.328125,-4.55078125,0.96038818359375,0.2252197265625,-0.14862060546875,0.16461181640625,15.097387013095636,-21.076529380293575,23.637137989395974,0.962331116199,0.226381227374,-0.147199004889,0.16518355906,15.144929843826887,-20.983389310164252,23.73200991838354,0.047542830731250874,0.0931400701293228,0.09487192898756547
484,698,939,517,-381,-1252,15739,3765,63101,2580,7.5625,10.90625,14.671875,2.01953125,-1.48828125,-4.890625,0.96063232421875,0.22979736328125,-0.14862060546875,0.157470703125,14.155420128384542,-20.972033549134952,24.33533532771168,0.962570548058,0.230964899063,-0.147216439247,0.158045187593,14.206383972836761,-20.8803875677744,24.427479034174247,0.050963844452219575,0.09164598136055346,0.09214370646256853
634,1023,1023,1111,-453,-896,15718,3886,63096,2503,9.90625,15.984375,15.984375,4.33984375,-1.76953125,-3.5,0.9593505859375,0.2371826171875,-0.14892578125,0.15277099609375,13.438394207089967,-20.990510386636625,25.331053121013856,0.961547195911,0.238641947508,-0.14757065475,0.153320088983,13.479448115165104,-20.91419933974879,25.447348697819855,0.04105390807513665,0.07631104688783452,0.11629557680599945
440,1023,1023,837,-586,-566,15696,3979,63068,2449,6.875,15.984375,15.984375,3.26953125,-2.2890625,-2.2109375,0.9580078125,0.24285888671875,-0.150634765625,0.14947509765625,12.890472823493713,-21.175217731723706,26.08592661369952,0.960414409637,0.244591191411,-0.149291828275,0.149998649955,12.92264485802329,-21.10883979746421,26.226139123578097,0.03217203452957662,0.06637793425949567,0.1402125098785767
295,1023,1023,438,-817,-215,15674,4033,63004,2416,4.609375,15.984375,15.984375,1.7109375,-3.19140625,-0.83984375,0.9566650390625,0.24615478515625,-0.154541015625,0.1474609375,12.490907796613369,-21.60985089810237,26.519814794351372,0.959287881851,0.248158216476,-0.153098344803,0.147949770093,12.514772659247287,-21.540615029025712,26.685690727049007,0.02386486263391774,0.0692358690766568,0.16587593269763445
214,1023,1023,189,-1093,143,15648,4063,62904,2405,3.34375,15.984375,15.984375,0.73828125,-4.26953125,0.55859375,0.955078125,0.24798583984375,-0.16064453125,0.14678955078125,12.225934686094341,-22.31260005334546,26.74461025323377,0.957928597927,0.25021597743,-0.159157320857,0.147275492549,12.243594717746236,-22.248479846793558,26.93046357022263,0.01766003165189467,0.06412020655190176,0.18585331698886165
152,1011,365,305,-1132,461,15617,4103,62794,2424,2.375,15.796875,5.703125,1.19140625,-4.421875,1.80078125,0.95318603515625,0.25042724609375,-0.1673583984375,0.14794921875,12.141454335907957,-23.15054490286622,27.001226293713113,0.956055283546,0.252690762281,-0.165877640247,0.148444086313,12.158430398984397,-23.091290307125277,27.18947876003885,0.01697606307643973,0.05925459574094205,0.18825246632573567
31,707,-273,1004,-812,714,15570,4199,62717,2485,0.484375,11.046875,-4.265625,3.921875,-3.171875,2.7890625,0.9503173828125,0.25628662109375,-0.17205810546875,0.15167236328125,12.319245436313622,-23.876264573625214,27.63095586212043,0.953173279762,0.258550435305,-0.170606032014,0.15217988193,12.336363780007776,-23.823878069996045,27.8173609058143,0.017118343694153992,0.05238650362916886,0.18640504369387045
1,481,-340,1503,-550,760,15513,4336,62669,2565,0.015625,7.515625,-5.3125,5.87109375,-2.1484375,2.96875,0.94683837890625,0.2646484375,-0.17498779296875,0.15655517578125,12.60717307650453,-24.471117401706504,28.551370720399742,0.949675142765,0.266898840666,-0.173496037722,0.15705665946,12.62484972680303,-24.416472230960945,28.7344769015546,0.017676650298499297,0.05464517074555886,0.18310618115485866
77,300,-173,1605,-392,717,15455,4480,62638,2646,1.203125,4.6875,-2.703125,6.26953125,-1.53125,2.80078125,0.94329833984375,0.2734375,-0.1768798828125,0.1614990234375,12.910392288615771,-24.962233541484213,29.529440709176185,0.946122050285,0.275682419538,-0.175364017487,0.162039101124,12.933482990785667,-24.908741256078656,29.70840860992429,0.023090702169895394,0.05349228540555728,0.17896790074810554
187,138,86,1370,-348,602,15404,4602,62609,2716,2.921875,2.15625,1.34375,5.3515625,-1.359375,2.3515625,0.940185546875,0.2808837890625,-0.17864990234375,0.165771484375,13.166947734603188,-25.407486142049102,30.358248570255064,0.943011283875,0.283132702112,-0.177135184407,0.166250348091,13.18268087602286,-25.354825805681617,30.536894963613083,0.015733141419673302,0.05266033636748446,0.17864639335801868
258,36,365,1009,-397,453,15362,4688,62575,2764,4.03125,0.5625,5.703125,3.94140625,-1.55078125,1.76953125,0.9376220703125,0.2861328125,-0.18072509765625,0.168701171875,13.312614696074808,-25.813649067197815,30.950729046836056,0.940439760685,0.288433820009,-0.17919626832,0.169199690223,13.329559740904404,-25.763178721035818,31.13346511081788,0.0169450448295958,0.050470346161997526,0.18273606398182451
296,35,597,617,-573,264,15329,4745,62526,2783,4.625,0.546875,9.328125,2.41015625,-2.23828125,1.03125,0.93560791015625,0.28961181640625,-0.1837158203125,0.16986083984375,13.26844699857397,-26.241738304121046,31.367000200874937,0.938477933407,0.291908472776,-0.182204663754,0.170370101929,13.286249770139374,-26.196756921889513,31.54578333480039,0.017802771565404996,0.04498138223153347,0.17878313392545309
319,114,603,571,-740,159,15296,4803,62464,2787,4.984375,1.78125,9.421875,2.23046875,-2.890625,0.62109375,0.93359375,0.29315185546875,-0.1875,0.17010498046875,13.086321629972593,-26.732831181992424,31.816330888776413,0.936498701572,0.295401364565,-0.18599589169,0.170626729727,13.107490646676274,-26.690865142150347,31.986202261143905,0.021169016703680654,0.0419660398420767,0.16987137236749206
320,159,545,558,-881,115,15260,4863,62390,2783,5.0,2.484375,8.515625,2.1796875,-3.44140625,0.44921875,0.931396484375,0.29681396484375,-0.1920166015625,0.16986083984375,12.815584269537553,-27.2917316853339,32.30119620436603,0.934406816959,0.29900637269,-0.190511748195,0.170386627316,12.83975688121465,-27.253249029867487,32.4587164102784,0.02417261167709661,0.03848265546641372,0.1575202059123697
287,137,442,632,-1009,102,15221,4931,62306,2776,4.484375,2.140625,6.90625,2.46875,-3.94140625,0.3984375,0.92901611328125,0.30096435546875,-0.1971435546875,0.16943359375,12.482010202731205,-27.923095953645568,32.8586689646572,0.932023406029,0.303155690432,-0.195650085807,0.169936940074,12.5049229004483,-27.887410811903045,33.014078971691625,0.022912697717094588,0.035685141742522575,0.1554100070344262
236,85,236,937,-1137,82,15170,5030,62214,2769,3.6875,1.328125,3.6875,3.66015625,-4.44140625,0.3203125,0.9259033203125,0.3070068359375,-0.2027587890625,0.16900634765625,12.06350836978391,-28.635925823952523,33.671656438605666,0.928951084614,0.309199601412,-0.201252147555,0.169517055154,12.09008854664093,-28.60288154685172,33.82172497591336,0.026580176857018856,0.03304427710080304,0.1500685373076962
220,68,62,1129,-1149,59,15114,5150,62125,2764,3.4375,1.0625,0.96875,4.41015625,-4.48828125,0.23046875,0.9224853515625,0.3143310546875,-0.20819091796875,0.168701171875,11.60899382630782,-29.35124167809321,34.655980881294965,0.925499081612,0.316469371319,-0.206703677773,0.169148221612,11.632484370154666,-29.31880132547726,34.79785509090942,0.02349054384684557,0.03244035261595002,0.14187420961445696
208,69,-86,1185,-1078,33,15056,5274,62045,2759,3.25,1.078125,-1.34375,4.62890625,-4.2109375,0.12890625,0.9189453125,0.3218994140625,-0.21307373046875,0.16839599609375,11.149314626640166,-30.001280631165837,35.68708921089029,0.921965837479,0.324044495821,-0.211624443531,0.168801307678,11.169732342176587,-29.974815220643595,35.82573811734623,0.020417715536421355,0.02646541052224194,0.1386489064559413
