q_w_int,q_x_int,q_y_int,q_z_int,q_w_fixed,q_x_fixed,q_y_fixed,q_z_fixed
15735,3690,63101,2697,0.96038818359375,0.2252197265625,-0.14862060546875,0.16461181640625
15739,3765,63101,2580,0.96063232421875,0.22979736328125,-0.14862060546875,0.157470703125
15718,3886,63096,2503,0.9593505859375,0.2371826171875,-0.14892578125,0.15277099609375
15696,3979,63068,2449,0.9580078125,0.24285888671875,-0.150634765625,0.14947509765625
15674,4033,63004,2416,0.9566650390625,0.24615478515625,-0.154541015625,0.1474609375
15648,4063,62904,2405,0.955078125,0.24798583984375,-0.16064453125,0.14678955078125
15617,4103,62794,2424,0.95318603515625,0.25042724609375,-0.1673583984375,0.14794921875
15570,4199,62717,2485,0.9503173828125,0.25628662109375,-0.17205810546875,0.15167236328125
15513,4336,62669,2565,0.94683837890625,0.2646484375,-0.17498779296875,0.15655517578125
15455,4480,62638,2646,0.94329833984375,0.2734375,-0.1768798828125,0.1614990234375
15404,4602,62609,2716,0.940185546875,0.2808837890625,-0.17864990234375,0.165771484375
15362,4688,62575,2764,0.9376220703125,0.2861328125,-0.18072509765625,0.168701171875
15329,4745,62526,2783,0.93560791015625,0.28961181640625,-0.1837158203125,0.16986083984375
15296,4803,62464,2787,0.93359375,0.29315185546875,-0.1875,0.17010498046875
15260,4863,62390,2783,0.931396484375,0.29681396484375,-0.1920166015625,0.16986083984375
15221,4931,62306,2776,0.92901611328125,0.30096435546875,-0.1971435546875,0.16943359375
15170,5030,62214,2769,0.9259033203125,0.3070068359375,-0.2027587890625,0.16900634765625
15114,5150,62125,2764,0.9224853515625,0.3143310546875,-0.20819091796875,0.168701171875
15056,5274,62045,2759,0.9189453125,0.3218994140625,-0.21307373046875,0.16839599609375
15000,5398,61978,2755,0.91552734375,0.3294677734375,-0.2171630859375,0.16815185546875
14943,5526,61927,2755,0.91204833984375,0.3372802734375,-0.22027587890625,0.16815185546875
14886,5664,61899,2763,0.9085693359375,0.345703125,-0.22198486328125,0.16864013671875
14827,5806,61888,2780,0.90496826171875,0.3543701171875,-0.22265625,0.169677734375
14767,5953,61890,2807,0.90130615234375,0.36334228515625,-0.2225341796875,0.17132568359375
14703,6102,61900,2844,0.89739990234375,0.3724365234375,-0.221923828125,0.173583984375
14634,6257,61914,2890,0.8931884765625,0.38189697265625,-0.2210693359375,0.1763916015625
14560,6415,61926,2941,0.888671875,0.39154052734375,-0.2203369140625,0.17950439453125
14480,6578,61934,2994,0.8837890625,0.4014892578125,-0.2198486328125,0.1827392578125
14395,6743,61937,3049,0.87860107421875,0.41156005859375,-0.21966552734375,0.18609619140625
14302,6910,61931,3101,0.8729248046875,0.4217529296875,-0.22003173828125,0.18927001953125
14207,7073,61910,3143,0.86712646484375,0.43170166015625,-0.2213134765625,0.19183349609375
14115,7228,61882,3176,0.86151123046875,0.441162109375,-0.2230224609375,0.19384765625
14025,7375,61850,3203,0.85601806640625,0.45013427734375,-0.2249755859375,0.19549560546875
13936,7520,61814,3223,0.8505859375,0.458984375,-0.2271728515625,0.19671630859375
13849,7660,61774,3235,0.84527587890625,0.467529296875,-0.2296142578125,0.19744873046875
13763,7795,61732,3244,0.84002685546875,0.47576904296875,-0.232177734375,0.197998046875
13677,7926,61690,3253,0.83477783203125,0.4837646484375,-0.2347412109375,0.19854736328125
13593,8051,61650,3264,0.82965087890625,0.49139404296875,-0.2371826171875,0.19921875
13510,8170,61613,3278,0.8245849609375,0.4986572265625,-0.23944091796875,0.2000732421875
13431,8281,61578,3295,0.81976318359375,0.50543212890625,-0.2415771484375,0.20111083984375
13355,8384,61544,3310,0.81512451171875,0.51171875,-0.24365234375,0.2020263671875
13284,8479,61512,3323,0.810791015625,0.51751708984375,-0.24560546875,0.20281982421875
13217,8568,61480,3335,0.80670166015625,0.52294921875,-0.24755859375,0.20355224609375
13154,8647,61447,3345,0.8028564453125,0.52777099609375,-0.24957275390625,0.20416259765625
13094,8720,61413,3353,0.7991943359375,0.5322265625,-0.25164794921875,0.20465087890625
13039,8786,61378,3358,0.79583740234375,0.5362548828125,-0.2537841796875,0.2049560546875
12988,8847,61342,3357,0.792724609375,0.53997802734375,-0.2559814453125,0.20489501953125
12943,8901,61308,3348,0.78997802734375,0.54327392578125,-0.258056640625,0.204345703125
12903,8952,61276,3331,0.78753662109375,0.54638671875,-0.260009765625,0.20330810546875
12867,9001,61247,3305,0.78533935546875,0.54937744140625,-0.26177978515625,0.20172119140625
12835,9050,61221,3270,0.78338623046875,0.5523681640625,-0.26336669921875,0.1995849609375
12806,9100,61199,3226,0.7816162109375,0.555419921875,-0.26470947265625,0.1968994140625
12778,9153,61181,3170,0.7799072265625,0.55865478515625,-0.26580810546875,0.1934814453125
12752,9208,61167,3106,0.7783203125,0.56201171875,-0.26666259765625,0.1895751953125
12729,9262,61156,3036,0.77691650390625,0.5653076171875,-0.267333984375,0.185302734375
12708,9316,61150,2962,0.775634765625,0.568603515625,-0.2677001953125,0.1807861328125
12686,9371,61151,2884,0.7742919921875,0.57196044921875,-0.26763916015625,0.176025390625
12665,9428,61157,2806,0.77301025390625,0.575439453125,-0.26727294921875,0.1712646484375
12643,9487,61169,2730,0.77166748046875,0.57904052734375,-0.26654052734375,0.1666259765625
12617,9551,61184,2658,0.77008056640625,0.58294677734375,-0.265625,0.1622314453125
12585,9623,61205,2595,0.76812744140625,0.58734130859375,-0.26434326171875,0.15838623046875
12546,9702,61228,2542,0.7657470703125,0.5921630859375,-0.262939453125,0.1551513671875
12499,9788,61254,2501,0.76287841796875,0.597412109375,-0.2613525390625,0.15264892578125
12444,9881,61280,2472,0.759521484375,0.60308837890625,-0.259765625,0.15087890625
12378,9980,61306,2461,0.7554931640625,0.609130859375,-0.2581787109375,0.15020751953125
12306,10082,61330,2464,0.7510986328125,0.6153564453125,-0.2567138671875,0.150390625
12230,10183,61353,2479,0.7464599609375,0.62152099609375,-0.25531005859375,0.15130615234375
12154,10281,61375,2505,0.7418212890625,0.62750244140625,-0.25396728515625,0.15289306640625
12082,10370,61398,2541,0.7374267578125,0.6329345703125,-0.2525634765625,0.15509033203125
12014,10452,61422,2581,0.7332763671875,0.637939453125,-0.2510986328125,0.15753173828125
11950,10528,61448,2625,0.7293701171875,0.642578125,-0.24951171875,0.16021728515625
11889,10599,61475,2669,0.72564697265625,0.64691162109375,-0.24786376953125,0.16290283203125
11830,10667,61501,2711,0.7220458984375,0.65106201171875,-0.24627685546875,0.16546630859375
11772,10732,61522,2748,0.718505859375,0.655029296875,-0.2449951171875,0.167724609375
11714,10796,61539,2779,0.7149658203125,0.658935546875,-0.24395751953125,0.16961669921875
11658,10858,61551,2805,0.7115478515625,0.6627197265625,-0.24322509765625,0.17120361328125
11604,10916,61558,2825,0.708251953125,0.666259765625,-0.2427978515625,0.17242431640625
11556,10967,61560,2837,0.705322265625,0.66937255859375,-0.24267578125,0.17315673828125
11515,11011,61559,2844,0.70281982421875,0.67205810546875,-0.24273681640625,0.173583984375
11482,11047,61557,2846,0.7008056640625,0.67425537109375,-0.24285888671875,0.1737060546875
11458,11074,61554,2844,0.6993408203125,0.6759033203125,-0.2430419921875,0.173583984375
11443,11092,61550,2839,0.69842529296875,0.677001953125,-0.2432861328125,0.17327880859375
11439,11100,61547,2831,0.69818115234375,0.677490234375,-0.24346923828125,0.17279052734375
11442,11101,61545,2821,0.6983642578125,0.67755126953125,-0.24359130859375,0.17218017578125
11451,11096,61543,2809,0.69891357421875,0.67724609375,-0.24371337890625,0.17144775390625
11465,11086,61542,2796,0.69976806640625,0.6766357421875,-0.2437744140625,0.170654296875
11486,11069,61541,2780,0.7010498046875,0.67559814453125,-0.24383544921875,0.169677734375
11514,11046,61539,2760,0.7027587890625,0.6741943359375,-0.24395751953125,0.16845703125
11549,11016,61536,2735,0.70489501953125,0.67236328125,-0.244140625,0.16693115234375
11592,10978,61532,2705,0.70751953125,0.6700439453125,-0.244384765625,0.16510009765625
11647,10928,61526,2665,0.71087646484375,0.6669921875,-0.2447509765625,0.16265869140625
11709,10871,61520,2618,0.71466064453125,0.66351318359375,-0.2451171875,0.1597900390625
11780,10807,61515,2564,0.718994140625,0.65960693359375,-0.24542236328125,0.156494140625
11859,10735,61512,2500,0.72381591796875,0.65521240234375,-0.24560546875,0.152587890625
11943,10658,61510,2428,0.72894287109375,0.6505126953125,-0.2457275390625,0.148193359375
12029,10578,61510,2350,0.73419189453125,0.6456298828125,-0.2457275390625,0.1434326171875
12116,10497,61510,2265,0.739501953125,0.64068603515625,-0.2457275390625,0.13824462890625
12195,10423,61506,2170,0.74432373046875,0.63616943359375,-0.2459716796875,0.1324462890625
12263,10358,61498,2070,0.74847412109375,0.6322021484375,-0.2464599609375,0.1263427734375
12320,10304,61483,1962,0.751953125,0.62890625,-0.24737548828125,0.1197509765625
12363,10263,61460,1848,0.75457763671875,0.62640380859375,-0.248779296875,0.11279296875
12390,10235,61426,1727,0.7562255859375,0.62469482421875,-0.2508544921875,0.10540771484375
12406,10219,61385,1602,0.7572021484375,0.62371826171875,-0.25335693359375,0.0977783203125
12459,10165,61358,1490,0.76043701171875,0.62042236328125,-0.2550048828125,0.0909423828125
12525,10094,61339,1384,0.76446533203125,0.6160888671875,-0.25616455078125,0.08447265625
12600,10009,61326,1289,0.76904296875,0.61090087890625,-0.2569580078125,0.07867431640625
12676,9920,61314,1202,0.773681640625,0.60546875,-0.2576904296875,0.0733642578125
12752,9827,61301,1123,0.7783203125,0.59979248046875,-0.25848388671875,0.06854248046875
12826,9732,61284,1048,0.7828369140625,0.593994140625,-0.259521484375,0.06396484375
12899,9634,61265,973,0.78729248046875,0.5880126953125,-0.26068115234375,0.05938720703125
12974,9535,61242,896,0.7918701171875,0.58197021484375,-0.2620849609375,0.0546875
13039,9445,61216,815,0.79583740234375,0.57647705078125,-0.263671875,0.04974365234375
13081,9382,61180,728,0.79840087890625,0.5726318359375,-0.265869140625,0.04443359375
13111,9332,61138,639,0.80023193359375,0.569580078125,-0.2684326171875,0.03900146484375
13132,9286,61093,548,0.801513671875,0.5667724609375,-0.27117919921875,0.033447265625
13151,9241,61046,456,0.80267333984375,0.56402587890625,-0.2740478515625,0.02783203125
13170,9195,60998,365,0.8038330078125,0.56121826171875,-0.2769775390625,0.02227783203125
13190,9147,60952,275,0.8050537109375,0.55828857421875,-0.27978515625,0.01678466796875
13209,9098,60908,188,0.80621337890625,0.5552978515625,-0.282470703125,0.011474609375
13230,9047,60867,104,0.8074951171875,0.55218505859375,-0.28497314453125,0.00634765625
13252,8996,60828,23,0.808837890625,0.549072265625,-0.287353515625,0.00140380859375
13272,8944,60790,65479,0.81005859375,0.5458984375,-0.2896728515625,-0.00347900390625
13292,8893,60752,65399,0.811279296875,0.54278564453125,-0.2919921875,-0.00836181640625
13312,8840,60715,65320,0.8125,0.53955078125,-0.29425048828125,-0.01318359375
13336,8785,60677,65241,0.81396484375,0.53619384765625,-0.29656982421875,-0.01800537109375
13363,8725,60639,65162,0.81561279296875,0.53253173828125,-0.29888916015625,-0.0228271484375
13394,8658,60601,65084,0.8175048828125,0.5284423828125,-0.30120849609375,-0.027587890625
13428,8583,60564,65005,0.819580078125,0.52386474609375,-0.303466796875,-0.03240966796875
13465,8502,60524,64928,0.82183837890625,0.5189208984375,-0.305908203125,-0.037109375
13505,8413,60483,64852,0.82427978515625,0.51348876953125,-0.30841064453125,-0.041748046875
13549,8315,60440,64776,0.82696533203125,0.50750732421875,-0.31103515625,-0.04638671875
13595,8209,60395,64700,0.82977294921875,0.50103759765625,-0.31378173828125,-0.051025390625
13645,8094,60348,64623,0.83282470703125,0.4940185546875,-0.316650390625,-0.05572509765625
13698,7967,60298,64545,0.8360595703125,0.48626708984375,-0.3197021484375,-0.06048583984375
13756,7828,60247,64466,0.839599609375,0.477783203125,-0.32281494140625,-0.0653076171875
13821,7673,60193,64386,0.84356689453125,0.46832275390625,-0.32611083984375,-0.0701904296875
13891,7501,60137,64304,0.84783935546875,0.45782470703125,-0.32952880859375,-0.0751953125
13961,7313,60081,64221,0.85211181640625,0.44635009765625,-0.33294677734375,-0.08026123046875
14035,7118,60023,64139,0.85662841796875,0.4344482421875,-0.33648681640625,-0.08526611328125
14109,6920,59966,64061,0.86114501953125,0.42236328125,-0.3399658203125,-0.09002685546875
14181,6720,59913,63989,0.86553955078125,0.41015625,-0.34320068359375,-0.09442138671875
14253,6518,59863,63922,0.86993408203125,0.3978271484375,-0.34625244140625,-0.0985107421875
14325,6316,59820,63860,0.87432861328125,0.385498046875,-0.348876953125,-0.102294921875
14395,6111,59781,63802,0.87860107421875,0.37298583984375,-0.35125732421875,-0.1058349609375
14466,5906,59749,63749,0.8829345703125,0.3604736328125,-0.35321044921875,-0.10906982421875
14535,5699,59721,63700,0.88714599609375,0.34783935546875,-0.35491943359375,-0.112060546875
14604,5490,59696,63656,0.891357421875,0.3350830078125,-0.3564453125,-0.11474609375
14673,5280,59679,63616,0.89556884765625,0.322265625,-0.35748291015625,-0.1171875
14741,5068,59668,63581,0.89971923828125,0.309326171875,-0.358154296875,-0.11932373046875
14812,4857,59670,63553,0.904052734375,0.29644775390625,-0.3580322265625,-0.12103271484375
14883,4645,59682,63528,0.90838623046875,0.28350830078125,-0.3572998046875,-0.12255859375
14953,4435,59704,63503,0.91265869140625,0.27069091796875,-0.35595703125,-0.12408447265625
15024,4230,59733,63481,0.9169921875,0.2581787109375,-0.35418701171875,-0.12542724609375
15087,4051,59770,63468,0.92083740234375,0.24725341796875,-0.3519287109375,-0.126220703125
15143,3892,59805,63464,0.92425537109375,0.237548828125,-0.34979248046875,-0.12646484375
15192,3751,59839,63470,0.92724609375,0.22894287109375,-0.34771728515625,-0.1260986328125
15238,3624,59874,63490,0.9300537109375,0.22119140625,-0.3455810546875,-0.1248779296875
15282,3512,59911,63527,0.9327392578125,0.21435546875,-0.34332275390625,-0.12261962890625
15326,3415,59954,63585,0.9354248046875,0.20843505859375,-0.3406982421875,-0.11907958984375
15369,3328,60000,63648,0.93804931640625,0.203125,-0.337890625,-0.115234375
15409,3249,60047,63701,0.94049072265625,0.19830322265625,-0.33502197265625,-0.11199951171875
15445,3172,60089,63738,0.94268798828125,0.193603515625,-0.33245849609375,-0.1097412109375
15477,3094,60123,63758,0.94464111328125,0.1888427734375,-0.33038330078125,-0.1085205078125
15501,3012,60144,63755,0.94610595703125,0.183837890625,-0.3291015625,-0.10870361328125
15522,2924,60154,63736,0.9473876953125,0.178466796875,-0.3284912109375,-0.10986328125
15539,2829,60156,63705,0.94842529296875,0.17266845703125,-0.328369140625,-0.11175537109375
15555,2726,60154,63669,0.94940185546875,0.1663818359375,-0.3284912109375,-0.11395263671875
15572,2605,60157,63634,0.950439453125,0.15899658203125,-0.32830810546875,-0.1160888671875
15590,2475,60164,63600,0.9515380859375,0.15106201171875,-0.327880859375,-0.1181640625
15610,2335,60174,63566,0.9527587890625,0.14251708984375,-0.3272705078125,-0.1202392578125
15632,2183,60188,63531,0.9541015625,0.13323974609375,-0.326416015625,-0.12237548828125
15655,2018,60206,63494,0.95550537109375,0.1231689453125,-0.3253173828125,-0.1246337890625
15680,1833,60226,63453,0.95703125,0.11187744140625,-0.3240966796875,-0.12713623046875
15704,1629,60247,63410,0.95849609375,0.09942626953125,-0.32281494140625,-0.1297607421875
15728,1411,60270,63365,0.9599609375,0.08612060546875,-0.3214111328125,-0.13250732421875
15749,1192,60294,63322,0.96124267578125,0.07275390625,-0.3199462890625,-0.1351318359375
15768,973,60322,63283,0.96240234375,0.05938720703125,-0.3182373046875,-0.13751220703125
15788,753,60355,63248,0.963623046875,0.04595947265625,-0.31622314453125,-0.1396484375
15806,533,60392,63217,0.9647216796875,0.03253173828125,-0.31396484375,-0.14154052734375
15822,313,60433,63188,0.9656982421875,0.01910400390625,-0.31146240234375,-0.143310546875
15836,91,60479,63160,0.966552734375,0.00555419921875,-0.30865478515625,-0.14501953125
15850,65406,60529,63132,0.9674072265625,-0.0079345703125,-0.30560302734375,-0.146728515625
15861,65186,60583,63104,0.96807861328125,-0.0213623046875,-0.30230712890625,-0.1484375
15869,64967,60641,63074,0.96856689453125,-0.03472900390625,-0.29876708984375,-0.1502685546875
15875,64749,60701,63043,0.96893310546875,-0.04803466796875,-0.29510498046875,-0.15216064453125
15880,64533,60768,63010,0.96923828125,-0.06121826171875,-0.291015625,-0.1541748046875
15883,64318,60843,62977,0.96942138671875,-0.0743408203125,-0.28643798828125,-0.15618896484375
15882,64104,60918,62943,0.9693603515625,-0.08740234375,-0.2818603515625,-0.15826416015625
15879,63890,60992,62909,0.96917724609375,-0.1004638671875,-0.27734375,-0.16033935546875
15874,63676,61072,62878,0.9688720703125,-0.113525390625,-0.2724609375,-0.1622314453125
15865,63462,61149,62847,0.96832275390625,-0.1265869140625,-0.26776123046875,-0.16412353515625
15854,63248,61226,62819,0.9676513671875,-0.1396484375,-0.2630615234375,-0.16583251953125
15840,63034,61307,62791,0.966796875,-0.1527099609375,-0.25811767578125,-0.16754150390625
15822,62820,61386,62764,0.9656982421875,-0.165771484375,-0.2532958984375,-0.169189453125
15802,62606,61466,62738,0.9644775390625,-0.1788330078125,-0.2484130859375,-0.1707763671875
15780,62404,61542,62714,0.963134765625,-0.191162109375,-0.2437744140625,-0.1722412109375
15758,62215,61612,62695,0.9617919921875,-0.20269775390625,-0.239501953125,-0.17340087890625
15734,62039,61676,62679,0.9603271484375,-0.21343994140625,-0.235595703125,-0.17437744140625
15711,61878,61734,62670,0.95892333984375,-0.2232666015625,-0.2320556640625,-0.1749267578125
15687,61727,61787,62665,0.95745849609375,-0.23248291015625,-0.22882080078125,-0.17523193359375
15664,61583,61837,62664,0.9560546875,-0.24127197265625,-0.22576904296875,-0.17529296875
15641,61446,61885,62665,0.95465087890625,-0.2496337890625,-0.22283935546875,-0.17523193359375
15619,61314,61932,62669,0.95330810546875,-0.2576904296875,-0.219970703125,-0.17498779296875
15596,61184,61979,62677,0.951904296875,-0.265625,-0.21710205078125,-0.17449951171875
15573,61054,62026,62687,0.95050048828125,-0.2735595703125,-0.2142333984375,-0.17388916015625
15549,60924,62073,62699,0.94903564453125,-0.281494140625,-0.21136474609375,-0.17315673828125
15524,60793,62121,62712,0.947509765625,-0.28948974609375,-0.20843505859375,-0.17236328125
15497,60659,62168,62725,0.94586181640625,-0.29766845703125,-0.20556640625,-0.17156982421875
15467,60521,62217,62739,0.94403076171875,-0.30609130859375,-0.20257568359375,-0.17071533203125
15435,60378,62268,62752,0.94207763671875,-0.3148193359375,-0.199462890625,-0.169921875
15400,60228,62322,62764,0.93994140625,-0.323974609375,-0.1961669921875,-0.169189453125
15361,60071,62380,62777,0.93756103515625,-0.33355712890625,-0.192626953125,-0.16839599609375
15318,59908,62441,62789,0.9349365234375,-0.343505859375,-0.18890380859375,-0.16766357421875
15272,59741,62504,62802,0.93212890625,-0.35369873046875,-0.18505859375,-0.1668701171875
15224,59573,62569,62813,0.92919921875,-0.36395263671875,-0.18109130859375,-0.16619873046875
15173,59405,62636,62825,0.92608642578125,-0.37420654296875,-0.177001953125,-0.16546630859375
15122,59240,62703,62835,0.9229736328125,-0.38427734375,-0.17291259765625,-0.16485595703125
15071,59081,62769,62845,0.91986083984375,-0.39398193359375,-0.16888427734375,-0.16424560546875
15020,58929,62832,62855,0.916748046875,-0.40325927734375,-0.1650390625,-0.16363525390625
14969,58785,62892,62865,0.91363525390625,-0.41204833984375,-0.161376953125,-0.16302490234375
14921,58652,62948,62874,0.91070556640625,-0.420166015625,-0.157958984375,-0.1624755859375
14875,58528,63000,62884,0.90789794921875,-0.427734375,-0.15478515625,-0.161865234375
14831,58414,63048,62894,0.90521240234375,-0.4346923828125,-0.15185546875,-0.1612548828125
14790,58310,63093,62906,0.9027099609375,-0.4410400390625,-0.14910888671875,-0.1605224609375
14755,58219,63134,62919,0.90057373046875,-0.44659423828125,-0.1466064453125,-0.15972900390625
14724,58139,63172,62932,0.898681640625,-0.45147705078125,-0.144287109375,-0.158935546875
14697,58070,63207,62946,0.89703369140625,-0.4556884765625,-0.14215087890625,-0.1580810546875
14674,58010,63240,62961,0.8956298828125,-0.4593505859375,-0.14013671875,-0.15716552734375
14657,57963,63270,62976,0.89459228515625,-0.46221923828125,-0.1383056640625,-0.15625
14645,57926,63298,62992,0.89385986328125,-0.4644775390625,-0.1365966796875,-0.1552734375
14638,57899,63323,63009,0.8934326171875,-0.46612548828125,-0.13507080078125,-0.15423583984375
14635,57880,63346,63027,0.89324951171875,-0.46728515625,-0.1336669921875,-0.15313720703125
14636,57870,63366,63046,0.893310546875,-0.4678955078125,-0.1324462890625,-0.1519775390625
14643,57870,63385,63066,0.89373779296875,-0.4678955078125,-0.13128662109375,-0.1507568359375
14653,57877,63402,63088,0.89434814453125,-0.46746826171875,-0.1302490234375,-0.1494140625
14667,57892,63417,63111,0.89520263671875,-0.466552734375,-0.12933349609375,-0.14801025390625
14685,57915,63430,63135,0.89630126953125,-0.46514892578125,-0.1285400390625,-0.14654541015625
14709,57949,63441,63161,0.89776611328125,-0.46307373046875,-0.12786865234375,-0.14495849609375
14737,57991,63449,63189,0.89947509765625,-0.46051025390625,-0.12738037109375,-0.14324951171875
14769,58041,63455,63219,0.90142822265625,-0.45745849609375,-0.12701416015625,-0.14141845703125
14805,58100,63458,63250,0.90362548828125,-0.453857421875,-0.1268310546875,-0.1395263671875
14845,58169,63457,63283,0.90606689453125,-0.44964599609375,-0.12689208984375,-0.13751220703125
14890,58249,63451,63318,0.9088134765625,-0.44476318359375,-0.12725830078125,-0.1353759765625
14938,58338,63442,63354,0.9117431640625,-0.4393310546875,-0.1278076171875,-0.1331787109375
14989,58435,63429,63391,0.91485595703125,-0.43341064453125,-0.12860107421875,-0.13092041015625
15042,58540,63413,63428,0.9180908203125,-0.427001953125,-0.12957763671875,-0.128662109375
15098,58655,63394,63466,0.9215087890625,-0.41998291015625,-0.1307373046875,-0.1263427734375
15157,58776,63373,63503,0.92510986328125,-0.41259765625,-0.13201904296875,-0.12408447265625
15218,58905,63352,63538,0.9288330078125,-0.40472412109375,-0.13330078125,-0.1219482421875
15281,59041,63331,63571,0.93267822265625,-0.39642333984375,-0.13458251953125,-0.11993408203125
15345,59184,63311,63601,0.93658447265625,-0.3876953125,-0.13580322265625,-0.11810302734375
15412,59337,63298,63627,0.940673828125,-0.37835693359375,-0.1365966796875,-0.11651611328125
15477,59493,63286,63650,0.94464111328125,-0.36883544921875,-0.1373291015625,-0.1151123046875
15540,59650,63271,63672,0.948486328125,-0.3592529296875,-0.13824462890625,-0.11376953125
15600,59805,63255,63689,0.9521484375,-0.34979248046875,-0.13922119140625,-0.11273193359375
15660,59964,63243,63704,0.955810546875,-0.340087890625,-0.13995361328125,-0.11181640625
15719,60125,63231,63717,0.95941162109375,-0.33026123046875,-0.14068603515625,-0.11102294921875
15773,60285,63217,63729,0.96270751953125,-0.32049560546875,-0.14154052734375,-0.11029052734375
15826,60443,63205,63737,0.9659423828125,-0.31085205078125,-0.14227294921875,-0.10980224609375
15876,60600,63194,63745,0.968994140625,-0.30126953125,-0.1429443359375,-0.10931396484375
15925,60754,63183,63751,0.97198486328125,-0.2918701171875,-0.14361572265625,-0.10894775390625
15971,60910,63178,63756,0.97479248046875,-0.2823486328125,-0.1439208984375,-0.108642578125
16013,61060,63167,63761,0.97735595703125,-0.273193359375,-0.14459228515625,-0.10833740234375
16052,61205,63153,63767,0.979736328125,-0.26434326171875,-0.14544677734375,-0.10797119140625
16090,61347,63136,63773,0.9820556640625,-0.25567626953125,-0.146484375,-0.10760498046875
16127,61492,63117,63779,0.98431396484375,-0.246826171875,-0.14764404296875,-0.10723876953125
16166,61649,63103,63785,0.9866943359375,-0.23724365234375,-0.14849853515625,-0.10687255859375
16206,61817,63095,63789,0.9891357421875,-0.22698974609375,-0.14898681640625,-0.10662841796875
16245,61990,63087,63791,0.99151611328125,-0.2164306640625,-0.14947509765625,-0.10650634765625
16284,62169,63085,63790,0.993896484375,-0.20550537109375,-0.14959716796875,-0.1065673828125
16325,62362,63097,63785,0.99639892578125,-0.1937255859375,-0.14886474609375,-0.10687255859375
16369,62576,63120,63774,0.99908447265625,-0.1806640625,-0.1474609375,-0.1075439453125
16412,62800,63149,63760,1.001708984375,-0.1669921875,-0.14569091796875,-0.1083984375
16453,63026,63189,63740,1.00421142578125,-0.1531982421875,-0.14324951171875,-0.109619140625
16492,63257,63241,63713,1.006591796875,-0.13909912109375,-0.14007568359375,-0.11126708984375
16527,63490,63292,63687,1.00872802734375,-0.1248779296875,-0.136962890625,-0.11285400390625
16559,63723,63339,63664,1.01068115234375,-0.11065673828125,-0.13409423828125,-0.1142578125
16585,63949,63380,63644,1.01226806640625,-0.09686279296875,-0.131591796875,-0.115478515625
16606,64159,63412,63629,1.0135498046875,-0.08404541015625,-0.129638671875,-0.11639404296875
16622,64344,63429,63626,1.0145263671875,-0.07275390625,-0.12860107421875,-0.1165771484375
16635,64516,63441,63636,1.01531982421875,-0.062255859375,-0.12786865234375,-0.115966796875
16649,64685,63453,63664,1.01617431640625,-0.05194091796875,-0.12713623046875,-0.1142578125
16665,64861,63464,63713,1.01715087890625,-0.04119873046875,-0.12646484375,-0.11126708984375
16680,65076,63462,63783,1.01806640625,-0.028076171875,-0.1265869140625,-0.10699462890625
16692,65289,63456,63852,1.018798828125,-0.01507568359375,-0.126953125,-0.102783203125
16702,65503,63462,63919,1.0194091796875,-0.00201416015625,-0.1265869140625,-0.09869384765625
16710,182,63476,63988,1.0198974609375,0.0111083984375,-0.125732421875,-0.094482421875
16716,400,63488,64067,1.020263671875,0.0244140625,-0.125,-0.08966064453125
16720,614,63514,64171,1.0205078125,0.0374755859375,-0.1234130859375,-0.08331298828125
16715,814,63449,64287,1.02020263671875,0.0496826171875,-0.12738037109375,-0.07623291015625
16703,941,63323,64399,1.01947021484375,0.05743408203125,-0.13507080078125,-0.06939697265625
16690,1033,63196,64512,1.0186767578125,0.06304931640625,-0.142822265625,-0.0625
16676,1103,63068,64625,1.017822265625,0.06732177734375,-0.150634765625,-0.05560302734375
16662,1147,62953,64726,1.0169677734375,0.07000732421875,-0.15765380859375,-0.0494384765625
16647,1200,62853,64815,1.01605224609375,0.0732421875,-0.16375732421875,-0.04400634765625
16636,1248,62784,64892,1.015380859375,0.076171875,-0.16796875,-0.039306640625
16630,1276,62750,64958,1.0150146484375,0.077880859375,-0.1700439453125,-0.0352783203125
16634,1260,62761,65010,1.0152587890625,0.076904296875,-0.16937255859375,-0.0321044921875
16640,1240,62790,65054,1.015625,0.07568359375,-0.1676025390625,-0.0294189453125
16646,1225,62823,65093,1.0159912109375,0.07476806640625,-0.16558837890625,-0.02703857421875
16650,1229,62852,65128,1.0162353515625,0.07501220703125,-0.163818359375,-0.02490234375
16652,1242,62874,65155,1.016357421875,0.0758056640625,-0.1624755859375,-0.02325439453125
16656,1232,62897,65173,1.0166015625,0.0751953125,-0.16107177734375,-0.02215576171875
16663,1176,62923,65178,1.01702880859375,0.07177734375,-0.15948486328125,-0.0218505859375
16673,1076,62949,65173,1.01763916015625,0.065673828125,-0.15789794921875,-0.02215576171875
16682,960,62971,65159,1.0181884765625,0.05859375,-0.15655517578125,-0.02301025390625
16677,889,62926,65127,1.01788330078125,0.05426025390625,-0.1593017578125,-0.02496337890625
16672,813,62879,65090,1.017578125,0.04962158203125,-0.16217041015625,-0.0272216796875
16667,729,62837,65049,1.01727294921875,0.04449462890625,-0.16473388671875,-0.02972412109375
16664,649,62809,65009,1.01708984375,0.03961181640625,-0.16644287109375,-0.03216552734375
16662,584,62789,64977,1.0169677734375,0.03564453125,-0.16766357421875,-0.03411865234375
16658,534,62761,64956,1.0167236328125,0.0325927734375,-0.16937255859375,-0.035400390625
