a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err,q_w_err,q_x_err,q_y_err,q_z_err
218,-20,610,-63,-41,-7,16401,65203,65397,238,3.40625,-0.3125,9.53125,-0.24609375,-0.16015625,-0.02734375,1.00103759765625,-0.02032470703125,-0.00848388671875,0.0145263671875,1.6818903572720165,-0.9394001381348897,-2.3400571287139105,1.009688019753,-0.020545050502,-0.008749661967,0.007802402135,0.9053882132400782,-0.9940317295711003,-2.3390780483823486,0.7765021440319383,0.05463159143621066,0.00097908033156191,0.008650422096750043,0.00022034347074999933,0.00026577524824999976,0.0067239650525
224,-19,611,-27,-47,-7,16401,65201,65389,237,3.5,-0.296875,9.546875,-0.10546875,-0.18359375,-0.02734375,1.00103759765625,-0.02044677734375,-0.00897216796875,0.01446533203125,1.676172237522418,-0.9953588914414617,-2.3547945182378243,1.009684443474,-0.020693635568,-0.009256302379,0.007760592736,0.9019749181506731,-1.0526227478907977,-2.3563656361394005,0.7741973193717449,0.05726385644933596,0.0015711179015762688,0.008646845817749993,0.0002468582242499996,0.00028413441025000076,0.00670473929525
229,-21,608,-45,-44,-2,16401,65197,65381,237,3.578125,-0.328125,9.5,-0.17578125,-0.171875,-0.0078125,1.00103759765625,-0.02069091796875,-0.00946044921875,0.01446533203125,1.6775749165407505,-1.0509740386576027,-2.3835540866351486,1.009678602219,-0.020951269194,-0.009745475836,0.007746966556,0.9018524663308524,-1.1090278755840657,-2.386040496813933,0.7757224502098982,0.05805383692646293,0.0024864101787844817,0.008641004562750076,0.0002603512252500016,0.0002850266172500001,0.00671836547525
228,-22,608,-50,-20,-1,16401,65192,65375,237,3.5625,-0.34375,9.5,-0.1953125,-0.078125,-0.00390625,1.00103759765625,-0.02099609375,-0.00982666015625,0.01446533203125,1.678773670538324,-1.0924836649699863,-2.419090433529919,1.009673476219,-0.021240305156,-0.010092781857,0.007735908497,0.9017431878894631,-1.1489835623632692,-2.4191491662873665,0.777030482648861,0.05649989739328287,5.873275744772144e-05,0.008635878562750054,0.00024421140599999863,0.0002661217007500008,0.00672942353425
227,-23,606,-23,-4,-2,16401,65190,65371,237,3.546875,-0.359375,9.46875,-0.08984375,-0.015625,-0.0078125,1.00103759765625,-0.0211181640625,-0.01007080078125,0.01446533203125,1.679499234480524,-1.1202919884608356,-2.4334712064965713,1.009672641754,-0.021371014416,-0.010344345123,0.007718412671,0.9005109275580531,-1.178021421297777,-2.4341907818642143,0.7789883069224709,0.05772943283694154,0.0007195753676429995,0.008635044097750066,0.000252850353499999,0.0002735443417500004,0.00674691936025
222,-24,607,-8,-19,30,16401,65189,65366,240,3.46875,-0.375,9.484375,-0.03125,-0.07421875,0.1171875,1.00103759765625,-0.02117919921875,-0.0103759765625,0.0146484375,1.701262601460249,-1.1547600743744368,-2.4411772966451837,1.009671330452,-0.021415019408,-0.010679977946,0.007892964408,0.9211778218411452,-1.216393631220541,-2.4396966393108217,0.7800847796191038,0.061633556846104165,0.0014806573343619789,0.008633732795749971,0.00023582018924999879,0.0003040013835000008,0.006755473091999999
227,-21,604,-11,-23,53,16401,65188,65360,245,3.546875,-0.328125,9.4375,-0.04296875,-0.08984375,0.20703125,1.00103759765625,-0.021240234375,-0.0107421875,0.01495361328125,1.7371465658790308,-1.1959317264860103,-2.4491438327256936,1.00966823101,-0.021474983543,-0.011036447249,0.008203847334,0.957386438865288,-1.2568232872556055,-2.44721452951616,0.7797601270137429,0.06089156076959523,0.0019293032095335505,0.008630633353750028,0.0002347491679999987,0.00029425974900000075,0.00674976594725
228,-22,604,-3,-19,16,16401,65188,65355,247,3.5625,-0.34375,9.4375,-0.01171875,-0.07421875,0.0625,1.00103759765625,-0.021240234375,-0.01104736328125,0.01507568359375,1.7518642764341474,-1.2306492514322396,-2.4498261831880983,1.00966823101,-0.021486401558,-0.011373551562,0.008295830339,0.9686562951227231,-1.2955984814405523,-2.4489522697143653,0.7832079813114243,0.06494923000831276,0.0008739134737330012,0.008630633353750028,0.0002461671829999991,0.00032618828074999946,0.0067798532547499995
232,-22,602,-15,-5,16,16401,65187,65351,248,3.625,-0.34375,9.40625,-0.05859375,-0.01953125,0.0625,1.00103759765625,-0.02130126953125,-0.01129150390625,0.01513671875,1.7595232287358074,-1.2584068581565566,-2.4573168140980237,1.009667634964,-0.021569637582,-0.01162841823,0.008385243826,0.9795268400180538,-1.324793125274977,-2.4587612996592445,0.7799963887177536,0.06638626711842033,0.0014444855612207874,0.008630037307749916,0.0002683680507499994,0.0003369143237499997,0.006751474924
235,-20,601,-7,-19,3,16401,65186,65346,248,3.671875,-0.3125,9.390625,-0.02734375,-0.07421875,0.01171875,1.00103759765625,-0.0213623046875,-0.0115966796875,0.01513671875,1.7603543763599432,-1.2933164995411615,-2.464844266260595,1.009667754173,-0.021601915359,-0.011967290193,0.008400000632,0.9820717865474313,-1.3639438009820688,-2.462780382061393,0.7782825898125119,0.07062730144090734,0.002063884199202004,0.00863015651674992,0.00023961067149999918,0.0003706105054999999,0.006736718118
237,-19,602,12,-19,-10,16401,65187,65341,247,3.703125,-0.296875,9.40625,0.046875,-0.07421875,-0.0390625,1.00103759765625,-0.02130126953125,-0.01190185546875,0.01507568359375,1.7540503501656501,-1.3285874374738016,-2.4583279985180817,1.009670853615,-0.021519819275,-0.012306829914,0.008339149877,0.9758870366451325,-1.403473322914719,-2.4537174654557643,0.7781633135205176,0.07488588544091734,0.004610533062317401,0.008633255958750086,0.000218549743750001,0.0004049744452500007,0.006736533716750001
238,-19,597,27,-25,-32,16401,65190,65335,244,3.71875,-0.296875,9.328125,0.10546875,-0.09765625,-0.125,1.00103759765625,-0.0211181640625,-0.01226806640625,0.014892578125,1.7337647149826763,-1.3713669687462333,-2.437787842220928,1.009676575661,-0.021347446367,-0.012683920562,0.008150018752,0.9551062898581919,-1.4477520214125683,-2.4342614579554875,0.7786584251244844,0.076385052666335,0.0035263842654402744,0.008638978004749998,0.00022928230449999892,0.0004158541557499999,0.006742559372999999
238,-19,595,4,-35,-40,16401,65191,65328,240,3.71875,-0.296875,9.296875,0.015625,-0.13671875,-0.15625,1.00103759765625,-0.02105712890625,-0.0126953125,0.0146484375,1.7067970075215355,-1.4210845913191272,-2.4312207181256578,1.009679079056,-0.021310353652,-0.013122281991,0.007913173176,0.929241761319674,-1.4991043805979214,-2.43013535211435,0.7775552462018616,0.07801978927879416,0.001085366011307709,0.008641481399749962,0.00025322474574999976,0.00042696949100000034,0.006735264324
234,-21,598,-6,-32,-39,16401,65191,65321,236,3.65625,-0.328125,9.34375,-0.0234375,-0.125,-0.15234375,1.00103759765625,-0.02105712890625,-0.01312255859375,0.014404296875,1.6799102654617664,-1.4706990894524488,-2.4316134895546924,1.009680509567,-0.021334476769,-0.013543295674,0.007681130897,0.9039682076035914,-1.5483810157160613,-2.432925348607709,0.7759420578581749,0.07768192626361259,0.001311859053016562,0.008642911910750062,0.0002773478627500006,0.00042073708025000024,0.006723165978
234,-24,596,-8,-35,-57,16401,65191,65314,231,3.65625,-0.375,9.3125,-0.03125,-0.13671875,-0.22265625,1.00103759765625,-0.02105712890625,-0.0135498046875,0.01409912109375,1.6460398772990528,-1.5204620184715945,-2.431892788091241,1.009682297707,-0.021372035146,-0.013984469697,0.007342838217,0.8667111319391894,-1.600243113434424,-2.4370726604964394,0.7793287453598634,0.07978109496282948,0.005179872405198349,0.00864470005074991,0.0003149062397500013,0.0004346650095000005,0.00675628287675
234,-24,595,20,-24,-43,16401,65193,65308,227,3.65625,-0.375,9.296875,0.078125,-0.09375,-0.16796875,1.00103759765625,-0.02093505859375,-0.013916015625,0.01385498046875,1.6188172660800009,-1.5632686535752738,-2.418168113470548,1.009687781334,-0.02124555409,-0.014357605018,0.007088264916,0.8385285330144553,-1.6441680950789348,-2.422640444537072,0.7802887330655456,0.08089944150366102,0.0044723310665237825,0.008650183677749945,0.00031049549625000034,0.0004415893929999998,0.00676671555275
232,-25,591,29,-7,-44,16401,65196,65304,223,3.625,-0.390625,9.234375,0.11328125,-0.02734375,-0.171875,1.00103759765625,-0.020751953125,-0.01416015625,0.01361083984375,1.5911932888647076,-1.5921563643437353,-2.3972409821591256,1.009695768356,-0.021067826077,-0.014629933052,0.006826488301,0.8091913846036383,-1.6764802072884766,-2.402270576824975,0.7820019042610693,0.08432384294474127,0.005029594665849402,0.008658170699749945,0.00031587295200000143,0.00046977680199999927,0.00678435154275
230,-24,589,40,14,-28,16401,65200,65302,220,3.59375,-0.375,9.203125,0.15625,0.0546875,-0.109375,1.00103759765625,-0.0205078125,-0.0142822265625,0.013427734375,1.5701540736906696,-1.6069759657281162,-2.3692166163270683,1.009706258774,-0.020826477557,-0.01477559749,0.006657787133,0.7899974156228877,-1.6939506902194177,-2.3747095410045427,0.7801566580677819,0.0869747244913015,0.00549292467747442,0.008668661117749998,0.00031866505700000117,0.0004933709275000003,0.006769947242
229,-25,587,27,12,-39,16401,65203,65299,216,3.578125,-0.390625,9.171875,0.10546875,0.046875,-0.15234375,1.00103759765625,-0.02032470703125,-0.01446533203125,0.01318359375,1.54236427200137,-1.6288391527613624,-2.3481697423370376,1.00971531868,-0.020662473515,-0.014934957959,0.006423253566,0.7634864421249076,-1.7130937089620868,-2.355824263648945,0.7788778298764624,0.08425455620072442,0.0076545213119074695,0.008677721023750085,0.0003377664837500016,0.00046962592774999964,0.006760340184
232,-26,583,19,10,-41,16401,65205,65296,212,3.625,-0.40625,9.109375,0.07421875,0.0390625,-0.16015625,1.00103759765625,-0.02020263671875,-0.0146484375,0.012939453125,1.5146643622533722,-1.6506017899183365,-2.3340960724799555,1.009723305702,-0.02054698579,-0.015106697567,0.006176522002,0.7356958959985955,-1.7336538783406001,-2.342426697594736,0.7789684662547767,0.08305208842226364,0.008330625114780332,0.008685708045750085,0.0003443490712499997,0.00045826006699999956,0.006762931123
236,-24,583,17,7,-30,16401,65207,65293,209,3.6875,-0.375,9.109375,0.06640625,0.02734375,-0.1171875,1.00103759765625,-0.02008056640625,-0.01483154296875,0.01275634765625,1.4939429504959907,-1.672217326570135,-2.3201114692339493,1.00973033905,-0.020442234352,-0.015294926241,0.005995075218,0.7153650847930404,-1.7559548697226672,-2.330362229531453,0.7785778657029503,0.08373754315253223,0.010250760297503714,0.008692741393750092,0.0003616679457499987,0.0004633832722499998,0.00676127243825
233,-23,583,-9,2,-17,16401,65206,65289,207,3.640625,-0.359375,9.109375,-0.03515625,0.0078125,-0.06640625,1.00103759765625,-0.0201416015625,-0.01507568359375,0.01263427734375,1.4806468818972676,-1.7004275534244206,-2.3272654130652257,1.009733438492,-0.020491372794,-0.015512083657,0.005888841581,0.7038970371243939,-1.7813146951050374,-2.3359097049396027,0.7767498447728737,0.08088714168061673,0.008644291874376986,0.008695840835750035,0.00034977123149999845,0.0004364000632500007,0.00674543576275
233,-20,582,-1,4,-7,16401,65206,65286,206,3.640625,-0.3125,9.09375,-0.00390625,0.015625,-0.02734375,1.00103759765625,-0.0201416015625,-0.0152587890625,0.0125732421875,1.4740921517235903,-1.7215819703843476,-2.3274397377407023,1.009737253189,-0.02049097605,-0.015715871006,0.005842187442,0.6990736698718233,-1.8050225992697477,-2.335924067912913,0.775018481851767,0.08344062888540016,0.008484330172210619,0.008699655532750095,0.0003493744875000017,0.0004570819434999984,0.0067310547455
234,-18,584,9,33,-11,16401,65207,65286,205,3.65625,-0.28125,9.125,0.03515625,0.12890625,-0.04296875,1.00103759765625,-0.02008056640625,-0.0152587890625,0.01251220703125,1.4670049150077495,-1.7218104579843667,-2.320352501024862,1.009745121002,-0.020429866388,-0.015748152509,0.005769271869,0.6907634176446411,-1.8089855887335398,-2.3288686967050234,0.7762414973631084,0.08717513074917305,0.008516195680161598,0.00870752334575009,0.00034929998175000157,0.0004893634464999998,0.00674293516225
231,-18,587,-8,52,2,16401,65206,65287,205,3.609375,-0.28125,9.171875,-0.03125,0.203125,0.0078125,1.00103759765625,-0.0201416015625,-0.01519775390625,0.01251220703125,1.4669645452693703,-1.7147183864627642,-2.327245372623709,1.00975227356,-0.020471027121,-0.015667034313,0.005769451614,0.6906620514601928,-1.7995800872778238,-2.3334641992588114,0.7763024938091775,0.08486170081505962,0.006218826635102648,0.008714675903749969,0.00032942555850000096,0.00046928040675000074,0.00674275541725
228,-20,587,-21,62,1,16401,65204,65289,205,3.5625,-0.3125,9.171875,-0.08203125,0.2421875,0.00390625,1.00103759765625,-0.020263671875,-0.01507568359375,0.01251220703125,1.4668812525602617,-1.7005343221499674,-2.341031042402231,1.00975883007,-0.020591363311,-0.015527370386,0.005761334673,0.6896188058944841,-1.7833630360344193,-2.3469878437715708,0.7772624466657776,0.0828287138844519,0.005956801369339626,0.008721232413750002,0.0003276914360000015,0.00045168679224999973,0.00675087235825
228,-18,586,-12,79,-17,16401,65203,65293,203,3.5625,-0.28125,9.15625,-0.046875,0.30859375,-0.06640625,1.00103759765625,-0.02032470703125,-0.01483154296875,0.01239013671875,1.4524364933457823,-1.6727135804620923,-2.3474496964151603,1.009768366814,-0.020655121654,-0.015288916416,0.00564540131,0.6760096564804191,-1.7560075357991578,-2.35383232075853,0.7764268368653632,0.08329395533706552,0.0063826243433697805,0.008730769157750062,0.0003304146227499985,0.0004573734472499997,0.00674473540875
232,-21,587,-17,97,-35,16401,65201,65299,199,3.625,-0.328125,9.171875,-0.06640625,0.37890625,-0.13671875,1.00103759765625,-0.02044677734375,-0.01446533203125,0.01214599609375,1.4238281386128007,-1.631086767548999,-2.360485486158759,1.009779453278,-0.020750636235,-0.014946397394,0.005420363043,0.6498263933167107,-1.7168486631099247,-2.3640301124564935,0.77400174529609,0.08576189556092562,0.0035446262977343324,0.008741855621750005,0.0003038588912500015,0.00048106536274999945,0.00672563305075
230,-20,586,13,101,-33,16401,65202,65305,196,3.59375,-0.3125,9.15625,0.05078125,0.39453125,-0.12890625,1.00103759765625,-0.0203857421875,-0.01409912109375,0.011962890625,1.401910222823832,-1.589574838458259,-2.3526841686325164,1.00979411602,-0.020667783916,-0.014578979462,0.005209239665,0.6248671257674763,-1.6748915195481549,-2.35400687338221,0.7770430970563558,0.08531668108989576,0.0013227047496937594,0.00875651836374991,0.00028204172850000014,0.0004798583682499996,0.00675365096
225,-20,591,5,59,-17,16401,65203,65307,194,3.515625,-0.3125,9.234375,0.01953125,0.23046875,-0.06640625,1.00103759765625,-0.02032470703125,-0.01397705078125,0.0118408203125,1.3875586044439157,-1.5759348692890647,-2.345337064502163,1.009803414345,-0.020632114261,-0.01445836015,0.00509722298,0.6118134162216655,-1.6612299367088286,-2.3496806039839115,0.7757451882222501,0.08529506741976389,0.004343539481748593,0.008765816688750094,0.0003074072297499994,0.00048130936875000023,0.0067435973325
223,-18,591,-6,53,-8,16401,65202,65308,193,3.484375,-0.28125,9.234375,-0.0234375,0.20703125,-0.03125,1.00103759765625,-0.0203857421875,-0.013916015625,0.01177978515625,1.3805239048529834,-1.5689906475931454,-2.3521411169874002,1.009810447693,-0.020659916103,-0.014372406527,0.005038237199,0.6049604801222283,-1.6514147073694938,-2.352669621935266,0.7755634247307551,0.08242405977634837,0.0005285049478658266,0.008772850036750102,0.0002741739155000013,0.00045639090199999996,0.00674154795725
226,-15,594,-15,34,-31,16401,65201,65308,190,3.53125,-0.234375,9.28125,-0.05859375,0.1328125,-0.12109375,1.00103759765625,-0.02044677734375,-0.013916015625,0.0115966796875,1.3596649141232402,-1.5693374097302277,-2.35884435730532,1.009815335274,-0.020735159516,-0.014401771128,0.004844650161,0.5831836315403923,-1.6552388485779548,-2.3609045335566754,0.7764812825828479,0.08590143884772705,0.002060176251355461,0.008777737617750025,0.0002883821722499992,0.0004857555030000002,0.0067520295265
222,-22,594,-25,31,-34,16401,65199,65307,187,3.46875,-0.34375,9.28125,-0.09765625,0.12109375,-0.1328125,1.00103759765625,-0.02056884765625,-0.01397705078125,0.01141357421875,1.3390453863816278,-1.5766108869404725,-2.372615304125698,1.009819030762,-0.02087665908,-0.014449799433,0.004632898606,0.5594974586484901,-1.6612331529296622,-2.3766393612897296,0.7795479277331377,0.08462226598918976,0.004024057164031536,0.00878143310575008,0.0003078114237499985,0.0004727486517499997,0.00678067561275
218,-18,596,-46,30,-18,16401,65195,65306,185,3.40625,-0.28125,9.3125,-0.1796875,0.1171875,-0.0703125,1.00103759765625,-0.02081298828125,-0.0140380859375,0.01129150390625,1.3256009516258898,-1.583586735745575,-2.40044665841081,1.009819507599,-0.021138876677,-0.014502207749,0.00451402925,0.5465566259416856,-1.6674498199436059,-2.406226208162977,0.7790443256842041,0.08386308419803079,0.005779549752166879,0.008781909942749966,0.0003258883957499986,0.0004641218115000005,0.00677747465625
216,-20,601,-37,7,-33,16401,65192,65303,182,3.375,-0.3125,9.390625,-0.14453125,0.02734375,-0.12890625,1.00103759765625,-0.02099609375,-0.01422119140625,0.0111083984375,1.3053782160636846,-1.604802685106852,-2.4213602811159096,1.009819507599,-0.021347545087,-0.014692379162,0.004309921991,0.5241954192959503,-1.6898568212195828,-2.429676329471173,0.7811827967677344,0.08505413611273083,0.008316048355263561,0.008781909942749966,0.000351451337,0.0004711877557500004,0.0067984764465
208,-19,598,-27,44,-2,16401,65190,65304,182,3.25,-0.296875,9.34375,-0.10546875,0.171875,-0.0078125,1.00103759765625,-0.0211181640625,-0.01416015625,0.0111083984375,1.3054203542922356,-1.5976431318419666,-2.4352470067044543,1.009823083878,-0.021499034017,-0.014659430832,0.004285351839,0.5215726715759509,-1.686034208833751,-2.4467954571489545,0.7838476827162847,0.08839107699178439,0.011548450444500258,0.008785486221750016,0.00038086995449999883,0.0004992745819999995,0.0068230465985
200,-15,593,-35,47,-1,16401,65187,65305,182,3.125,-0.234375,9.265625,-0.13671875,0.18359375,-0.00390625,1.00103759765625,-0.02130126953125,-0.01409912109375,0.0111083984375,1.3055557214486242,-1.590405880185642,-2.456117727012527,1.009825706482,-0.021692764014,-0.014608528465,0.00426549511,0.5195085285640999,-1.6800999854864562,-2.468706667890008,0.7860471928845243,0.08969410530081423,0.012588940877480859,0.008788108825749985,0.0003914944827499989,0.0005094073712499994,0.0068429033275
198,-16,596,-18,60,12,16401,65185,65307,183,3.09375,-0.25,9.3125,-0.0703125,0.234375,0.046875,1.00103759765625,-0.02142333984375,-0.01397705078125,0.01116943359375,1.3124263149915834,-1.576092450137021,-2.4700166371143637,1.009831190109,-0.021787988022,-0.014478664845,0.004322284367,0.5257822735024329,-1.6648867774072242,-2.479515578786536,0.7866440414891505,0.0887943272702032,0.009498941672172467,0.008793592452750021,0.00036464817825000023,0.0005016140637499993,0.00684714922675
195,-16,602,-19,30,24,16401,65183,65306,185,3.046875,-0.25,9.40625,-0.07421875,0.1171875,0.09375,1.00103759765625,-0.02154541015625,-0.0140380859375,0.01129150390625,1.3267349043834333,-1.5826386851284537,-2.4842556268683302,1.009833574295,-0.021888686344,-0.014524756931,0.004453774076,0.5409730386735233,-1.6698468500105175,-2.4911703735653483,0.78576186570991,0.08720816488206373,0.0069147466970180815,0.00879597663874998,0.00034327618774999957,0.00048667099350000083,0.00683772983025
192,-16,602,-6,41,49,16401,65182,65306,190,3.0,-0.25,9.40625,-0.0234375,0.16015625,0.19140625,1.00103759765625,-0.0216064453125,-0.0140380859375,0.0115966796875,1.3617489565346699,-1.5818038030745398,-2.4917114701000456,1.009837865829,-0.021914482117,-0.014502188191,0.00473283371,0.5726132071288308,-1.6665270123133582,-2.49452112826987,0.7891357494058391,0.08472320923881838,0.0028096581698244805,0.008800268172749925,0.000308036804499999,0.00046410225349999973,0.0068638459775
188,-20,602,6,50,51,16401,65183,65307,195,2.9375,-0.3125,9.40625,0.0234375,0.1953125,0.19921875,1.00103759765625,-0.02154541015625,-0.01397705078125,0.01190185546875,1.396421421006496,-1.5741271743980851,-2.4851118346820877,1.00984442234,-0.021874617785,-0.014426046982,0.0050236471,0.6053470412929831,-1.6570155278110257,-2.4904007224309357,0.7910743797135129,0.08288835341294054,0.005288887748847948,0.008806824683750047,0.0003292076287500015,0.0004489962007500001,0.00687820836875
187,-18,602,12,57,53,16401,65184,65309,200,2.921875,-0.28125,9.40625,0.046875,0.22265625,0.20703125,1.00103759765625,-0.021484375,-0.01385498046875,0.01220703125,1.4309422792342708,-1.559450867900939,-2.478418334052605,1.009852170944,-0.021796969697,-0.014307916164,0.005325889681,0.639213298987113,-1.6426419905676473,-2.4819760262450794,0.7917289802471578,0.08319112266670836,0.00355769219247426,0.008814573287750038,0.00031259469699999876,0.00045293569524999973,0.006881141569
180,-17,606,24,50,52,16401,65186,65310,205,2.8125,-0.265625,9.46875,0.09375,0.1953125,0.203125,1.00103759765625,-0.0213623046875,-0.0137939453125,0.01251220703125,1.4655240420057931,-1.551870405917038,-2.4648236666746253,1.009860634804,-0.021646007895,-0.014230832458,0.00562412804,0.6726120793615471,-1.6330840872704637,-2.465247286118418,0.792911962644246,0.08121368135342566,0.0004236194437927665,0.008823037147750012,0.00028370320749999955,0.0004368871454999996,0.00688807899125
179,-18,604,17,68,24,16401,65188,65313,207,2.796875,-0.28125,9.4375,0.06640625,0.265625,0.09375,1.00103759765625,-0.021240234375,-0.01361083984375,0.01263427734375,1.4788550083225354,-1.530736557470213,-2.4507644397253694,1.009870529175,-0.021536417305,-0.014051125385,0.005753912032,0.6867173642982688,-1.6120459460350387,-2.4528668247095657,0.7921376440242666,0.08130938856482572,0.0021023849841963482,0.008832931518750087,0.0002961829299999996,0.00044028554125,0.00688036531175
181,-17,603,26,72,18,16401,65191,65316,209,2.828125,-0.265625,9.421875,0.1015625,0.28125,0.0703125,1.00103759765625,-0.02105712890625,-0.013427734375,0.01275634765625,1.492101292346829,-1.5096955839390123,-2.429716612613263,1.009881973267,-0.021372240037,-0.013848142698,0.00584847061,0.696690102590744,-1.5884418773937317,-2.43421504463269,0.795411189756085,0.0787462934547194,0.00449843201942679,0.00884437561074991,0.00031511113075000097,0.0004204083230000006,0.00690787704625
175,-12,603,21,73,8,16401,65193,65319,210,2.734375,-0.1875,9.421875,0.08203125,0.28515625,0.03125,1.00103759765625,-0.02093505859375,-0.01324462890625,0.0128173828125,1.4984600856748662,-1.4887163065098357,-2.4155591321645127,1.009892821312,-0.021229587495,-0.013640088029,0.005883316044,0.6999172245434291,-1.5643836536966953,-2.4179092856824664,0.7985428611314371,0.07566734718685963,0.002350153517953757,0.008855223655749977,0.0002945289012500005,0.0003954591227500002,0.0069340667685
173,-14,599,21,67,6,16401,65195,65322,210,2.703125,-0.21875,9.359375,0.08203125,0.26171875,0.0234375,1.00103759765625,-0.02081298828125,-0.0130615234375,0.0128173828125,1.4978403029514007,-1.467884553012786,-2.401312056411627,1.00990319252,-0.021089717746,-0.013468062505,0.005907182116,0.7019960377097623,-1.5445212833115176,-2.401929266113794,0.7958442652416384,0.07663673029873164,0.0006172097021672762,0.008865594863749937,0.00027672946474999877,0.00040653906749999955,0.0069102006965
175,-13,598,8,69,-12,16401,65196,65325,209,2.734375,-0.203125,9.34375,0.03125,0.26953125,-0.046875,1.00103759765625,-0.020751953125,-0.01287841796875,0.01275634765625,1.4903279862573777,-1.4471085065909735,-2.3939628930349897,1.009912610054,-0.021024545655,-0.013286802918,0.005823320244,0.6919485154633134,-1.5237978361706015,-2.3942598690280863,0.7983794707940643,0.07668932957962804,0.0002969759930966376,0.008875012397749904,0.0002725925300000008,0.00040838494924999927,0.00693302741225
169,-18,601,6,72,-5,16401,65197,65328,208,2.640625,-0.28125,9.390625,0.0234375,0.28125,-0.01953125,1.00103759765625,-0.02069091796875,-0.0126953125,0.0126953125,1.48281832808925,-1.426331796444595,-2.3866164471197053,1.009921789169,-0.020978458226,-0.013087460771,0.005780468229,0.6865405066564575,-1.5008680229881985,-2.388805917081202,0.7962778214327925,0.07453622654360359,0.002189469961496826,0.008884191512749995,0.0002875402572499984,0.00039214827100000037,0.006914844271
168,-11,600,8,81,-37,16401,65198,65332,204,2.625,-0.171875,9.375,0.03125,0.31640625,-0.14453125,1.00103759765625,-0.0206298828125,-0.012451171875,0.012451171875,1.4542139669544114,-1.3989839445917889,-2.3789315578870793,1.009932637215,-0.020908147097,-0.012837919407,0.005547210574,0.6593827994668727,-1.472600849684984,-2.380297934874198,0.7948311674875387,0.07361690509319518,0.0013663769871188336,0.008895039558749929,0.00027826428450000024,0.0003867475319999994,0.006903961301
162,-9,602,0,74,-53,16401,65198,65335,199,2.53125,-0.140625,9.40625,0.0,0.2890625,-0.20703125,1.00103759765625,-0.0206298828125,-0.01226806640625,0.01214599609375,1.4188569544213077,-1.3786953106634896,-2.3782506743732,1.009942173958,-0.020879872143,-0.012631593272,0.005219527055,0.6216804092992746,-1.4495310878412138,-2.3764712513058956,0.7971765451220331,0.07083577717772416,0.0017794230673042755,0.0089045763017499,0.00024998933050000144,0.00036352686575000064,0.00692646903875
158,-11,598,1,63,-36,16401,65198,65337,195,2.46875,-0.171875,9.34375,0.00390625,0.24609375,-0.140625,1.00103759765625,-0.0206298828125,-0.01214599609375,0.01190185546875,1.390629804633983,-1.3652658700710236,-2.3777495404893183,1.009950399399,-0.020849399269,-0.012488560751,0.004993912764,0.5957046357498332,-1.433541779776612,-2.3725924154971576,0.7949251688841497,0.06827590970558828,0.0051571249921607,0.008912801742749998,0.00021951645650000046,0.0003425646572499993,0.00690794270475
155,-9,599,-8,60,-4,16401,65198,65339,194,2.421875,-0.140625,9.359375,-0.03125,0.234375,-0.015625,1.00103759765625,-0.0206298828125,-0.01202392578125,0.0118408203125,1.3833541444532083,-1.3514035207864779,-2.377496240597454,1.009956121445,-0.020870801061,-0.012359219603,0.004957354162,0.5912788323105113,-1.41865157564849,-2.3748766658072116,0.792075312142697,0.06724805486201224,0.0026195747902422184,0.00891852378874991,0.00024091824850000151,0.00033529382175000004,0.0068834661505
156,-10,605,18,56,-17,16401,65200,65341,192,2.4375,-0.15625,9.453125,0.0703125,0.21875,-0.06640625,1.00103759765625,-0.0205078125,-0.01190185546875,0.01171875,1.3689355872019247,-1.3378495469301779,-2.3631974823586193,1.009965062141,-0.02073860541,-0.012254538946,0.004846247379,0.5782453309007463,-1.4068847436832366,-2.3596466818494344,0.7906902563011784,0.06903519675305869,0.0035508005091848815,0.008927464484749903,0.00023079290999999946,0.0003526834772499994,0.006872502621
155,-11,609,19,73,-18,16401,65202,65344,190,2.421875,-0.171875,9.515625,0.07421875,0.28515625,-0.0703125,1.00103759765625,-0.0203857421875,-0.01171875,0.0115966796875,1.3543762021629153,-1.3172890004764053,-2.3488178499831003,1.00997531414,-0.020602311939,-0.012049508281,0.00472730631,0.5640866819586005,-1.3835195528709718,-2.343882361951015,0.7902895202043149,0.06623055239456654,0.0049354880320851,0.00893771648375008,0.0002165697515000009,0.00033075828099999975,0.0068693733775
146,-6,610,-19,84,-22,16401,65201,65348,188,2.28125,-0.09375,9.53125,-0.07421875,0.328125,-0.0859375,1.00103759765625,-0.02044677734375,-0.011474609375,0.011474609375,1.3399088284543743,-1.2894812279508672,-2.355311703534817,1.009981513023,-0.020681167021,-0.011779636145,0.004580661654,0.5469246465549522,-1.352590362544416,-2.352463378489565,0.7929841818994221,0.06310913459354883,0.002848325045251787,0.0089439153667501,0.00023438967725000065,0.00030502676999999943,0.006893947721
