timestamp,a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err,q_w_err,q_x_err,q_y_err,q_z_err
1724242872.9163837,-360.0,431.0,4406.0,-11957.0,2287.0,600.0,17064.0,65421.0,601.0,1156.0,-0.8622070312500001,1.0322534179687501,10.5524560546875,-3.186091887953618,0.6093996945513025,0.15987748873230498,1.04150390625,-0.00701904296875,0.03668212890625,0.070556640625,7.733500102972887,4.439112562532578,-0.49720022952744114,0.990404307842,0.004704932217,0.032984420657,0.071311175823,8.263367723367573,3.7076068840839085,0.8157933422274576,0.5298676203946853,0.7315056784486691,1.3129935717548986,0.051099598408000046,0.01172397518575,0.0036977082492499966,0.0007545351980000059
1724242872.917949,-286.0,1052.0,4680.0,-7848.0,625.0,608.0,17062.0,65282.0,603.0,1173.0,-0.6849755859375001,2.519560546875,11.20869140625,-2.0911975526185493,0.16653905076281772,0.16200918858206906,1.0413818359375,-0.0155029296875,0.03680419921875,0.07159423828125,7.814225961204712,4.523862830583118,-1.4225613229720593,0.990375876427,-0.003578475211,0.033084459603,0.072322480381,8.348768002660504,3.787126615564324,-0.13394080298618877,0.5345420414557926,0.7367362150187939,1.2886205199858705,0.05100595951050002,0.0119244544765,0.0037197396157499993,0.0007282420997500039
1724242872.9324558,-128.0,536.0,4382.0,-3604.0,254.0,468.0,17060.0,65224.0,600.0,1185.0,-0.3065625,1.28373046875,10.494975585937501,-0.9603307823187119,0.06768147023000912,0.1247044412111979,1.041259765625,-0.01904296875,0.03662109375,0.07232666015625,7.881245983312908,4.5321669382147025,-1.8092662429969883,0.990304231644,-0.00703611318,0.03293704614,0.073009043932,8.415036684349824,3.799362141072835,-0.5309056430949592,0.5337907010369154,0.7328047971418674,1.278360599902029,0.050955533980999945,0.012006855569999999,0.0036840476099999978,0.0006823837757500006
1724242872.948536,-214.0,127.0,4198.0,-1639.0,-215.0,468.0,17059.0,65204.0,590.0,1196.0,-0.5125341796875,0.30416748046875003,10.054291992187501,-0.43673200672041307,-0.057289433462409285,0.1247044412111979,1.04119873046875,-0.020263671875,0.0360107421875,0.072998046875,7.951275986217175,4.470574403540463,-1.9450567345890095,0.99024784565,-0.008239334449,0.032368030399,0.07362189889,8.481629007021528,3.7451083068055655,-0.6719993213823912,0.5303530208043528,0.7254660967348978,1.2730574132066184,0.050950884818749986,0.012024337426,0.0036427117885000013,0.0006238520149999954
1724242872.9501157,-251.0,2.0,4134.0,-854.0,-184.0,632.0,17057.0,65202.0,577.0,1210.0,-0.60114990234375,0.0047900390625,9.9010107421875,-0.22755895896231412,-0.04902909654457353,0.16840428813136124,1.04107666015625,-0.0203857421875,0.03521728515625,0.0738525390625,8.046662737514932,4.378154183402449,-1.961236603747295,0.99018061161,-0.008548855782,0.031900823116,0.07438993454,8.569689553911742,3.6951049141240433,-0.7087359001415425,0.5230268163968095,0.6830492692784058,1.2525007036057525,0.05089604854624996,0.0118368864055,0.003316462040249997,0.0005373954774999939
1724242872.964663,-238.0,-26.0,4105.0,-509.0,47.0,596.0,17055.0,65206.0,570.0,1223.0,-0.5700146484375,-0.0622705078125,9.83155517578125,-0.13562940294123876,0.012523736617363892,0.15881163880742297,1.04095458984375,-0.0201416015625,0.0347900390625,0.07464599609375,8.136233245929398,4.3263133931797855,-1.9348171634794802,0.990103900433,-0.008641782217,0.031464919448,0.075093790889,8.651273124856148,3.646757890103641,-0.7205737905274792,0.5150398789267499,0.6795555030761444,1.214243372952001,0.050850689410749994,0.0114998193455,0.003325119614500001,0.0004477947952500061
1724242872.9661286,-251.0,-45.0,4096.0,-195.0,295.0,582.0,17053.0,65215.0,568.0,1235.0,-0.60114990234375,-0.10777587890625001,9.81,-0.051960183837999115,0.07860643196004995,0.15508116407033584,1.04083251953125,-0.01959228515625,0.03466796875,0.07537841796875,8.219819452911073,4.308161459368328,-1.872864060021005,0.990020751953,-0.008500066586,0.031252875924,0.075763434172,8.72976106661975,3.621784726423053,-0.7036204967411591,0.5099416137086763,0.6863767329452752,1.1692435632798457,0.05081176757825001,0.01109221857025,0.003415092825999999,0.0003850162032500021
1724242872.9804678,-268.0,-122.0,4084.0,-173.0,490.0,768.0,17052.0,65212.0,578.0,1249.0,-0.641865234375,-0.29219238281250004,9.781259765625,-0.046098009251147945,0.13056661579804907,0.2046431855773504,1.040771484375,-0.019775390625,0.0352783203125,0.07623291015625,8.312326589727519,4.384449095760345,-1.884864576851776,0.989942967892,-0.009359813295,0.031835801899,0.076616287231,8.825159270826273,3.6961633048484908,-0.7943224338229876,0.5128326810987538,0.6882857909118538,1.0905421430287885,0.05082851648300002,0.01041557733,0.0034425184134999967,0.00038337707475000204
1724242872.9820855,-277.0,-173.0,4064.0,-305.0,478.0,804.0,17050.0,65206.0,587.0,1264.0,-0.6634204101562501,-0.41433837890625,9.733359375000001,-0.08127105677225505,0.12736906602340298,0.2142358349012887,1.0406494140625,-0.0201416015625,0.03582763671875,0.0771484375,8.411354728556919,4.454983329800999,-1.9171612201085606,0.989860296249,-0.010367085226,0.032389003783,0.077514097095,8.925106381569385,3.7686750078259514,-0.9019899484820796,0.5137516530124664,0.6863083219750479,1.015171271626481,0.05078911781350004,0.0097745163365,0.0034386329357500023,0.000365659594999998
1724242872.9963744,-265.0,-191.0,4074.0,-427.0,259.0,521.0,17050.0,65189.0,584.0,1274.0,-0.63468017578125,-0.45744873046875,9.7573095703125,-0.11377947948115706,0.06901378263611166,0.13882695271588483,1.0406494140625,-0.02117919921875,0.03564453125,0.0777587890625,8.474362699818887,4.443768511651736,-2.0299097709068428,0.989805519581,-0.011500785127,0.032583069056,0.078096270561,8.988068104144594,3.8013918907018214,-1.0285767586477534,0.513705404325707,0.6423766209499142,1.0013330122590893,0.05084389448149995,0.00967841409175,0.0030614621939999975,0.00033748149850000575
1724242872.9980028,-311.0,11.0,4030.0,-958.0,-406.0,385.0,17049.0,65183.0,576.0,1283.0,-0.7448510742187501,0.026345214843750003,9.6519287109375,-0.25527105700924696,-0.10818376737552639,0.1025880552698957,1.04058837890625,-0.02154541015625,0.03515625,0.07830810546875,8.534414303662517,4.389754194337798,-2.071891212297418,0.989776790142,-0.01198658254,0.03238780424,0.078596271574,9.044147316718472,3.7841341439225156,-1.08434419087373,0.5097330130559552,0.6056200504152827,0.9875470214236879,0.05081158876424996,0.00955882761625,0.0027684457600000018,0.00028816610524999564
1724242873.0123863,-255.0,304.0,4078.0,-680.0,-490.0,829.0,17048.0,65182.0,564.0,1300.0,-0.61072998046875,0.7280859375000001,9.7668896484375,-0.18119448722994566,-0.13056661579804907,0.2208973969318014,1.04052734375,-0.0216064453125,0.034423828125,0.079345703125,8.649640248763,4.305050488943767,-2.080552616842747,0.989702284336,-0.012033830397,0.031808625907,0.079589016736,9.15943145249585,3.719828801796811,-1.0912519630697723,0.5097912037328509,0.585221687146956,0.9893006537729747,0.05082505941399995,0.0095726149155,0.002615202217999997,0.0002433136109999956
1724242873.0142276,-251.0,29.0,4079.0,-770.0,-428.0,1007.0,17046.0,65180.0,554.0,1320.0,-0.60114990234375,0.06945556640625,9.769284667968751,-0.2051761105397914,-0.11404594196237756,0.26832771858905186,1.0404052734375,-0.021728515625,0.0338134765625,0.08056640625,8.784997352495449,4.23575879598052,-2.094437687453509,0.989604890347,-0.012182611972,0.031232157722,0.080784201622,9.297851544468063,3.6569973772100415,-1.1092028049788962,0.5128541919726146,0.5787614187704788,0.9852348824746127,0.050800383090499945,0.009545903653,0.0025813188404999986,0.0002177953719999931
1724242873.0283813,-230.0,-220.0,4122.0,-1119.0,-512.0,1130.0,17044.0,65160.0,543.0,1342.0,-0.5508544921875,-0.5269042968750001,9.8722705078125,-0.29817151648574886,-0.13642879038490024,0.3011026037791744,1.040283203125,-0.02294921875,0.03314208984375,0.0819091796875,8.929661904684671,4.1698752033418645,-2.2289014291922165,0.989506006241,-0.013980912976,0.030363148078,0.082090646029,9.443190808272591,3.576687602992407,-1.3195612234824163,0.51352890358792,0.5931876003494576,0.9093402057098001,0.05077719688399995,0.008968305774,0.0027789417657500017,0.00018146634150000007
1724242873.0302172,-353.0,2.0,4051.0,-1468.0,-773.0,972.0,17043.0,65143.0,531.0,1362.0,-0.8454418945312501,0.0047900390625,9.702224121093751,-0.3911669224317062,-0.20597549798345294,0.2590015317463341,1.04022216796875,-0.02398681640625,0.03240966796875,0.0831298828125,9.061373464416741,4.095238483608143,-2.3443183042591715,0.989426076412,-0.015133273788,0.029872048646,0.083276122808,9.576647595522118,3.5335416010616765,-1.4525524184639842,0.515274131105377,0.5616968825464665,0.8917658857951873,0.05079609155675002,0.00885354261825,0.0025376193227500017,0.00014623999549999434
