a_x,a_y,a_z,w_x,w_y,w_z,q_w_int,q_x_int,q_y_int,q_z_int,a_x_fp,a_y_fp,a_z_fp,w_x_fp,w_y_fp,w_z_fp,q_w,q_x,q_y,q_z,psi,theta,phi
-396,177,270,-69,120,87,16217,63661,163,64360,-0.024169921875,0.01080322265625,0.0164794921875,-0.00421142578125,0.00732421875,0.00531005859375,0.98980712890625,-0.11444091796875,0.00994873046875,-0.07177734375,-8.316958965471835,0.18713513625309267,-13.204073163333456
-420,221,178,-49,182,133,16217,63660,185,64371,-0.025634765625,0.01348876953125,0.0108642578125,-0.00299072265625,0.0111083984375,0.00811767578125,0.98980712890625,-0.114501953125,0.01129150390625,-0.07110595703125,-8.258318688088378,0.34774627551437587,-13.222568380829209
-428,269,88,20,271,192,16218,63666,216,64387,-0.026123046875,0.01641845703125,0.00537109375,0.001220703125,0.01654052734375,0.01171875,0.9898681640625,-0.1141357421875,0.01318359375,-0.07012939453125,-8.171968502848737,0.5782100869532605,-13.19616018301382
-380,309,36,189,415,276,16221,63690,260,64409,-0.023193359375,0.01885986328125,0.002197265625,0.01153564453125,0.02532958984375,0.016845703125,0.99005126953125,-0.1126708984375,0.015869140625,-0.06878662109375,-8.053365975523917,0.9123033742228653,-13.049368689987277
-277,242,128,458,492,333,16227,63740,310,64435,-0.01690673828125,0.0147705078125,0.0078125,0.0279541015625,0.030029296875,0.02032470703125,0.99041748046875,-0.109619140625,0.0189208984375,-0.06719970703125,-7.908747739864048,1.3033867838193196,-12.7218513260392
-147,102,265,852,520,358,16237,63828,360,64463,-0.00897216796875,0.0062255859375,0.01617431640625,0.052001953125,0.03173828125,0.0218505859375,0.99102783203125,-0.104248046875,0.02197265625,-0.06549072265625,-7.744022922296759,1.7131967079184358,-12.126150163294486
-44,-51,469,1096,517,353,16248,63940,408,64489,-0.002685546875,-0.00311279296875,0.02862548828125,0.06689453125,0.03155517578125,0.02154541015625,0.99169921875,-0.097412109375,0.02490234375,-0.06390380859375,-7.585031912619102,2.1170599899149365,-11.360728235331491
11,-155,691,1196,443,305,16259,64056,443,64511,0.00067138671875,-0.00946044921875,0.04217529296875,0.072998046875,0.02703857421875,0.01861572265625,0.99237060546875,-0.09033203125,0.02703857421875,-0.06256103515625,-7.439490848754302,2.427892734101322,-10.560450429171786
-90,-168,888,998,312,233,16269,64155,473,64529,-0.0054931640625,-0.01025390625,0.05419921875,0.0609130859375,0.01904296875,0.01422119140625,0.99298095703125,-0.08428955078125,0.02886962890625,-0.06146240234375,-7.317016978992129,2.692328552874801,-9.876455287566882
-222,-93,926,655,202,177,16275,64221,493,64543,-0.0135498046875,-0.00567626953125,0.0565185546875,0.03997802734375,0.0123291015625,0.01080322265625,0.99334716796875,-0.08026123046875,0.03009033203125,-0.06060791015625,-7.219972392419209,2.8689304587922333,-9.420231659584921
-323,-15,878,259,95,131,16277,64248,505,64554,-0.01971435546875,-0.00091552734375,0.0535888671875,0.01580810546875,0.00579833984375,0.00799560546875,0.99346923828125,-0.07861328125,0.03082275390625,-0.0599365234375,-7.145501147306725,2.9703576767369633,-9.234711717471166
-381,22,762,-79,3,82,16277,64242,510,64562,-0.02325439453125,0.0013427734375,0.0465087890625,-0.00482177734375,0.00018310546875,0.0050048828125,0.99346923828125,-0.0789794921875,0.0311279296875,-0.0594482421875,-7.093486992321324,3.0070536894376936,-9.277609128536197
-394,25,571,-361,-79,13,16275,64208,508,64565,-0.0240478515625,0.00152587890625,0.03485107421875,-0.02203369140625,-0.00482177734375,0.00079345703125,0.99334716796875,-0.0810546875,0.031005859375,-0.05926513671875,-7.0772999386717865,2.980250453959396,-9.514469579447637
-367,23,428,-420,-108,-36,16272,64168,503,64564,-0.02239990234375,0.00140380859375,0.026123046875,-0.025634765625,-0.006591796875,-0.002197265625,0.9931640625,-0.08349609375,0.03070068359375,-0.059326171875,-7.0883585059103815,2.9276341871412295,-9.792968394711405
-331,33,312,-381,-100,-72,16269,64132,499,64559,-0.02020263671875,0.00201416015625,0.01904296875,-0.02325439453125,-0.006103515625,-0.00439453125,0.99298095703125,-0.085693359375,0.03045654296875,-0.05963134765625,-7.1271016597932455,2.8812159308236405,-10.044564867209466
-301,49,237,-287,-64,-87,16266,64105,497,64552,-0.01837158203125,0.00299072265625,0.01446533203125,-0.01751708984375,-0.00390625,-0.00531005859375,0.9927978515625,-0.08734130859375,0.03033447265625,-0.06005859375,-7.1796345017330925,2.851114771199388,-10.234594304505283
-284,58,200,-133,-3,-79,16264,64093,500,64545,-0.017333984375,0.0035400390625,0.01220703125,-0.00811767578125,-0.00018310546875,-0.00482177734375,0.99267578125,-0.08807373046875,0.030517578125,-0.06048583984375,-7.232829848390175,2.8621801946051297,-10.321760818013365
-284,42,207,-31,46,-59,16263,64091,508,64539,-0.017333984375,0.0025634765625,0.01263427734375,-0.00189208984375,0.0028076171875,-0.00360107421875,0.99261474609375,-0.08819580078125,0.031005859375,-0.06085205078125,-7.280478655276741,2.913023794720076,-10.34080974907291
-300,14,237,51,87,-38,16263,64097,519,64535,-0.018310546875,0.0008544921875,0.01446533203125,0.00311279296875,0.00531005859375,-0.0023193359375,0.99261474609375,-0.08782958984375,0.03167724609375,-0.06109619140625,-7.314550137289134,2.9895888932011574,-10.304641374688652
-326,-17,273,118,123,-20,16264,64110,533,64532,-0.0198974609375,-0.00103759765625,0.01666259765625,0.0072021484375,0.00750732421875,-0.001220703125,0.99267578125,-0.0870361328125,0.03253173828125,-0.061279296875,-7.34202193971646,3.090882305952768,-10.220361371940925
-377,-38,312,187,151,3,16265,64129,550,64531,-0.02301025390625,-0.0023193359375,0.01904296875,0.01141357421875,0.00921630859375,0.00018310546875,0.99273681640625,-0.08587646484375,0.0335693359375,-0.06134033203125,-7.356365011158712,3.216879705343674,-10.095409516036701
-422,-32,328,225,164,23,16267,64152,568,64531,-0.0257568359375,-0.001953125,0.02001953125,0.01373291015625,0.010009765625,0.00140380859375,0.99285888671875,-0.08447265625,0.03466796875,-0.06134033203125,-7.362958924784084,3.352434514505388,-9.942279746261267
-463,-23,336,253,169,46,16269,64178,587,64534,-0.02825927734375,-0.00140380859375,0.0205078125,0.01544189453125,0.01031494140625,0.0028076171875,0.99298095703125,-0.0828857421875,0.03582763671875,-0.0611572265625,-7.348365961535639,3.4980286868016535,-9.768188639296564
-477,-21,348,292,164,61,16271,64208,605,64538,-0.02911376953125,-0.00128173828125,0.021240234375,0.017822265625,0.010009765625,0.00372314453125,0.99310302734375,-0.0810546875,0.03692626953125,-0.0609130859375,-7.325018093335037,3.6389286749951855,-9.56550136704076
-470,-10,348,325,148,72,16273,64241,621,64543,-0.0286865234375,-0.0006103515625,0.021240234375,0.01983642578125,0.009033203125,0.00439453125,0.99322509765625,-0.07904052734375,0.03790283203125,-0.06060791015625,-7.292439408271235,3.7676849432381014,-9.340679331429794
-485,7,339,353,120,79,16276,64276,635,64549,-0.02960205078125,0.00042724609375,0.02069091796875,0.02154541015625,0.00732421875,0.00482177734375,0.993408203125,-0.076904296875,0.03875732421875,-0.06024169921875,-7.25036279427121,3.8840754927232064,-9.100092465433258
-475,35,324,366,108,72,16279,64313,647,64554,-0.02899169921875,0.00213623046875,0.019775390625,0.0223388671875,0.006591796875,0.00439453125,0.99359130859375,-0.07464599609375,0.03948974609375,-0.0599365234375,-7.213240382570201,3.986722139691987,-8.844736287395062
-451,60,324,364,97,61,16282,64350,658,64558,-0.02752685546875,0.003662109375,0.019775390625,0.022216796875,0.00592041015625,0.00372314453125,0.9937744140625,-0.0723876953125,0.0401611328125,-0.0596923828125,-7.1820966428603334,4.081778211094778,-8.589053346372367
-417,83,331,356,84,46,16284,64386,668,64561,-0.02545166015625,0.00506591796875,0.02020263671875,0.021728515625,0.005126953125,0.0028076171875,0.993896484375,-0.0701904296875,0.040771484375,-0.05950927734375,-7.157661308847694,4.168581728396962,-8.340578398771548
-318,120,346,330,67,13,16286,64420,676,64561,-0.0194091796875,0.00732421875,0.0211181640625,0.0201416015625,0.00408935546875,0.00079345703125,0.9940185546875,-0.068115234375,0.041259765625,-0.05950927734375,-7.153230233245268,4.239111338044886,-8.105773428264675
-260,136,369,287,59,-8,16288,64450,683,64559,-0.015869140625,0.00830078125,0.02252197265625,0.01751708984375,0.00360107421875,-0.00048828125,0.994140625,-0.0662841796875,0.04168701171875,-0.05963134765625,-7.162911753670927,4.300088887727618,-7.898891259203753
-222,143,384,236,41,-23,16289,64475,688,64556,-0.0135498046875,0.00872802734375,0.0234375,0.014404296875,0.00250244140625,-0.00140380859375,0.99420166015625,-0.06475830078125,0.0419921875,-0.059814453125,-7.180022371868915,4.344342036267533,-7.726752998656414
-188,153,390,172,31,-33,16290,64495,692,64552,-0.011474609375,0.00933837890625,0.0238037109375,0.010498046875,0.00189208984375,-0.00201416015625,0.9942626953125,-0.06353759765625,0.042236328125,-0.06005859375,-7.204702112736121,4.379141894161214,-7.589326676141267
-181,152,398,105,23,-36,16290,64508,695,64548,-0.01104736328125,0.00927734375,0.0242919921875,0.00640869140625,0.00140380859375,-0.002197265625,0.9942626953125,-0.062744140625,0.04241943359375,-0.060302734375,-7.230969207804949,4.403781568821514,-7.500834023067537
-229,129,387,20,13,-31,16290,64512,699,64545,-0.01397705078125,0.00787353515625,0.02362060546875,0.001220703125,0.00079345703125,-0.00189208984375,0.9942626953125,-0.0625,0.04266357421875,-0.06048583984375,-7.252863022542171,4.4320571899936,-7.475449207245282
-278,104,367,-23,10,-28,16290,64512,703,64543,-0.0169677734375,0.00634765625,0.02239990234375,-0.00140380859375,0.0006103515625,-0.001708984375,0.9942626953125,-0.0625,0.04290771484375,-0.06060791015625,-7.268732500012977,4.459080172216169,-7.477779424575564
-314,91,347,-44,18,-26,16290,64510,708,64541,-0.0191650390625,0.00555419921875,0.02117919921875,-0.002685546875,0.0010986328125,-0.0015869140625,0.9942626953125,-0.0626220703125,0.043212890625,-0.06072998046875,-7.2855684889799734,4.492227415205555,-7.494553922055045
-324,91,332,-41,26,-23,16290,64508,714,64539,-0.019775390625,0.00555419921875,0.020263671875,-0.00250244140625,0.0015869140625,-0.00140380859375,0.9942626953125,-0.062744140625,0.0435791015625,-0.06085205078125,-7.302890362471436,4.532348505989596,-7.511802053496428
-320,99,323,-15,36,-23,16290,64508,721,64537,-0.01953125,0.00604248046875,0.01971435546875,-0.00091552734375,0.002197265625,-0.00140380859375,0.9942626953125,-0.062744140625,0.04400634765625,-0.06097412109375,-7.3202007394067286,4.580300273378125,-7.515553863410786
-314,103,326,10,38,-20,16290,64511,728,64535,-0.0191650390625,0.00628662109375,0.0198974609375,0.0006103515625,0.0023193359375,-0.001220703125,0.9942626953125,-0.06256103515625,0.04443359375,-0.06109619140625,-7.336753846696021,4.629541392126719,-7.498358946788418
-314,105,336,41,41,-20,16290,64517,735,64533,-0.0191650390625,0.00640869140625,0.0205078125,0.00250244140625,0.00250244140625,-0.001220703125,0.9942626953125,-0.06219482421875,0.04486083984375,-0.06121826171875,-7.3525225573724295,4.680079876095648,-7.46021503341581
-314,107,351,69,38,-18,16290,64526,741,64531,-0.0191650390625,0.00653076171875,0.02142333984375,0.00421142578125,0.0023193359375,-0.0010986328125,0.9942626953125,-0.0616455078125,0.04522705078125,-0.06134033203125,-7.367007474275525,4.72494602006831,-7.400649525750461
-316,109,375,87,31,-20,16290,64536,746,64529,-0.019287109375,0.00665283203125,0.02288818359375,0.00531005859375,0.00189208984375,-0.001220703125,0.9942626953125,-0.06103515625,0.0455322265625,-0.06146240234375,-7.380717077149769,4.7632837363569696,-7.333632029718438
-316,110,394,84,20,-20,16290,64546,750,64527,-0.019287109375,0.0067138671875,0.0240478515625,0.005126953125,0.001220703125,-0.001220703125,0.9942626953125,-0.0604248046875,0.0457763671875,-0.06158447265625,-7.393919773367754,4.794662284028398,-7.266147548062968
-324,143,428,56,13,-23,16290,64554,754,64525,-0.019775390625,0.00872802734375,0.026123046875,0.00341796875,0.00079345703125,-0.00140380859375,0.9942626953125,-0.0599365234375,0.0460205078125,-0.06170654296875,-7.40761950114542,4.825193173750134,-7.212644612334857
-323,178,470,-54,3,-18,16290,64551,757,64524,-0.01971435546875,0.0108642578125,0.0286865234375,-0.0032958984375,0.00018310546875,-0.0010986328125,0.9942626953125,-0.06011962890625,0.04620361328125,-0.061767578125,-7.416792004434029,4.844408271820573,-7.235295582393216
-316,134,449,-113,-20,-13,16289,64542,759,64524,-0.019287109375,0.0081787109375,0.02740478515625,-0.00689697265625,-0.001220703125,-0.00079345703125,0.99420166015625,-0.0606689453125,0.04632568359375,-0.061767578125,-7.4206006462460685,4.8541389830454325,-7.299610072806993
-314,93,400,-125,-28,-18,16288,64532,760,64523,-0.0191650390625,0.00567626953125,0.0244140625,-0.00762939453125,-0.001708984375,-0.0010986328125,0.994140625,-0.061279296875,0.04638671875,-0.06182861328125,-7.431208936182039,4.856026190891485,-7.370713632602426
-299,94,395,-141,-20,-18,16287,64520,762,64522,-0.01824951171875,0.0057373046875,0.02410888671875,-0.00860595703125,-0.001220703125,-0.0010986328125,0.99407958984375,-0.06201171875,0.0465087890625,-0.0618896484375,-7.442829972367211,4.864012930123859,-7.456272585834338
-289,86,399,-161,-15,-13,16286,64506,765,64522,-0.01763916015625,0.0052490234375,0.02435302734375,-0.00982666015625,-0.00091552734375,-0.00079345703125,0.9940185546875,-0.0628662109375,0.04669189453125,-0.0618896484375,-7.448491345160201,4.878536853958577,-7.556019607800717
-283,86,389,-174,-15,-10,16285,64491,768,64522,-0.01727294921875,0.0052490234375,0.02374267578125,-0.0106201171875,-0.00091552734375,-0.0006103515625,0.99395751953125,-0.06378173828125,0.046875,-0.0618896484375,-7.454446959843213,4.892624074973806,-7.66275836644461
-276,104,362,-182,-20,0,16284,64476,770,64523,-0.016845703125,0.00634765625,0.0220947265625,-0.0111083984375,-0.001220703125,0.0,0.993896484375,-0.064697265625,0.0469970703125,-0.06182861328125,-7.452946756532298,4.900186224310992,-7.768754756928048
-268,110,354,-195,-23,10,16283,64460,772,64525,-0.016357421875,0.0067138671875,0.0216064453125,-0.01190185546875,-0.00140380859375,0.0006103515625,0.99383544921875,-0.065673828125,0.047119140625,-0.06170654296875,-7.444741760086934,4.907787020409261,-7.88147088782102
-259,112,344,-200,-28,20,16282,64443,773,64528,-0.01580810546875,0.0068359375,0.02099609375,-0.01220703125,-0.001708984375,0.001220703125,0.9937744140625,-0.06671142578125,0.04718017578125,-0.0615234375,-7.429325115286636,4.9084734099768035,-8.000430472781701
-252,111,337,-195,-31,33,16281,64427,774,64533,-0.015380859375,0.00677490234375,0.02056884765625,-0.01190185546875,-0.00189208984375,0.00201416015625,0.99371337890625,-0.06768798828125,0.0472412109375,-0.06121826171875,-7.399668240569202,4.91058356959338,-8.111866942254276
-240,99,328,-172,-38,44,16280,64413,775,64539,-0.0146484375,0.00604248046875,0.02001953125,-0.010498046875,-0.0023193359375,0.002685546875,0.99365234375,-0.06854248046875,0.04730224609375,-0.06085205078125,-7.362492132657919,4.914097803535986,-8.209063446542757
-235,99,327,-143,-44,51,16280,64402,775,64545,-0.01434326171875,0.00604248046875,0.01995849609375,-0.00872802734375,-0.002685546875,0.00311279296875,0.99365234375,-0.0692138671875,0.04730224609375,-0.06048583984375,-7.323521362121251,4.91231411969156,-8.284307580396366
-227,96,331,-123,-54,56,16280,64393,774,64552,-0.01385498046875,0.005859375,0.02020263671875,-0.00750732421875,-0.0032958984375,0.00341796875,0.99365234375,-0.06976318359375,0.0472412109375,-0.06005859375,-7.276499421960679,4.904945495078559,-8.344842918508277
-229,89,328,-100,-61,64,16280,64386,772,64559,-0.01397705078125,0.00543212890625,0.02001953125,-0.006103515625,-0.00372314453125,0.00390625,0.99365234375,-0.0701904296875,0.047119140625,-0.05963134765625,-7.22840548619741,4.891492973299657,-8.390947098974978
-252,97,321,-61,-74,67,16280,64382,769,64566,-0.015380859375,0.00592041015625,0.01959228515625,-0.00372314453125,-0.0045166015625,0.00408935546875,0.99365234375,-0.0704345703125,0.04693603515625,-0.0592041015625,-7.178970843561111,4.872354508198973,-8.415643275329387
-293,110,304,-41,-74,72,16280,64380,766,64574,-0.01788330078125,0.0067138671875,0.0185546875,-0.00250244140625,-0.0045166015625,0.00439453125,0.99365234375,-0.070556640625,0.0467529296875,-0.0587158203125,-7.122012039524387,4.854560980255312,-8.42611873327571
-312,100,291,-38,-64,74,16280,64378,764,64582,-0.01904296875,0.006103515625,0.01776123046875,-0.0023193359375,-0.00390625,0.0045166015625,0.99365234375,-0.0706787109375,0.046630859375,-0.0582275390625,-7.065581928491873,4.843756221070621,-8.437065256506218
-301,94,264,-18,-54,74,16281,64378,763,64590,-0.01837158203125,0.0057373046875,0.01611328125,-0.0010986328125,-0.0032958984375,0.0045166015625,0.99371337890625,-0.0706787109375,0.04656982421875,-0.0577392578125,-7.008703425718211,4.841077335855453,-8.433964971657206
-296,62,248,-10,-28,74,16282,64379,764,64598,-0.01806640625,0.0037841796875,0.01513671875,-0.0006103515625,-0.001708984375,0.0045166015625,0.9937744140625,-0.07061767578125,0.046630859375,-0.0572509765625,-6.952629476168248,4.852750464139641,-8.424773721252324
-299,35,250,-36,0,72,16282,64377,768,64605,-0.01824951171875,0.00213623046875,0.0152587890625,-0.002197265625,0.0,0.00439453125,0.9937744140625,-0.07073974609375,0.046875,-0.05682373046875,-6.906386000954628,4.883325533318879,-8.438662732434791
-301,11,265,-59,23,64,16282,64373,774,64612,-0.01837158203125,0.00067138671875,0.01617431640625,-0.00360107421875,0.00140380859375,0.00390625,0.9937744140625,-0.07098388671875,0.0472412109375,-0.056396484375,-6.8617571466849405,4.927074750773237,-8.467385094081163
-300,11,275,-61,36,51,16282,64368,782,64617,-0.018310546875,0.00067138671875,0.01678466796875,-0.00372314453125,0.002197265625,0.00311279296875,0.9937744140625,-0.0712890625,0.0477294921875,-0.05609130859375,-6.832472194522081,4.983410681835648,-8.504487739358712
-316,13,285,-64,49,36,16282,64363,791,64621,-0.019287109375,0.00079345703125,0.01739501953125,-0.00390625,0.00299072265625,0.002197265625,0.9937744140625,-0.07159423828125,0.04827880859375,-0.05584716796875,-6.810751002467479,5.046247767912332,-8.542278682405103
-300,19,275,-51,54,26,16282,64359,800,64624,-0.018310546875,0.00115966796875,0.01678466796875,-0.00311279296875,0.0032958984375,0.0015869140625,0.9937744140625,-0.07183837890625,0.048828125,-0.0556640625,-6.7957773651708555,5.108994078608992,-8.573340145498934
-341,24,284,-41,61,13,16282,64356,810,64625,-0.02081298828125,0.00146484375,0.017333984375,-0.00250244140625,0.00372314453125,0.00079345703125,0.9937744140625,-0.072021484375,0.0494384765625,-0.05560302734375,-6.795072761761784,5.178113890831299,-8.59840675838681
-415,30,298,-105,69,-23,16281,64347,821,64623,-0.02532958984375,0.0018310546875,0.0181884765625,-0.00640869140625,0.00421142578125,-0.00140380859375,0.99371337890625,-0.07257080078125,0.05010986328125,-0.05572509765625,-6.818087255866825,5.250001986816844,-8.667258402285544
-328,65,316,-177,72,-59,16279,64332,832,64618,-0.02001953125,0.00396728515625,0.019287109375,-0.01080322265625,0.00439453125,-0.00360107421875,0.99359130859375,-0.073486328125,0.05078125,-0.0560302734375,-6.864357100975923,5.31761446686932,-8.779507263677836
-250,76,337,-225,49,-77,16277,64312,840,64612,-0.0152587890625,0.004638671875,0.02056884765625,-0.01373291015625,0.00299072265625,-0.00469970703125,0.99346923828125,-0.07470703125,0.05126953125,-0.056396484375,-6.9175384360550005,5.361710276951719,-8.925714423633078
-252,80,341,-261,13,-90,16274,64289,845,64605,-0.015380859375,0.0048828125,0.02081298828125,-0.01593017578125,0.00079345703125,-0.0054931640625,0.9932861328125,-0.07611083984375,0.05157470703125,-0.05682373046875,-6.977435721660526,5.382663847154712,-9.092443649079891
-262,81,328,-289,-23,-100,16271,64263,847,64597,-0.0159912109375,0.00494384765625,0.02001953125,-0.01763916015625,-0.00140380859375,-0.006103515625,0.99310302734375,-0.07769775390625,0.05169677734375,-0.05731201171875,-7.043511597844897,5.380784517998123,-9.27909547806489
-211,62,323,-323,-46,-102,16268,64234,846,64590,-0.01287841796875,0.0037841796875,0.01971435546875,-0.01971435546875,-0.0028076171875,-0.0062255859375,0.992919921875,-0.0794677734375,0.0516357421875,-0.0577392578125,-7.101678756907529,5.35713625234263,-9.485032295763505
-283,51,319,-353,-90,-128,16265,64201,842,64581,-0.01727294921875,0.00311279296875,0.01947021484375,-0.02154541015625,-0.0054931640625,-0.0078125,0.99273681640625,-0.08148193359375,0.0513916015625,-0.05828857421875,-7.173038617842695,5.309618238678701,-9.718057180261297
-279,44,308,-376,-95,-133,16262,64165,837,64571,-0.01702880859375,0.002685546875,0.018798828125,-0.02294921875,-0.00579833984375,-0.00811767578125,0.9925537109375,-0.08367919921875,0.05108642578125,-0.05889892578125,-7.25139697279264,5.2530606631501335,-9.971756804861725
-333,40,315,-366,-108,-156,16259,64130,831,64559,-0.02032470703125,0.00244140625,0.01922607421875,-0.0223388671875,-0.006591796875,-0.009521484375,0.99237060546875,-0.0858154296875,0.05072021484375,-0.05963134765625,-7.342524937040823,5.1884556788978236,-10.21844401447723
-366,61,314,-384,-102,-174,16255,64093,825,64545,-0.0223388671875,0.00372314453125,0.0191650390625,-0.0234375,-0.0062255859375,-0.0106201171875,0.99212646484375,-0.08807373046875,0.05035400390625,-0.06048583984375,-7.44833191123584,5.121074418097255,-10.480140957787519
-357,92,330,-397,-95,-182,16251,64055,820,64531,-0.02178955078125,0.005615234375,0.0201416015625,-0.02423095703125,-0.00579833984375,-0.0111083984375,0.99188232421875,-0.09039306640625,0.050048828125,-0.06134033203125,-7.55476142625048,5.059810592604819,-10.74915264143224
-330,124,338,-412,-90,-172,16247,64017,815,64518,-0.0201416015625,0.007568359375,0.0206298828125,-0.025146484375,-0.0054931640625,-0.010498046875,0.99163818359375,-0.09271240234375,0.04974365234375,-0.0621337890625,-7.653919118427384,4.998764682278664,-11.01776155044041
-307,145,345,-425,-84,-151,16243,63978,811,64507,-0.01873779296875,0.00885009765625,0.02105712890625,-0.02593994140625,-0.005126953125,-0.00921630859375,0.99139404296875,-0.0950927734375,0.04949951171875,-0.06280517578125,-7.739805594868689,4.945171431968261,-11.293195047225574
-292,150,346,-451,-82,-118,16238,63936,807,64499,-0.017822265625,0.0091552734375,0.0211181640625,-0.02752685546875,-0.0050048828125,-0.0072021484375,0.9910888671875,-0.09765625,0.04925537109375,-0.06329345703125,-7.805781914461734,4.891602655802565,-11.589390081784474
-288,140,346,-468,-77,-97,16233,63893,804,64493,-0.017578125,0.008544921875,0.0211181640625,-0.028564453125,-0.00469970703125,-0.00592041015625,0.99078369140625,-0.10028076171875,0.049072265625,-0.06365966796875,-7.858544428888764,4.845681957524107,-11.89250179545229
-298,129,348,-489,-67,-90,16228,63848,802,64488,-0.0181884765625,0.00787353515625,0.021240234375,-0.02984619140625,-0.00408935546875,-0.0054931640625,0.990478515625,-0.10302734375,0.0489501953125,-0.06396484375,-7.90534853654518,4.806332472354778,-12.209758480354546
-307,122,351,-499,-46,-92,16223,63802,803,64482,-0.01873779296875,0.0074462890625,0.02142333984375,-0.03045654296875,-0.0028076171875,-0.005615234375,0.99017333984375,-0.1058349609375,0.04901123046875,-0.0643310546875,-7.961480097399907,4.7864557447040665,-12.535711745243555
-306,107,355,-504,-33,-95,16217,63755,805,64476,-0.0186767578125,0.00653076171875,0.02166748046875,-0.03076171875,-0.00201416015625,-0.00579833984375,0.98980712890625,-0.10870361328125,0.04913330078125,-0.064697265625,-8.019052487898184,4.77248724755065,-12.869901803390853
-285,100,349,-486,-28,-90,16211,63710,807,64470,-0.01739501953125,0.006103515625,0.02130126953125,-0.0296630859375,-0.001708984375,-0.0054931640625,0.98944091796875,-0.1114501953125,0.04925537109375,-0.0650634765625,-8.076079139331247,4.759180427985565,-13.190179337313998
-262,90,351,-448,-23,-72,16206,63669,810,64466,-0.0159912109375,0.0054931640625,0.02142333984375,-0.02734375,-0.00140380859375,-0.00439453125,0.9891357421875,-0.11395263671875,0.0494384765625,-0.0653076171875,-8.118525533462918,4.756357088455176,-13.481876109535897
