a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref,psi_err,theta_err,phi_err,q_w_err,q_x_err,q_y_err,q_z_err
-84,-209,188,256,-2235,-558,15988,356,61835,635,-1.3125,-3.265625,2.9375,1.0,-8.73046875,-2.1796875,0.975830078125,0.021728515625,-0.22589111328125,0.03875732421875,4.18220563292328,-26.266500703341514,1.5806306461249404,1.020364046097,0.025714240968,-0.231624484062,0.041109226644,4.17338194719861,-28.346118998198037,1.9370145604752749,0.008823685724669517,2.079618294856523,0.35638391435033445,0.044533967972000044,0.003985725342999999,0.005733370780750008,0.002351902425249998
-74,-179,135,325,-2235,-586,15940,405,61630,583,-1.15625,-2.796875,2.109375,1.26953125,-8.73046875,-2.2890625,0.972900390625,0.02471923828125,-0.2384033203125,0.03558349609375,3.6974462560106094,-27.75194489177517,2.0025974814878684,1.017379760742,0.028815701604,-0.244687572122,0.037744749337,3.68100497636135,-30.003681844787298,2.3568710265311577,0.016441279649259233,2.251736953012127,0.35427354504328923,0.044479370117000094,0.0040964633227499984,0.006284251809500013,0.0021612532432499984
-54,-176,166,415,-2235,-620,15889,464,61425,530,-0.84375,-2.75,2.59375,1.62109375,-8.73046875,-2.421875,0.96978759765625,0.0283203125,-0.25091552734375,0.0323486328125,3.166322258245336,-29.24215538829429,2.5241959435388686,1.014198422432,0.032499015331,-0.257680475712,0.034302797168,3.143146179137525,-31.662041865299088,2.8699236045109644,0.023176079107810832,2.4198864770047983,0.34572766097209584,0.04441082477574998,0.004178702830999997,0.006764948368249979,0.001954164355499999
-3,-137,310,499,-2235,-635,15835,530,61223,477,-0.046875,-2.140625,4.84375,1.94921875,-8.73046875,-2.48046875,0.96649169921875,0.0323486328125,-0.26324462890625,0.02911376953125,2.5977178038827176,-30.71253880353975,3.12482332319271,1.010810732841,0.036727782339,-0.270575016737,0.030886942521,2.5684343375865097,-33.31688322414101,3.4726018024181964,0.029283466296207816,2.604344420601258,0.3477784792254863,0.04431903362225009,0.004379149526500002,0.007330387830750018,0.0017731729897500006
38,-109,403,515,-2199,-607,15778,598,61024,427,0.59375,-1.703125,6.296875,2.01171875,-8.58984375,-2.37109375,0.9630126953125,0.0364990234375,-0.275390625,0.02606201171875,2.0223886489691947,-32.16178813520415,3.7615730974425956,1.007275104523,0.041015964001,-0.283192247152,0.027659721673,1.989532065797399,-34.943891302267204,4.103018205867511,0.03285658317179574,2.782103167063056,0.3414451084249155,0.04426240921049995,0.004516940563500001,0.007801622151999976,0.0015977099542500012
74,-113,440,502,-2176,-568,15719,662,60829,380,1.15625,-1.765625,6.875,1.9609375,-8.5,-2.21875,0.95941162109375,0.0404052734375,-0.28729248046875,0.023193359375,1.4533876558194576,-33.58254365601097,4.387256026241371,1.003586888313,0.045146904886,-0.295637875795,0.024644482881,1.4160033262567755,-36.55697407649225,4.7336829548419015,0.03738432956268212,2.9744304204812835,0.3464269286005308,0.044175267219249914,0.004741631448499997,0.008345395326250005,0.001451123506000001
102,-129,442,468,-2163,-535,15658,723,60635,336,1.59375,-2.015625,6.90625,1.828125,-8.44921875,-2.08984375,0.9556884765625,0.04412841796875,-0.29913330078125,0.0205078125,0.8882987824463826,-34.99930162206312,5.009133145007135,0.999744832516,0.04899706319,-0.307980448008,0.021769773215,0.8435560969093309,-38.16564168330279,5.351460884638148,0.04474268553705174,3.1663400612396657,0.3423277396310134,0.04405635595349999,0.004868645221250002,0.008847147226750007,0.0012619607149999996
126,-132,425,417,-2127,-504,15596,778,60446,293,1.96875,-2.0625,6.640625,1.62890625,-8.30859375,-1.96875,0.951904296875,0.0474853515625,-0.3106689453125,0.01788330078125,0.32066241787090416,-36.38104671802017,5.606925135427987,0.995802760124,0.052469931543,-0.32008433342,0.018996890634,0.2727820176478279,-39.75270181826458,5.944663812448082,0.04788040022307627,3.3716551002444106,0.33773867702009497,0.04389846324900004,0.0049845799804999966,0.009415388107499978,0.0011135898527500007
147,-129,417,410,-2104,-492,15531,831,60258,251,2.296875,-2.015625,6.515625,1.6015625,-8.21875,-1.921875,0.94793701171875,0.05072021484375,-0.3221435546875,0.01531982421875,-0.2611906336286377,-37.75582384312739,6.214216115386667,0.99173694849,0.05586457625,-0.332010477781,0.016288949177,-0.3130066663494323,-41.32688152096251,6.552876198047346,0.0518160327207946,3.571057677835121,0.33866008266067915,0.04379993677125005,0.005144361406249999,0.009866923093500013,0.0009691249582499985
181,-131,412,407,-2089,-481,15465,883,60073,211,2.828125,-2.046875,6.4375,1.58984375,-8.16015625,-1.87890625,0.94390869140625,0.05389404296875,-0.33343505859375,0.01287841796875,-0.8513473380756448,-39.1130567959826,6.836112364916715,0.987538635731,0.059199962765,-0.343812286854,0.013648298569,-0.9156822256907441,-42.896161487168605,7.179605209706727,0.06433488761509931,3.7831046911860042,0.3434928447900125,0.04362994432474998,0.005305919796250003,0.010377228260250004,0.0007698806002499996
250,-148,401,417,-2084,-471,15396,936,59888,172,3.90625,-2.3125,6.265625,1.62890625,-8.140625,-1.83984375,0.939697265625,0.05712890625,-0.3447265625,0.010498046875,-1.467468032675399,-40.47202514650557,7.495329476235242,0.98319375515,0.062536142766,-0.355578392744,0.011100719683,-1.5368491554787407,-44.4746241702055,7.833416349444583,0.06938112280334163,4.002599023699929,0.33808687320934094,0.04349648952499996,0.0054072365160000024,0.010851830243999994,0.0006026728080000005
333,-156,415,512,-2086,-474,15324,996,59703,136,5.203125,-2.4375,6.484375,2.0,-8.1484375,-1.8515625,0.935302734375,0.060791015625,-0.35601806640625,0.00830078125,-2.1148789241431603,-41.83429533875564,8.24023098633687,0.97865909338,0.066402636468,-0.367335766554,0.008743329905,-2.1926647754311848,-46.067207726220595,8.58359814236487,0.07778585128802451,4.232912387464957,0.34336715602800005,0.04335635900500001,0.005611620843000001,0.01131770014775002,0.0004425486549999996
310,-107,451,553,-2092,-471,15248,1061,59519,101,4.84375,-1.671875,7.046875,2.16015625,-8.171875,-1.83984375,0.9306640625,0.06475830078125,-0.36724853515625,0.00616455078125,-2.809521324824631,-43.18595867941324,9.06501613139106,0.973920702934,0.070518001914,-0.378998398781,0.006476391107,-2.8868807762767474,-47.658393499277054,9.401239977302268,0.07735945145211653,4.472434819863814,0.33622384591120813,0.043256640434000015,0.0057597011327499975,0.011749863624750001,0.00031184032574999975
250,-86,442,484,-2084,-443,15171,1119,59338,67,3.90625,-1.34375,6.90625,1.890625,-8.140625,-1.73046875,0.92596435546875,0.06829833984375,-0.3782958984375,0.00408935546875,-3.510154283991782,-44.51818674453045,9.863577488727527,0.969056844711,0.07420103997,-0.390526175499,0.004205110017,-3.5980864127921834,-49.24501372833838,10.199185726028208,0.08793212880040135,4.726826983807925,0.335608237300681,0.043092489242249954,0.005902700126249993,0.012230277061499983,0.00011575454825000012
178,-84,373,397,-2051,-420,15094,1169,59160,31,2.78125,-1.3125,5.828125,1.55078125,-8.01171875,-1.640625,0.9212646484375,0.07135009765625,-0.38916015625,0.00189208984375,-4.237983192119386,-45.83275031465756,10.636071183266582,0.964145183563,0.07733707875,-0.401806592941,0.001875841641,-4.324043356232882,-50.81318636235316,10.961889103046175,0.08606016411349593,4.980436047695598,0.3258179197795936,0.04288053512550005,0.005986981093749996,0.012646436691000018,1.6248202749999906e-05
124,-67,276,366,-1948,-415,15017,1215,58993,65531,1.9375,-1.046875,4.3125,1.4296875,-7.609375,-1.62109375,0.91656494140625,0.07415771484375,-0.39935302734375,-0.00030517578125,-4.980357821666429,-47.056065530942476,11.404777341884865,0.959339678288,0.080277882516,-0.412443548441,-0.000451652595,-5.066644543270982,-52.3047667689875,11.727396560365735,0.08628672160455331,5.248701238045022,0.3226192184808703,0.04277473688175004,0.0061201676722500015,0.013090521097250007,0.00014647681374999999
121,-40,257,379,-1859,-412,14942,1262,58835,65497,1.890625,-0.625,4.015625,1.48046875,-7.26171875,-1.609375,0.9119873046875,0.0770263671875,-0.40899658203125,-0.00238037109375,-5.736975129916217,-48.21347001482048,12.205421915157974,0.954608678818,0.083291076124,-0.422512501478,-0.00269535929,-5.83020491196194,-53.72816509029098,12.529009756204756,0.0932297820457233,5.514695075470499,0.3235878410467823,0.042621374130500045,0.006264708936499996,0.013515919446750013,0.0003149881962500002
146,-13,275,381,-1787,-402,14868,1310,58684,65464,2.28125,-0.203125,4.296875,1.48828125,-6.98046875,-1.5703125,0.907470703125,0.0799560546875,-0.418212890625,-0.00439453125,-6.519704108316336,-49.31712030472119,13.044152528351086,0.949933111668,0.08630181849,-0.432118237019,-0.004851384554,-6.610944157770062,-55.097756935039186,13.356531956469754,0.09124004945372555,5.780636630317993,0.3123794281186676,0.042462408542999985,0.006345763802500001,0.013905346393999984,0.00045685330399999977
178,6,298,369,-1741,-384,14793,1355,58538,65433,2.78125,0.09375,4.65625,1.44140625,-6.80078125,-1.5,0.90289306640625,0.08270263671875,-0.4271240234375,-0.00628662109375,-7.30604809902633,-50.37677502692888,13.882665845850406,0.945268332958,0.089203692973,-0.441419869661,-0.006919152569,-7.405058796591748,-56.43778651065469,14.196830811047683,0.0990106975654177,6.061011483725807,0.31416496519727666,0.042375266551749946,0.006501056254250001,0.014295846223499997,0.0006325314752500004
223,25,316,338,-1718,-353,14718,1397,58394,65402,3.484375,0.390625,4.9375,1.3203125,-6.7109375,-1.37890625,0.8983154296875,0.08526611328125,-0.4359130859375,-0.0081787109375,-8.118094227071849,-51.42385615172608,14.73147108478092,0.940575301647,0.091851972044,-0.450556397438,-0.008885901421,-8.203954615063859,-57.771936729742016,15.03002543017365,0.08586038799201035,6.348080578015939,0.2985543453927306,0.042259871959499984,0.006585858762750002,0.014643311500500023,0.0007071904835000004
244,36,314,320,-1718,-330,14642,1436,58251,65373,3.8125,0.5625,4.90625,1.25,-6.7109375,-1.2890625,0.8936767578125,0.087646484375,-0.44464111328125,-0.00994873046875,-8.939537097722402,-52.4655260292843,15.584837099416607,0.935792028904,0.094335101545,-0.459653824568,-0.010774564929,-9.021817515330087,-59.12042618755346,15.87547785452035,0.08228041760768434,6.6549001582691645,0.2906407551037429,0.04211527109150004,0.006688617169999994,0.015012711286750025,0.0008258344602500006
261,43,291,302,-1723,-312,14565,1473,58109,65345,4.078125,0.671875,4.546875,1.1796875,-6.73046875,-1.21875,0.88897705078125,0.08990478515625,-0.45330810546875,-0.01165771484375,-9.786129115665501,-53.500768295397414,16.45856965216517,0.930906713009,0.09665992856,-0.468738168478,-0.012614034116,-9.866205491034888,-60.489387416007276,16.7389483820294,0.08007637536938716,6.988619120609862,0.2803787298642284,0.041929662227749964,0.006755143403749997,0.015430063009249984,0.0009563192722499992
273,47,254,287,-1720,-300,14487,1508,57968,65317,4.265625,0.734375,3.96875,1.12109375,-6.71875,-1.171875,0.88421630859375,0.092041015625,-0.4619140625,-0.01336669921875,-10.669973211782052,-54.528406705556506,17.359643707729678,0.925939142704,0.0988535285,-0.477763831615,-0.01442245394,-10.742276518358874,-61.8735147656902,17.62652919327856,0.07230330657682238,7.345108060133697,0.26688548554888314,0.04172283411025002,0.006812512874999996,0.015849769115000023,0.0010557547212499997
281,54,209,269,-1702,-300,14408,1540,57829,65288,4.390625,0.84375,3.265625,1.05078125,-6.6484375,-1.171875,0.87939453125,0.093994140625,-0.47039794921875,-0.01513671875,-11.596404712073593,-55.53633745611834,18.283458677525765,0.920928061008,0.100935190916,-0.486643433571,-0.016265515238,-11.660304915223803,-63.25823954766474,18.545037334067118,0.06390020315020983,7.721902091546404,0.2615786565413529,0.041533529757999954,0.006941050291000006,0.016245484352249984,0.0011287964879999994
296,68,155,238,-1656,-305,14331,1572,57687,65258,4.625,1.0625,2.421875,0.9296875,-6.46875,-1.19140625,0.87469482421875,0.095947265625,-0.47906494140625,-0.0169677734375,-12.590150743854899,-56.5966032144705,19.267949983636896,0.915945708752,0.102994643152,-0.49561932683,-0.018222257495,-12.650098753556188,-64.71135161365626,19.523707934597464,0.059948009701288996,8.114748399185764,0.2557579509605681,0.04125088453324999,0.007047377527000007,0.016554385423749984,0.0012544840575000014
309,79,126,212,-1610,-312,14256,1603,57551,65227,4.828125,1.234375,1.96875,0.828125,-6.2890625,-1.21875,0.8701171875,0.09783935546875,-0.48736572265625,-0.01885986328125,-13.626467852249588,-57.61199783323911,20.285993276107956,0.911110579967,0.104950062931,-0.504303991795,-0.020274311304,-13.68598078153624,-66.16285049834403,20.533144741927646,0.05951292928665275,8.55085266510492,0.24715146581969094,0.040993392466999956,0.007110707462249996,0.016938269138749962,0.0014144480227499985
324,86,109,187,-1556,-320,14182,1632,57421,65194,5.0625,1.34375,1.703125,0.73046875,-6.078125,-1.25,0.8656005859375,0.099609375,-0.49530029296875,-0.0208740234375,-14.711990343698929,-58.57308442029698,21.334339025864494,0.906366884708,0.106789022684,-0.512647271156,-0.022407008335,-14.763747962424182,-67.59418823241438,21.56994733101935,0.05175761872525264,9.021103812117403,0.2356083051548552,0.040766298770499976,0.007179647684000007,0.01734697818724995,0.001532984897499999
337,88,99,166,-1505,-325,14109,1659,57295,65160,5.265625,1.375,1.546875,0.6484375,-5.87890625,-1.26953125,0.86114501953125,0.10125732421875,-0.50299072265625,-0.02294921875,-15.840896633934038,-59.502167319086475,22.411804679779895,0.901706457138,0.108519688249,-0.520673274994,-0.024590766057,-15.879515473752676,-69.01140513561649,22.63327275745196,0.03861883981863734,9.50923781653001,0.2214680776720641,0.04056143760675002,0.007262364030250004,0.017682552337749957,0.0016415473069999985
358,91,98,143,-1444,-333,14038,1684,57175,65125,5.59375,1.421875,1.53125,0.55859375,-5.640625,-1.30078125,0.8568115234375,0.102783203125,-0.51031494140625,-0.02508544921875,-17.002936085078538,-60.38095765553376,23.508507788391924,0.897166132927,0.110145129263,-0.528329253197,-0.026841785759,-17.030662305489376,-70.40474701771639,23.719576120632357,0.0277262204108375,10.023789362182626,0.21106833224043342,0.04035460948949998,0.007361926138000005,0.01801431179074997,0.0017563365402500017
371,89,100,131,-1405,-335,13913,1702,57091,65092,5.796875,1.390625,1.5625,0.51171875,-5.48828125,-1.30859375,0.84918212890625,0.1038818359375,-0.51544189453125,-0.027099609375,-18.20786122820706,-60.43282593716481,24.648703083083877,0.892678439617,0.111696124077,-0.535741448402,-0.029104020447,-18.218444925346684,-71.80293831601702,24.836829304198005,0.010583697139622927,11.370112378852212,0.18812622111412836,0.04349631071075,0.007814288139499997,0.020299553870749998,0.002004411072000001
381,83,102,120,-1372,-335,13844,1726,56978,65057,5.953125,1.296875,1.59375,0.46875,-5.359375,-1.30859375,0.844970703125,0.1053466796875,-0.5223388671875,-0.02923583984375,-19.45688759446589,-61.230413910479015,25.82901320004969,0.888228178024,0.113157786429,-0.542944192886,-0.031358875334,-19.44028099011857,-73.21986708183965,25.98266406561106,0.016606604347320086,11.989453171360637,0.15365086556137086,0.043257474899000004,0.0078111067414999985,0.020605325698500043,0.0021230354902500026
393,73,101,113,-1347,-338,13775,1748,56868,65022,6.140625,1.140625,1.578125,0.44140625,-5.26171875,-1.3203125,0.84075927734375,0.106689453125,-0.529052734375,-0.0313720703125,-20.74241461068066,-61.99637045220392,27.036748777706975,0.883792638779,0.114544041455,-0.54997074604,-0.033605057746,-20.700457759943827,-74.67055327068474,27.16253556935393,0.04195685073683464,12.674182818480816,0.12578679164695572,0.04303336143525005,0.007854588329999995,0.020918011664999958,0.0022329874334999986
419,60,97,105,-1313,-343,13706,1770,56761,64986,6.546875,0.9375,1.515625,0.41015625,-5.12890625,-1.33984375,0.8365478515625,0.1080322265625,-0.53558349609375,-0.0335693359375,-22.09036366405209,-62.72650464227262,28.302930024679572,0.879408895969,0.115862250328,-0.556762576103,-0.035852406174,-21.995153172955312,-76.15246393245071,28.372515016947805,0.09521049109677904,13.425959290178092,0.06958499226823278,0.04286104440649996,0.007830023765500002,0.02117908000924995,0.0022830702364999983
449,56,95,100,-1298,-351,13637,1792,56656,64950,7.015625,0.875,1.484375,0.390625,-5.0703125,-1.37109375,0.83233642578125,0.109375,-0.5419921875,-0.0357666015625,-23.49442729319187,-63.43348130275374,29.626039040214362,0.875015974045,0.117161937058,-0.563425242901,-0.038134362549,-23.346935560398933,-77.708289128728,29.636242325397284,0.14749173279293615,14.274807825974257,0.010203285182921462,0.04267954826374998,0.007786937058000001,0.021433055401000045,0.0023677609865000032
484,56,104,95,-1293,-358,13568,1813,56552,64913,7.5625,0.875,1.625,0.37109375,-5.05078125,-1.3984375,0.828125,0.11065673828125,-0.54833984375,-0.03802490234375,-24.966263291103825,-64.12817197159512,31.007306418348243,0.870578110218,0.118430413306,-0.570000886917,-0.040448095649,-24.76139868785099,-79.38278048790231,30.958491709688612,0.20486460325283673,15.254608516307187,0.04881470865963067,0.04245311021800002,0.007773675024750001,0.021661043167000016,0.002423193305250003
518,56,118,95,-1300,-366,13498,1834,56449,64876,8.09375,0.875,1.84375,0.37109375,-5.078125,-1.4296875,0.8238525390625,0.1119384765625,-0.55462646484375,-0.040283203125,-26.508383772681935,-64.80206020866854,32.45965746149866,0.866049647331,0.119688086212,-0.576533913612,-0.04278774932,-26.24968188073852,-81.25380752028663,32.35248026535244,0.25870189194341364,16.451747311618092,0.10717719614621757,0.04219710826849998,0.0077496096495,0.021907448768250015,0.0025045461949999986
541,47,131,87,-1324,-371,13425,1854,56345,64839,8.453125,0.734375,2.046875,0.33984375,-5.171875,-1.44921875,0.81939697265625,0.1131591796875,-0.56097412109375,-0.04254150390625,-28.14050102908789,-65.4629704483276,33.99772382020601,0.861381709576,0.12088214606,-0.583089351654,-0.045180238783,-27.825322247315942,-83.51529348864275,33.82535284217494,0.315178781771948,18.05232304031516,0.1723709780310756,0.04198473691975002,0.007722966372500001,0.02211523056025,0.0026387348767500027
554,26,143,74,-1359,-381,13350,1873,56239,64800,8.65625,0.40625,2.234375,0.2890625,-5.30859375,-1.48828125,0.8148193359375,0.11431884765625,-0.56744384765625,-0.044921875,-29.896082344709917,-66.12881673342471,35.64436241737316,0.856542229652,0.122015863657,-0.589714348316,-0.047685418278,-29.51403773362368,-86.9610552051562,35.39830057070253,0.38204461108623633,20.832238471731486,0.24606184667062792,0.0417228937145,0.007697016000749998,0.022270500659750003,0.0027635432779999983
554,4,144,64,-1385,-392,13272,1891,56133,64759,8.65625,0.0625,2.25,0.25,-5.41015625,-1.53125,0.81005859375,0.11541748046875,-0.57391357421875,-0.04742431640625,-31.77689740999426,-66.75999470750071,37.40214283688859,0.851558864117,0.123121768236,-0.596393287182,-0.050294991583,-31.32164006745381,nan,37.080329945141045,0.4552573425404489,nan,0.32181289174754824,0.04150027036699999,0.007704287767250004,0.02247971296325002,0.0028706751767499997
552,-13,134,56,-1400,-407,13193,1909,56026,64717,8.625,-0.203125,2.09375,0.21875,-5.46875,-1.58984375,0.80523681640625,0.11651611328125,-0.5804443359375,-0.04998779296875,-33.778634410338114,-67.38976166860898,39.27609993882952,0.84646487236,0.12422888726,-0.60309034586,-0.053011793643,-33.25177106872568,nan,38.8771663420222,0.5268633416124331,nan,0.39893359680731777,0.04122805595375001,0.007712773978750004,0.022646009922499988,0.003024000674250002
553,-26,120,54,-1400,-422,13113,1928,55921,64674,8.640625,-0.40625,1.875,0.2109375,-5.46875,-1.6484375,0.80035400390625,0.11767578125,-0.58685302734375,-0.0526123046875,-35.890467214781445,-67.9715838154841,41.26116178793978,0.841306626797,0.125372305512,-0.60973829031,-0.055802490562,-35.29404771099216,nan,40.783893963722214,0.596419503789285,nan,0.477267824217563,0.04095262289074997,0.007696524261999987,0.022885262966250042,0.0031901858744999984
556,-36,105,61,-1382,-448,13032,1948,55818,64630,8.6875,-0.5625,1.640625,0.23828125,-5.3984375,-1.75,0.79541015625,0.118896484375,-0.5931396484375,-0.0552978515625,-38.1124244172774,-68.5018123662758,43.357304078009534,0.836137652397,0.126642465591,-0.616243720055,-0.058675337583,-37.44353087266909,nan,42.802165520592965,0.6688935446083093,nan,0.5551385574165693,0.040727496147,0.0077459812160000086,0.023104071617500055,0.0033774860205000035
554,-38,104,69,-1359,-466,12951,1970,55717,64585,8.65625,-0.59375,1.625,0.26953125,-5.30859375,-1.8203125,0.79046630859375,0.1202392578125,-0.59930419921875,-0.05804443359375,-40.44116586389434,-68.98732365912308,45.565932665652724,0.830977797508,0.128017246723,-0.622567236423,-0.06158497557,-39.6776618302833,nan,44.91126900407467,0.7635040336110421,nan,0.6546636615780557,0.04051148891425005,0.007777988910499994,0.023263037204250048,0.0035405419762499987
545,-40,120,82,-1339,-481,12870,1994,55620,64540,8.515625,-0.625,1.875,0.3203125,-5.23046875,-1.87890625,0.7855224609375,0.1217041015625,-0.605224609375,-0.060791015625,-42.83912430951574,-69.39649610271533,47.854894143602095,0.82581526041,0.129512265325,-0.628704965115,-0.064505241811,-41.98792784268753,nan,47.105974384786684,0.8511964668282062,nan,0.7489197588154113,0.040292799472499974,0.007808163762499987,0.02348035573999996,0.003714226185999994
538,-38,136,102,-1331,-494,12788,2019,55524,64495,8.40625,-0.59375,2.125,0.3984375,-5.19921875,-1.9296875,0.780517578125,0.12322998046875,-0.611083984375,-0.06353759765625,-45.3298318116664,-69.7620502302249,50.242195209089246,0.820604324341,0.131153807044,-0.634725987911,-0.067411020398,-44.38212955029128,nan,49.39798038327737,0.9477022613751203,nan,0.8442148258118749,0.04008674621599995,0.00792382657525001,0.02364200353599999,0.003873422741749996
524,-33,146,125,-1339,-502,12705,2047,55429,64451,8.1875,-0.515625,2.28125,0.48828125,-5.23046875,-1.9609375,0.77545166015625,0.12493896484375,-0.61688232421875,-0.06622314453125,-47.90945110108719,-70.08132650451044,52.73900579988357,0.815286457539,0.132932215929,-0.640721142292,-0.070278003812,-46.872162244610415,nan,51.800170327491095,1.0372888564767777,nan,0.9388354723924763,0.039834797382749976,0.007993251085250008,0.023838818073249946,0.004054859280750001
511,-25,136,141,-1349,-502,12620,2076,55334,64408,7.984375,-0.390625,2.125,0.55078125,-5.26953125,-1.9609375,0.770263671875,0.126708984375,-0.6226806640625,-0.06884765625,-50.58018078964991,-70.35766853529613,55.33744927696649,0.809862136841,0.134776413441,-0.6467217803,-0.073087230325,-49.44850796092192,nan,54.29878645460562,1.1316728287279858,nan,1.0386628223608696,0.03959846496599995,0.008067429065999998,0.02404111623750005,0.004239574075000002
496,-13,108,156,-1359,-502,12533,2106,55238,64366,7.75,-0.203125,1.6875,0.609375,-5.30859375,-1.9609375,0.76495361328125,0.1285400390625,-0.6285400390625,-0.0714111328125,-53.349211238601285,-70.60464241400521,58.04447946281101,0.804330766201,0.13667486608,-0.652743399143,-0.075834311545,-52.107907044732634,nan,56.8899329700021,1.2413041938686504,nan,1.1545464928089118,0.03937715291974997,0.008134827017500013,0.024203360080499947,0.004423178732500005
481,8,64,166,-1359,-497,12446,2136,55142,64325,7.515625,0.125,1.0,0.6484375,-5.30859375,-1.94140625,0.7596435546875,0.13037109375,-0.6343994140625,-0.07391357421875,-56.16894544927888,-70.83244816553494,60.80726846172156,0.798733651638,0.138584822416,-0.658767819405,-0.078497819602,-54.827024483472535,nan,59.54850616129492,1.3419209658063451,nan,1.2587623004266462,0.03909009695050003,0.008213728666000009,0.024368405342499955,0.004584245383250002
472,35,16,179,-1347,-492,12359,2168,55046,64285,7.375,0.546875,0.25,0.69921875,-5.26171875,-1.921875,0.75433349609375,0.13232421875,-0.6402587890625,-0.07635498046875,-59.0385101365826,-71.03725637923027,63.634951894861764,0.793111026287,0.140538334846,-0.664783716202,-0.081058099866,-57.58841148620687,nan,62.261008652908345,1.450098650375729,nan,1.3739432419534197,0.03877753019325003,0.008214116096000007,0.024524927139500052,0.004703119397250002
468,71,-40,195,-1311,-476,12272,2201,54952,64247,7.3125,1.109375,-0.625,0.76171875,-5.12109375,-1.859375,0.7490234375,0.13433837890625,-0.64599609375,-0.07867431640625,-61.903445595997155,-71.19026113564229,66.47345304326386,0.787561357021,0.142581284046,-0.670738875866,-0.083476260304,-60.34995872694864,nan,64.9918230765501,1.5534868690485126,nan,1.4816299667137542,0.03853791952100005,0.008242905139750012,0.024742782116000006,0.004801943897750002
476,97,-69,207,-1277,-456,12186,2235,54861,64211,7.4375,1.515625,-1.078125,0.80859375,-4.98828125,-1.78125,0.7437744140625,0.13641357421875,-0.65155029296875,-0.08087158203125,-64.72227766685779,-71.28903654997735,69.28127747753165,0.782087564468,0.144659042358,-0.67655056715,-0.085753336549,-63.077970996283156,nan,67.70312825238274,1.644306670574636,nan,1.5781492251489055,0.038313150405499985,0.008245468139250006,0.02500027418124995,0.004881754517749998
490,117,-90,218,-1247,-433,12102,2268,54772,64178,7.65625,1.828125,-1.40625,0.8515625,-4.87109375,-1.69140625,0.7386474609375,0.138427734375,-0.656982421875,-0.0828857421875,-67.4668537529525,-71.37146200883741,72.02485771997966,0.776679456234,0.146730318666,-0.682216107845,-0.087869681418,-65.75706662328137,nan,70.37787439024653,1.7097871296711276,nan,1.646983329733132,0.03803199529650003,0.008302584291000004,0.025233685969999975,0.004983939230500001
509,129,-106,225,-1221,-404,12019,2300,54685,64147,7.953125,2.015625,-1.65625,0.87890625,-4.76953125,-1.578125,0.73358154296875,0.140380859375,-0.66229248046875,-0.08477783203125,-70.15022407281545,-71.42162196159795,74.71243431106674,0.771331191063,0.148731470108,-0.687750816345,-0.089803524315,-68.37728068269966,nan,73.0027762326577,1.7729433901157847,nan,1.7096580784090492,0.037749648094249966,0.008350610733000002,0.025458335876250016,0.005025692283749994
534,136,-119,233,-1193,-366,11936,2330,54600,64120,8.34375,2.125,-1.859375,0.91015625,-4.66015625,-1.4296875,0.728515625,0.1422119140625,-0.66748046875,-0.08642578125,-72.76494307192254,-71.43414986207873,77.34176128419259,0.766058087349,0.150620087981,-0.693153500557,-0.091499954462,-70.92238888126226,nan,75.56254193117495,1.8425541906602803,nan,1.7792193530176377,0.03754246234900005,0.00840817391849999,0.02567303180699998,0.005074173212000002
568,132,-111,233,-1180,-340,11855,2358,54517,64096,8.875,2.0625,-1.734375,0.91015625,-4.609375,-1.328125,0.72357177734375,0.1439208984375,-0.67254638671875,-0.087890625,-75.28803775910295,-71.43670952159817,79.88446288103512,0.760799229145,0.15236967802,-0.698463976383,-0.093034356833,-73.41925257379236,nan,78.07611192032707,1.8687851853105855,nan,1.8083509607080543,0.03722745180124998,0.00844877958250001,0.02591758966424995,0.005143731833000001
598,99,-124,200,-1196,-325,11772,2383,54433,64071,9.34375,1.546875,-1.9375,0.78125,-4.671875,-1.26953125,0.718505859375,0.14544677734375,-0.67767333984375,-0.08941650390625,-77.83922276152931,-71.40816358518619,82.43544716228831,0.755478620529,0.153855919838,-0.703774869442,-0.094615086913,-75.92046078258386,nan,80.56994339893795,1.9187619789454544,nan,1.865503763350361,0.036972761153999945,0.00840914249425001,0.026101529598249962,0.005198583006749996
597,88,-196,125,-1165,-333,11691,2404,54353,64041,9.328125,1.375,-3.0625,0.48828125,-4.55078125,-1.30078125,0.71356201171875,0.146728515625,-0.68255615234375,-0.09124755859375,-80.30105422934199,-71.31873163270181,84.85246397220672,0.750311732292,0.155084982514,-0.708889424801,-0.096529312432,-78.3534998734641,nan,82.94943050628568,1.9475543558778838,nan,1.903033465921041,0.03674972057324999,0.008356466888999992,0.026333272457250034,0.005281753838249997
